assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,,n,1,3,0.0,0,3380,4,52307,133,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,n,1,3,0.0,0,10240,1,18721,34,0.0,0.0,Sokratis,0
0,3,0,56,100.0,75.0,0,41270,-1,1,-1,1,23.1,0,2,0.7,0.5,1,David,0.2,7,0,12.2,False,77.2,389,,2020-11-26T23:30:22.462494Z,54,0,0,0,41270.jpg,1.1,0,0,Luiz Moreira Marinho,0.8,False,,a,1,3,22.0,8,37462,477,84940,667,0.0,1.5,David Luiz,0
1,4,4,146,100.0,100.0,3,54694,-1,1,-6,6,201.2,1,3,3.9,3.9,10,Pierre-Emerick,3.4,16,3,76.0,False,186.6,1166,,2020-10-08T09:00:12.305506Z,114,1,0,0,54694.jpg,3.6,0,0,Aubameyang,8.4,False,,a,1,3,372.0,47,484031,3026,3049945,12518,0.3,4.1,Aubameyang,2
0,5,0,3,100.0,100.0,0,58822,0,0,-4,4,0.0,0,2,0.7,0.7,1,Cédric,0.2,0,0,0.0,False,0.0,5,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,1.0,0,0,Soares,0.2,False,,a,1,3,0.0,1,3614,69,33628,165,0.0,0.2,Cédric,0
0,6,3,97,,,2,59966,-1,1,-3,3,111.3,0,4,1.1,1.1,0,Alexandre,0.6,7,3,52.1,False,146.8,643,,,82,0,0,0,59966.jpg,3.0,0,0,Lacazette,2.5,False,,a,1,3,266.0,30,282877,543,440940,6100,0.1,3.7,Lacazette,2
0,7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,0.5,0.5,0,Shkodran,0.0,1,0,1.3,False,11.6,44,,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,a,1,3,0.0,2,11943,104,11807,135,0.0,0.4,Mustafi,0
0,8,5,230,,,3,80201,0,0,0,0,0.0,2,1,3.9,3.9,2,Bernd,3.4,16,0,27.0,False,269.2,1170,,,50,0,0,0,80201.jpg,3.5,0,33,Leno,7.7,False,,a,1,3,0.0,45,421200,1324,491171,23354,0.7,9.0,Leno,0
0,9,0,79,0.0,0.0,2,84450,0,0,-3,3,48.9,0,3,0.0,0.0,0,Granit,0.8,11,0,17.8,False,97.6,724,Suspended until 26 Dec,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,1.4,1,0,Xhaka,0.4,False,,s,1,3,32.0,14,23074,19,60564,1137,0.2,2.7,Xhaka,2
0,10,0,0,100.0,100.0,0,92371,0,0,-1,1,0.0,0,2,0.5,0.5,0,Pablo,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,806,53,982,62,0.0,0.0,Marí,0
