assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,17,3,339,75.0,75.0,6,192895,0,0,-1,1,337.7,1,2,6.0,6.0,6,Kieran,7.5,18,1,76.9,False,300.8,1520,Calf injury - 75% chance of playing,2021-01-26T10:30:25.655770Z,54,0,0,0,192895.jpg,3.8,0,0,Tierney,8.2,False,,d,1,3,130.0,65,732438,72725,897521,54538,1.4,12.0,Tierney,3
0,18,1,73,100.0,100.0,0,195735,0,0,-4,4,48.0,0,3,0.7,0.7,0,Nicolas,0.2,10,2,28.6,False,85.8,475,,2020-11-22T18:30:18.803078Z,76,0,0,0,195735.jpg,1.9,1,0,Pépé,0.6,False,,a,1,3,154.0,23,32500,533,148192,1496,0.0,3.0,Pépé,0
0,19,0,0,0.0,0.0,0,198849,0,0,-3,3,0.0,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,0,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,0.0,0,3459,0,17401,44,0.0,0.0,Torreira,0
0,20,0,15,,,0,200089,0,0,-3,3,29.7,0,3,0.7,0.7,0,Joseph,0.2,3,0,10.1,False,21.2,233,,,47,0,0,0,200089.jpg,1.0,0,0,Willock,0.1,False,,a,1,3,52.0,6,4568,157,9696,272,0.0,1.3,Willock,1
0,21,0,2,100.0,100.0,0,200641,0,0,-4,4,9.7,0,3,0.5,0.5,0,Reiss,0.0,0,0,2.4,False,4.2,70,,2020-12-31T11:00:17.325196Z,51,0,0,0,200641.jpg,1.0,0,0,Nelson,0.0,False,,a,1,3,10.0,2,1900,106,6210,94,0.0,0.4,Nelson,0
1,22,4,81,,,0,205533,0,0,-5,5,58.8,0,4,0.7,0.7,0,Edward,0.2,6,1,24.9,False,74.4,316,,,55,0,0,0,205533.jpg,2.0,0,0,Nketiah,0.5,False,,a,1,3,120.0,26,49312,1072,145409,2604,0.0,4.7,Nketiah,0
4,23,0,91,100.0,100.0,5,209289,0,0,0,0,125.4,0,3,5.7,5.7,6,Emile,5.2,0,0,26.2,False,85.8,399,,2020-09-11T11:00:08.673059Z,45,0,0,0,209289.jpg,5.4,0,0,Smith Rowe,3.7,False,,a,1,3,50.0,27,377492,98354,105782,34084,1.2,6.0,Smith Rowe,0
2,24,5,246,100.0,100.0,6,223340,0,0,-2,2,357.6,1,3,7.0,7.0,9,Bukayo,6.5,15,4,130.5,False,320.8,1413,,2020-12-30T00:00:13.763798Z,53,1,0,0,223340.jpg,4.0,0,0,Saka,10.5,False,,a,1,3,626.0,68,1069001,179906,782738,61012,1.2,12.8,Saka,0
0,25,0,0,0.0,0.0,0,242166,0,0,-3,3,0.0,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,0,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,u,1,3,0.0,0,2725,0,12974,35,0.0,0.0,Guendouzi,0
0,26,0,10,100.0,50.0,2,444145,0,0,-1,1,4.2,0,3,1.5,0.8,1,Gabriel Teodoro,1.0,0,0,8.6,False,10.8,162,,2021-01-09T23:30:20.360437Z,49,0,0,0,444145.jpg,2.0,0,0,Martinelli Silva,0.3,False,,a,1,3,72.0,8,83115,1088,66335,7552,0.2,1.6,Martinelli,0
0,27,0,0,0.0,0.0,0,462424,0,0,-5,5,0.0,0,2,0.0,0.0,0,William,0.0,0,0,0.0,False,0.0,0,Joined Nice on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-04T23:00:20.315877Z,40,0,0,0,462424.jpg,0.0,0,0,Saliba,0.6,False,,u,1,3,0.0,0,30961,13,221369,2298,0.0,0.0,Saliba,0
0,70,0,161,,,2,131897,0,0,-3,3,0.3,0,1,0.5,0.5,0,Mathew,0.0,19,0,13.2,False,132.4,990,,,42,0,0,0,131897.jpg,2.3,0,16,Ryan,8.1,False,,a,1,3,0.0,25,468028,1689,1096558,16226,0.0,6.0,Ryan,1
4,478,2,171,100.0,100.0,2,47431,0,0,-5,5,298.5,1,3,1.0,1.0,1,Willian,0.5,13,0,54.5,False,126.6,912,,2020-12-26T18:00:16.845067Z,75,0,0,0,47431.jpg,2.9,0,0,Borges Da Silva,2.9,False,,a,1,3,118.0,41,775987,611,1332057,3793,0.1,5.5,Willian,0
0,494,6,224,100.0,100.0,3,226597,0,0,0,0,22.3,1,2,0.5,0.5,0,Gabriel,0.0,13,2,46.0,False,300.0,1051,,2020-12-26T18:00:16.873188Z,50,0,0,0,226597.jpg,3.9,1,0,Magalhães,5.1,False,,a,1,3,138.0,47,1016008,1926,1122706,13858,0.0,9.4,Gabriel,1
1,501,3,207,0.0,100.0,4,182539,0,0,-3,3,259.6,0,3,0.0,2.0,0,Daniel,1.5,12,0,54.3,False,230.6,1015,Lack of match fitness - Expected back 30 Jan,2021-01-18T22:00:23.859834Z,47,0,0,0,182539.jpg,2.1,0,0,Ceballos Fernández,0.8,False,,i,1,3,51.0,33,139724,324,232317,5553,0.3,7.0,Ceballos,3
0,526,0,136,100.0,100.0,3,153256,0,0,-1,1,63.2,0,3,1.5,1.5,1,Mohamed Naser,1.0,12,0,19.6,False,106.0,896,,2020-11-16T22:00:27.131231Z,44,0,0,0,153256.jpg,2.0,0,0,El Sayed Elneny,1.1,False,,a,1,3,28.0,22,254583,1909,236394,9538,0.2,5.0,Elneny,2
0,527,0,0,0.0,0.0,0,113534,0,0,0,0,0.0,0,1,0.0,0.0,0,Matt,0.0,0,0,0.0,False,0.0,0,Transferred to Hibernian,2021-01-09T10:26:30.856796Z,40,0,0,0,113534.jpg,0.0,0,0,Macey,1.5,False,,u,1,3,0.0,0,171821,38,109990,8753,0.0,0.0,Macey,0
0,547,0,0,,,0,115918,0,0,0,0,0.0,0,1,0.5,0.5,0,Rúnar Alex,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,115918.jpg,0.0,0,0,Rúnarsson,0.0,False,,a,1,3,0.0,0,2336,108,2224,143,0.0,0.0,Rúnarsson,0
1,567,0,82,100.0,100.0,2,167199,0,0,-1,1,58.8,0,3,2.3,2.3,6,Thomas,1.8,4,0,17.6,False,87.6,364,,2020-11-09T00:00:26.507224Z,49,0,0,0,167199.jpg,2.0,0,0,Partey,0.3,False,,a,1,3,30.0,14,111291,3598,100278,1124,0.4,2.9,Partey,1
0,12,10,402,,,9,98980,0,0,6,-6,10.0,1,1,4.3,6.6,9,Emiliano,3.8,18,0,46.7,True,459.0,1530,,,51,0,0,1,98980.jpg,5.4,0,60,Martínez,32.7,False,,a,2,7,0.0,92,2885228,132461,1031019,37501,0.7,18.0,Martínez,0
0,28,0,0,100.0,100.0,0,21205,0,0,0,0,0.0,0,1,0.5,-1.0,0,Tom,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.430596Z,45,0,0,0,21205.jpg,0.0,0,0,Heaton,0.1,False,,a,2,7,0.0,0,3657,483,4904,331,0.0,0.0,Heaton,0
0,29,2,43,,,1,37339,0,0,-2,2,73.0,1,2,0.5,-1.0,0,Ahmed,0.0,0,0,12.2,False,27.2,129,,,43,0,0,0,37339.jpg,2.4,0,0,El Mohamady,0.3,False,,a,2,7,21.0,12,25318,369,39329,1485,0.0,2.8,El Mohamady,0
0,30,0,0,0.0,0.0,0,40564,0,0,-2,2,0.0,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,False,0.0,0,Not included in Aston Villa's 25-man Premier League squad,2020-10-20T22:30:18.217167Z,43,0,0,0,40564.jpg,0.0,0,0,Lansbury,0.1,False,,u,2,7,0.0,0,6231,29,18904,279,0.0,0.0,Lansbury,0
0,31,0,1,,,0,47390,0,0,-3,3,0.7,0,2,0.3,-1.4,-1,Neil,-0.2,2,0,0.2,False,0.8,15,,,42,0,0,0,47390.jpg,-1.0,0,0,Taylor,0.2,False,,a,2,7,0.0,-1,15111,456,28647,657,0.0,-0.2,Taylor,1
0,32,0,0,,,0,79852,0,0,0,0,0.0,0,1,0.5,-1.0,0,Jed,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,79852.jpg,0.0,0,0,Steer,4.3,False,,a,2,7,0.0,0,245495,4900,287295,12812,0.0,0.0,Steer,0
1,33,3,70,0.0,,2,85242,0,0,-1,1,82.9,1,3,0.0,-1.0,0,Conor,0.0,2,1,18.2,False,65.4,225,Joined Swansea City on loan until the end of the season on 20/1,2021-01-20T23:00:22.557566Z,59,0,0,0,85242.jpg,5.0,0,0,Hourihane,0.1,False,,u,2,7,33.0,20,23841,25,26191,459,0.0,3.4,Hourihane,0
0,34,0,0,0.0,0.0,0,89274,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,False,0.0,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,0,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,0,1439,0,7653,19,0.0,0.0,Jota,0
0,35,0,0,0.0,0.0,0,98770,0,0,0,0,0.0,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,False,0.0,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,0,98770.jpg,0.0,0,0,Nyland,4.8,False,,u,2,7,0.0,0,145134,16,847299,19080,0.0,0.0,Nyland,0
0,36,0,0,100.0,100.0,0,108156,0,0,-1,1,0.0,0,2,0.5,-1.0,0,Bjorn,0.0,0,0,0.0,False,0.0,0,,2020-11-19T11:00:18.103635Z,44,0,0,0,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,0,11312,103,18397,129,0.0,0.0,Engels,0
10,37,11,411,,,9,114283,0,0,7,-7,779.6,2,3,4.7,7.4,8,Jack,4.2,18,5,207.1,True,541.4,1527,,,77,0,0,0,114283.jpg,6.2,0,0,Grealish,37.4,False,,a,2,7,752.0,105,4672908,261050,2761295,123973,0.5,13.6,Grealish,4
5,38,2,223,,,8,122806,0,0,0,0,279.3,0,3,1.7,1.4,1,John,1.2,18,1,67.8,False,242.6,1440,,,55,0,0,0,122806.jpg,3.6,0,0,McGinn,1.2,False,,a,2,7,157.0,57,319358,1809,285016,10272,0.2,10.4,McGinn,5
0,39,3,89,0.0,100.0,3,123354,0,0,-1,1,1.5,1,2,0.0,0.0,0,Kortney,0.5,1,1,14.2,False,91.0,360,Foot injury - Expected back 06 Feb,2021-01-26T11:00:18.448973Z,44,0,0,0,123354.jpg,7.0,0,0,Hause,0.6,False,,i,2,7,49.0,28,80188,2419,46380,11083,0.1,6.4,Hause,1
1,40,0,73,100.0,0.0,4,148508,0,0,-3,3,121.9,0,3,0.7,0.0,1,Mahmoud Ahmed,0.2,10,0,57.7,False,113.8,725,,2020-12-15T11:30:19.909046Z,52,0,0,0,148508.jpg,2.6,0,0,Ibrahim Hassan,0.5,False,,a,2,7,343.0,26,57866,243,129500,745,0.0,5.0,Trézéguet,0
1,41,5,304,100.0,100.0,8,149484,0,0,4,-4,62.3,2,2,2.5,3.0,7,Tyrone,2.0,17,2,57.0,False,362.0,1394,,2020-12-26T17:00:15.486559Z,54,0,0,0,149484.jpg,4.3,1,0,Mings,8.5,False,,a,2,7,143.0,69,1413809,15454,1007930,38572,0.4,12.8,Mings,3
2,42,5,338,,,10,169359,1,-1,2,-2,209.5,2,2,5.7,9.4,18,Matt,5.2,16,0,53.0,False,255.2,1514,,,47,0,0,0,169359.jpg,4.4,0,0,Targett,5.7,False,,a,2,7,63.0,74,689550,88548,338671,27305,1.1,15.7,Targett,4
0,43,0,0,0.0,0.0,0,184386,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,0,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,0,9840,0,10299,3,0.0,0.0,Bree,0
0,44,0,30,,,2,184704,0,0,-2,2,16.8,0,3,1.3,0.6,3,Marvelous,0.8,0,0,4.9,False,23.2,194,,,43,0,0,0,184704.jpg,1.6,0,0,Nakamba,0.7,False,,a,2,7,8.0,8,79652,2077,76540,5792,0.2,1.9,Nakamba,1
0,45,6,164,,,3,193488,0,0,-2,2,156.3,1,3,3.3,4.6,2,Anwar,2.8,5,5,80.1,False,253.2,510,,,58,0,0,0,193488.jpg,4.5,0,0,El Ghazi,3.4,False,,a,2,7,390.0,49,503945,15925,266571,91653,0.5,8.4,El Ghazi,1
0,46,6,268,100.0,100.0,6,199798,0,0,2,-2,5.0,1,2,3.5,5.0,9,Ezri,3.0,18,2,41.8,False,295.6,1305,,2020-12-17T18:30:14.260503Z,47,0,0,0,199798.jpg,4.1,0,0,Konsa Ngoyo,5.5,False,,a,2,7,115.0,62,1063210,10501,759968,27817,0.6,13.2,Konsa,1
0,47,0,0,100.0,100.0,0,203368,0,0,-2,2,0.0,0,2,0.5,-1.0,0,Frédéric,0.0,0,0,0.0,False,0.0,0,,2020-11-19T11:00:18.118134Z,43,0,0,0,203368.jpg,0.0,0,0,Guilbert,0.1,False,,a,2,7,0.0,0,1981,62,9151,130,0.0,0.0,Guilbert,0
0,48,0,0,0.0,0.0,0,213345,0,0,0,0,0.0,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,0,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,0,1007,51,1420,54,0.0,0.0,Wesley,0
0,49,0,0,0.0,0.0,0,217487,0,0,-1,1,0.0,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,False,0.0,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,0,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,0,1633,4,8378,17,0.0,0.0,Samatta,0
0,50,0,12,100.0,100.0,0,221239,0,0,-2,2,14.6,0,4,1.0,0.0,0,Keinan,0.5,0,0,7.2,False,4.6,47,,2020-11-24T23:00:18.514322Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,9.3,False,,a,2,7,54.0,4,968566,61662,1345787,67107,0.1,0.9,Davis,0
0,51,0,0,0.0,0.0,0,223349,0,0,-2,2,0.0,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,False,0.0,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,43,0,0,0,223349.jpg,0.0,0,0,Vassilev,0.6,False,,u,2,7,0.0,0,63562,871,154109,3013,0.0,0.0,Vassilev,0
1,52,0,178,100.0,100.0,8,230046,0,0,-1,1,184.3,0,3,2.7,3.4,5,Douglas Luiz,2.2,18,0,48.0,False,198.0,1403,,2020-12-12T15:00:17.663312Z,49,0,0,0,230046.jpg,2.4,1,0,Soares de Paulo,0.2,False,,a,2,7,96.0,38,26030,666,38897,1080,0.4,7.8,Douglas Luiz,2
1,106,4,124,100.0,75.0,4,88894,0,0,-1,1,255.0,1,3,2.0,1.5,6,Ross,1.5,9,2,67.1,False,154.6,640,,2020-11-21T17:30:18.042216Z,59,0,0,0,88894.jpg,3.8,0,0,Barkley,0.8,False,,a,2,7,261.0,38,470584,4494,468264,2990,0.3,6.4,Barkley,0
2,496,5,309,100.0,100.0,8,199796,0,0,0,0,233.7,0,2,4.7,7.4,9,Matthew,4.2,18,0,63.1,False,329.8,1402,,2020-12-12T15:00:18.751526Z,50,0,0,0,199796.jpg,3.9,0,0,Cash,1.2,False,,a,2,7,67.0,62,149524,12910,94671,8206,0.8,12.4,Cash,5
4,514,6,251,,,9,178301,0,0,1,-1,297.2,3,4,3.5,5.0,8,Ollie,3.0,18,7,146.2,False,381.0,1530,,,61,0,1,0,178301.jpg,4.5,0,0,Watkins,12.3,False,,a,2,7,790.0,77,1935903,191415,1118819,79812,0.5,12.6,Watkins,1
2,540,3,205,100.0,100.0,5,110504,0,0,-1,1,194.6,1,3,5.5,9.0,11,Bertrand,5.0,8,4,76.9,False,244.2,753,,2020-11-01T14:30:23.727526Z,59,0,0,0,110504.jpg,3.8,0,0,Traoré,0.7,False,,a,2,7,329.0,57,87496,20707,40429,8097,0.8,9.7,Traoré,0
0,554,0,20,,,1,232653,0,0,0,0,13.8,0,3,1.5,1.0,2,Jacob,1.0,2,0,5.2,False,8.6,147,,,45,0,0,0,232653.jpg,1.3,0,0,Ramsey,0.1,False,,a,2,7,31.0,9,12151,305,9417,503,0.2,2.0,Ramsey,0
0,53,0,0,0.0,0.0,0,20529,0,0,-2,2,0.0,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,False,0.0,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,48,0,0,0,20529.jpg,0.0,0,0,Murray,0.1,False,,u,3,36,0.0,0,5020,6,18252,118,0.0,0.0,Murray,0
1,54,0,117,50.0,0.0,3,39155,0,0,-3,3,196.4,0,3,0.3,0.0,0,Adam,0.2,8,0,40.0,False,90.6,764,Lack of match fitness - 50% chance of playing,2021-01-07T17:00:15.322102Z,62,0,0,0,39155.jpg,1.9,0,0,Lallana,0.3,False,,d,3,36,117.0,27,14347,63,83106,633,0.0,4.4,Lallana,0
2,57,6,187,,,2,60307,0,0,-2,2,349.9,0,3,1.7,1.2,3,Pascal,1.2,12,2,70.5,False,225.2,803,,,58,0,0,0,60307.jpg,3.1,0,0,Groß,0.3,False,,a,3,36,130.0,46,109343,415,104967,3482,0.2,7.9,Groß,1
0,58,0,0,0.0,0.0,0,61933,0,0,-2,2,0.0,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,43,0,0,0,61933.jpg,0.0,0,0,Duffy,0.0,False,,u,3,36,0.0,0,662,1,5396,54,0.0,0.0,Duffy,0
0,59,0,23,100.0,100.0,0,66242,0,0,-2,2,4.4,0,3,2.0,1.5,1,Davy,1.5,2,0,7.3,False,16.2,188,,2020-12-04T02:00:20.275754Z,48,0,0,0,66242.jpg,1.5,0,0,Pröpper,0.0,False,,a,3,36,52.0,6,1512,54,6305,90,0.3,1.2,Pröpper,0
0,60,0,0,0.0,0.0,0,74471,0,0,0,0,0.0,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,0,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,0,9990,0,11274,12,0.0,0.0,Mooy,0
0,61,0,122,,,2,78916,0,0,-3,3,52.3,0,2,2.5,2.0,6,Dan,2.0,14,0,21.7,False,107.0,911,,,42,1,0,0,78916.jpg,1.8,0,0,Burn,0.4,False,,a,3,36,62.0,21,20961,4903,48390,2124,0.5,5.0,Burn,3
0,62,6,258,100.0,100.0,3,83299,0,0,-2,2,60.8,1,2,5.0,4.5,8,Lewis,4.5,26,2,56.2,False,326.4,1440,,2020-10-18T15:00:19.802843Z,48,1,0,0,83299.jpg,2.8,1,0,Dunk,2.6,False,,a,3,36,175.0,45,128174,13859,511719,5735,0.9,9.4,Dunk,4
0,63,0,0,0.0,0.0,0,86153,0,0,0,0,0.0,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,False,0.0,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,0,86153.jpg,0.0,0,0,Montoya,0.0,False,,u,3,36,0.0,0,210,4,1031,16,0.0,0.0,Montoya,0
0,64,0,0,0.0,0.0,0,93284,0,0,-2,2,0.0,0,4,0.0,0.0,0,Florin,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,48,0,0,0,93284.jpg,0.0,0,0,Andone,0.1,False,,i,3,36,0.0,0,12258,87,29915,147,0.0,0.0,Andone,0
2,65,6,243,100.0,100.0,4,109345,0,0,0,0,350.4,1,3,2.3,1.8,3,Solomon,1.8,25,2,90.7,False,321.2,1424,,2020-11-26T14:00:20.548223Z,50,0,0,0,109345.jpg,3.3,0,0,March,1.2,False,,a,3,36,236.0,60,290287,9738,216478,14482,0.4,12.0,March,0
0,66,0,258,,,4,110735,0,0,-1,1,75.7,0,2,2.7,2.2,5,Adam,2.2,26,0,55.2,False,285.4,1620,,,44,0,0,0,110735.jpg,2.3,0,0,Webster,1.5,False,,a,3,36,192.0,41,97962,5983,186063,5964,0.5,9.3,Webster,3
0,67,4,180,,,2,111478,0,0,-2,2,137.6,1,2,3.3,2.8,7,Joël,2.8,17,0,38.7,False,225.4,1039,,,43,0,0,0,111478.jpg,2.1,0,0,Veltman,0.4,False,,a,3,36,24.0,29,56456,4758,54404,2642,0.7,6.7,Veltman,2
1,68,10,227,100.0,100.0,3,115382,0,0,-4,4,147.4,1,4,5.0,4.5,9,Neal,4.5,23,7,107.0,False,302.8,1218,,2020-11-28T15:00:19.358197Z,61,0,1,0,115382.jpg,4.1,0,0,Maupay,3.3,False,,a,3,36,623.0,69,799057,97178,736462,19571,0.7,11.3,Maupay,0
4,69,5,173,100.0,100.0,4,116216,0,0,-3,3,404.9,1,3,4.7,4.2,3,Leandro,4.2,21,1,84.7,False,188.8,1181,,2020-11-07T00:00:21.373051Z,57,0,0,0,116216.jpg,3.4,0,0,Trossard,0.6,False,,a,3,36,255.0,55,265078,3070,275299,3598,0.7,9.6,Trossard,1
