assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,0,0,0.0,0.0,0,37605,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,67,0,0,0,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,0.0,0,3441,0,54385,94,0.0,0.0,Özil,0
0,2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,0.0,0,10266,0,19067,15,0.0,0.0,Sokratis,0
0,3,0,152,100.0,100.0,3,41270,0,0,-1,1,41.8,0,2,1.0,0.5,1,David,1.0,14,0,27.7,False,148.0,984,,2021-02-02T20:30:22.388696Z,54,0,0,0,41270.jpg,1.8,1,0,Luiz Moreira Marinho,0.8,False,,a,1,3,90.0,27,53421,693,104531,955,0.2,5.0,David Luiz,1
1,4,9,268,100.0,100.0,7,54694,0,0,-7,7,258.1,2,3,4.8,4.3,2,Pierre-Emerick,4.8,19,8,128.4,False,377.4,1754,,2021-01-23T16:00:22.555453Z,113,1,0,0,54694.jpg,4.5,0,0,Aubameyang,6.6,False,,a,1,3,650.0,95,620668,7813,3303154,14131,0.4,8.4,Aubameyang,2
1,5,3,100,100.0,100.0,2,58822,0,0,-4,4,98.0,0,2,1.8,1.3,0,Cédric,1.8,6,0,22.3,False,82.0,519,,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,3.4,0,0,Soares,0.3,False,,a,1,3,43.0,24,24792,479,46487,1902,0.4,5.2,Cédric,1
2,6,11,280,100.0,100.0,6,59966,-1,1,-4,4,234.1,2,4,1.6,1.1,1,Alexandre,1.6,11,8,120.2,False,402.4,1331,,2021-01-30T23:00:18.185183Z,81,0,0,0,59966.jpg,3.9,0,0,Lacazette,4.3,False,,a,1,3,568.0,81,1193523,3276,1219435,56905,0.2,10.0,Lacazette,2
0,7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,0.0,3,13464,0,14274,69,0.0,0.6,Mustafi,0
0,8,6,443,100.0,100.0,8,80201,0,0,0,0,0.0,2,1,2.0,1.5,2,Bernd,2.0,25,0,49.0,False,489.6,2141,,2021-02-02T20:30:22.406559Z,50,0,0,1,80201.jpg,3.8,1,59,Leno,6.8,False,,a,1,3,0.0,92,827297,3554,969839,17894,0.4,18.4,Leno,0
2,9,1,272,100.0,100.0,7,84450,0,0,-3,3,197.0,0,3,2.2,1.7,1,Granit,2.2,19,1,61.9,False,311.4,1714,,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.4,1,0,Xhaka,0.4,False,,a,1,3,111.0,50,37961,418,75866,700,0.4,9.6,Xhaka,5
0,10,1,77,100.0,100.0,2,92371,0,0,-1,1,12.0,0,2,0.4,-0.1,2,Pablo,0.4,2,0,8.4,False,69.0,360,,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,4.0,0,0,Marí,0.1,False,,a,1,3,4.0,16,31976,253,28493,346,0.1,3.6,Marí,1
3,11,15,385,100.0,100.0,6,98745,0,0,1,-1,327.0,3,2,4.2,3.7,1,Héctor,4.2,23,1,86.2,False,346.4,1910,,2020-12-13T22:30:16.198432Z,51,0,0,0,98745.jpg,3.8,0,0,Bellerín,4.4,False,,a,1,3,188.0,83,964993,8474,1024956,17094,0.8,16.3,Bellerín,8
0,13,0,0,100.0,100.0,0,101184,0,0,0,0,0.0,0,2,0.0,-0.5,0,Calum,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.386295Z,45,0,0,0,101184.jpg,0.0,0,0,Chambers,0.0,False,,a,1,3,0.0,0,2677,90,2926,108,0.0,0.0,Chambers,0
0,14,0,9,0.0,0.0,0,111457,0,0,-2,2,5.4,0,2,0.0,0.0,0,Sead,0.0,1,0,1.3,False,3.6,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,48,0,0,0,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,4.0,2,5329,0,21338,41,0.0,0.4,Kolasinac,0
1,16,6,386,100.0,100.0,8,156074,0,0,0,0,60.7,1,2,2.8,2.3,2,Rob,2.8,19,0,57.8,False,421.8,1837,,2020-10-17T22:30:19.025474Z,45,1,0,0,156074.jpg,3.4,0,0,Holding,4.4,False,,a,1,3,95.0,74,786507,6606,569495,35570,0.6,16.4,Holding,2
2,17,3,354,100.0,100.0,6,192895,0,0,-3,3,364.3,1,2,0.4,-0.1,2,Kieran,0.4,19,1,82.9,False,321.4,1610,,2021-01-26T10:30:25.655770Z,52,0,0,0,192895.jpg,3.7,0,0,Tierney,4.1,False,,a,1,3,143.0,67,757056,10249,1239053,5736,0.1,12.9,Tierney,3
0,18,1,139,100.0,100.0,1,195735,0,0,-4,4,114.2,0,3,2.8,2.3,2,Nicolas,2.8,15,4,63.5,False,186.0,877,,2020-11-22T18:30:18.803078Z,76,0,0,0,195735.jpg,2.5,1,0,Pépé,0.7,False,,a,1,3,337.0,43,57542,1038,168453,2629,0.4,5.7,Pépé,1
0,19,0,0,0.0,0.0,0,198849,0,0,-3,3,0.0,0,3,0.0,0.0,0,Lucas,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T22:30:19.674811Z,47,0,0,0,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,0.0,0,3459,0,17583,16,0.0,0.0,Torreira,0
0,21,0,2,100.0,100.0,0,200641,0,0,-4,4,9.7,0,3,0.0,-0.5,0,Reiss,0.0,0,0,2.4,False,4.2,70,,2020-12-31T11:00:17.325196Z,51,0,0,0,200641.jpg,1.0,0,0,Nelson,0.0,False,,a,1,3,10.0,2,2114,45,6609,49,0.0,0.4,Nelson,0
1,22,4,84,,,0,205533,0,0,-6,6,58.8,0,4,0.2,-0.3,0,Edward,0.2,6,1,24.9,False,74.4,317,,,54,0,0,0,205533.jpg,1.9,0,0,Nketiah,0.5,False,,a,1,3,120.0,27,53366,410,153356,846,0.0,5.0,Nketiah,0
5,23,0,169,100.0,100.0,6,209289,0,0,-2,2,220.3,0,3,2.6,2.1,1,Emile,2.6,5,0,49.2,False,147.8,810,,2021-01-26T23:00:26.324851Z,43,0,0,0,209289.jpg,3.8,0,0,Smith Rowe,2.2,False,,a,1,3,123.0,42,476119,23203,323169,17141,0.6,9.8,Smith Rowe,0
4,24,8,329,100.0,100.0,6,223340,-1,1,-3,3,460.3,2,3,2.2,1.7,2,Bukayo,2.2,22,5,165.2,False,415.6,1863,,2021-01-30T20:00:21.490066Z,52,1,0,0,223340.jpg,4.2,0,0,Saka,8.3,False,,a,1,3,776.0,92,1424865,34101,1318967,59333,0.4,17.7,Saka,0
0,25,0,0,0.0,0.0,0,242166,0,0,-3,3,0.0,0,3,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Hertha Berlin on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T17:00:15.072120Z,47,0,0,0,242166.jpg,0.0,0,0,Guendouzi,0.1,False,,u,1,3,0.0,0,2725,0,13112,21,0.0,0.0,Guendouzi,0
0,26,0,18,100.0,100.0,2,444145,0,0,-1,1,17.8,0,3,0.2,-0.3,0,Gabriel Teodoro,0.2,0,0,11.1,False,18.4,207,,2021-01-09T23:30:20.360437Z,49,0,0,0,444145.jpg,1.8,0,0,Martinelli Silva,0.1,False,,a,1,3,76.0,9,85227,125,83579,725,0.0,1.8,Martinelli,0
0,27,0,0,0.0,0.0,0,462424,0,0,-5,5,0.0,0,2,0.0,0.0,0,William,0.0,0,0,0.0,False,0.0,0,Joined Nice on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-04T23:00:20.315877Z,40,0,0,0,462424.jpg,0.0,0,0,Saliba,0.5,False,,u,1,3,0.0,0,30961,0,226193,414,0.0,0.0,Saliba,0
