assists,id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,526,0,140,100.0,100.0,3,153256,-1,1,-3,3,73.2,0,3,0.8,0.8,0,Mohamed Naser,0.3,12,0,20.8,False,108.2,908,,2020-11-16T22:00:27.131231Z,42,0,0,0,153256.jpg,1.9,0,0,El Sayed Elneny,1.0,False,,a,1,3,28.0,23,263436,4645,260002,4046,0.1,5.5,Elneny,2
0,527,0,0,0.0,0.0,0,113534,0,0,0,0,0.0,0,1,0.0,0.0,0,Matt,0.0,0,0,0.0,False,0.0,0,Transferred to Hibernian,2021-01-09T10:26:30.856796Z,40,0,0,0,113534.jpg,0.0,0,0,Macey,1.2,False,,u,1,3,0.0,0,171821,0,126446,3588,0.0,0.0,Macey,0
0,547,0,8,,,0,115918,0,0,-1,1,0.0,0,1,0.7,0.7,0,Rúnar Alex,0.2,0,0,1.7,False,16.6,15,,,44,0,0,0,115918.jpg,1.0,0,2,Rúnarsson,0.1,False,,a,1,3,0.0,1,4557,179,3441,721,0.0,0.2,Rúnarsson,0
1,567,0,127,0.0,100.0,3,167199,0,0,-1,1,93.2,0,3,0.0,2.8,1,Thomas,2.3,8,0,27.3,False,128.4,678,Hamstring injury - Unknown return date,2021-02-06T17:30:27.330271Z,49,0,0,0,167199.jpg,1.9,0,0,Partey,0.3,False,,i,1,3,51.0,21,114765,133,106906,2313,0.5,4.3,Partey,3
0,645,0,2,,,0,184029,0,0,0,0,5.2,0,3,1.2,1.2,1,Martin,0.7,0,0,1.2,False,0.0,32,,,60,0,0,0,184029.jpg,1.0,0,0,Ødegaard,0.2,False,,a,1,3,8.0,2,30410,1901,14355,4635,0.1,0.3,Ødegaard,0
0,12,16,497,,,11,98980,0,0,7,-7,20.0,2,1,5.5,5.0,9,Emiliano,5.5,24,0,59.4,True,576.0,1890,,,52,0,0,1,98980.jpg,5.5,0,75,Martínez,35.2,False,,a,2,7,0.0,116,3196844,88668,1144813,21673,1.1,22.3,Martínez,0
0,28,0,0,100.0,100.0,0,21205,0,0,0,0,0.0,0,1,0.0,-0.5,0,Tom,0.0,0,0,0.0,False,0.0,0,,2020-08-15T10:00:11.430596Z,45,0,0,0,21205.jpg,0.0,0,0,Heaton,0.1,False,,a,2,7,0.0,0,4544,227,5667,234,0.0,0.0,Heaton,0
0,29,2,43,,,1,37339,0,0,-2,2,73.0,1,2,0.0,-0.5,0,Ahmed,0.0,0,0,12.2,False,27.2,129,,,43,0,0,0,37339.jpg,2.4,0,0,El Mohamady,0.3,False,,a,2,7,21.0,12,25994,162,42754,710,0.0,2.8,El Mohamady,0
0,30,0,0,0.0,0.0,0,40564,0,0,-2,2,0.0,0,3,0.0,0.0,0,Henri,0.0,0,0,0.0,False,0.0,0,Not included in Aston Villa's 25-man Premier League squad,2020-10-20T22:30:18.217167Z,43,0,0,0,40564.jpg,0.0,0,0,Lansbury,0.1,False,,u,2,7,0.0,0,6231,0,19527,125,0.0,0.0,Lansbury,0
0,31,0,1,,,0,47390,0,0,-3,3,0.7,0,2,-0.2,-0.7,0,Neil,-0.2,2,0,0.2,False,0.8,15,,,42,0,0,0,47390.jpg,-1.0,0,0,Taylor,0.2,False,,a,2,7,0.0,-1,16095,227,30490,473,0.0,-0.2,Taylor,1
0,32,0,0,,,0,79852,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Jed,0.0,0,0,0.0,False,0.0,0,,,39,0,0,0,79852.jpg,0.0,0,0,Steer,4.3,False,,a,2,7,0.0,0,283881,15107,324504,11150,0.0,0.0,Steer,0
1,33,3,70,0.0,0.0,2,85242,0,0,-1,1,82.9,1,3,0.0,0.0,0,Conor,0.0,2,1,18.2,False,65.4,225,Joined Swansea City on loan until the end of the season on 20/1,2021-01-20T23:00:22.557566Z,59,0,0,0,85242.jpg,5.0,0,0,Hourihane,0.1,False,,u,2,7,33.0,20,23841,0,27013,160,0.0,3.4,Hourihane,0
0,34,0,0,0.0,0.0,0,89274,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Ignacio,0.0,0,0,0.0,False,0.0,0,Contract ended,2020-10-05T07:17:10.828418Z,59,0,0,0,89274.jpg,0.0,0,0,Peleteiro Romallo,0.0,False,,u,2,7,0.0,0,1439,0,7703,19,0.0,0.0,Jota,0
0,35,0,0,0.0,0.0,0,98770,0,0,0,0,0.0,0,1,0.0,0.0,0,Ørjan,0.0,0,0,0.0,False,0.0,0,Contract terminated on 5/10,2020-10-05T21:00:11.316167Z,40,0,0,0,98770.jpg,0.0,0,0,Nyland,4.2,False,,u,2,7,0.0,0,145134,0,888628,8950,0.0,0.0,Nyland,0
0,36,0,0,100.0,100.0,0,108156,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Bjorn,0.0,0,0,0.0,False,0.0,0,,2020-11-19T11:00:18.103635Z,44,0,0,0,108156.jpg,0.0,0,0,Engels,0.1,False,,a,2,7,0.0,0,11601,78,18777,105,0.0,0.0,Engels,0
12,37,13,490,,,11,114283,0,0,8,-8,949.3,2,3,5.0,4.5,2,Jack,5.0,24,6,247.6,True,665.4,1887,,,78,0,0,0,114283.jpg,6.0,0,0,Grealish,40.0,False,,a,2,7,863.0,127,5234227,79387,3101077,132470,0.6,16.3,Grealish,5
5,38,2,273,,,10,122806,0,0,0,0,316.5,0,3,1.8,1.3,3,John,1.8,24,1,80.0,False,305.2,1800,,,55,0,0,0,122806.jpg,3.4,0,0,McGinn,0.9,False,,a,2,7,179.0,67,321764,761,309226,3671,0.3,12.2,McGinn,5
0,39,3,89,0.0,0.0,3,123354,0,0,-1,1,1.5,1,2,0.0,0.0,0,Kortney,0.0,1,1,14.2,False,91.0,360,Foot injury - Expected back 13 Mar,2021-01-26T11:00:18.448973Z,44,0,0,0,123354.jpg,7.0,0,0,Hause,0.2,False,,i,2,7,49.0,28,80290,25,73329,2517,0.0,6.4,Hause,1
1,40,0,84,100.0,100.0,4,148508,0,0,-3,3,123.3,0,3,0.7,0.2,1,Mahmoud Ahmed,0.7,11,0,58.3,False,118.6,777,,2020-12-15T11:30:19.909046Z,52,0,0,0,148508.jpg,2.2,0,0,Ibrahim Hassan,0.4,False,,a,2,7,343.0,29,58518,205,131074,405,0.1,5.6,Trézéguet,0
1,41,6,375,100.0,100.0,10,149484,0,0,4,-4,63.8,2,2,3.7,3.2,6,Tyrone,3.7,23,2,69.8,False,451.2,1754,,2020-12-26T17:00:15.486559Z,54,0,0,0,149484.jpg,4.2,1,0,Mings,8.0,False,,a,2,7,180.0,84,1460301,17722,1093706,14080,0.7,15.6,Mings,3
3,42,6,418,,,12,169359,0,0,3,-3,257.0,2,2,6.0,5.5,7,Matt,6.0,22,0,69.5,False,354.4,1874,,,48,0,0,0,169359.jpg,4.4,0,0,Targett,8.7,False,,a,2,7,82.0,92,1012406,59919,424905,19355,1.3,19.2,Targett,4
0,43,0,0,0.0,0.0,0,184386,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,45,0,0,0,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,0.0,0,9840,0,10310,1,0.0,0.0,Bree,0
0,44,0,36,,,3,184704,0,0,-2,2,27.6,0,3,1.0,0.5,2,Marvelous,1.0,0,0,7.4,False,37.6,285,,,43,0,0,0,184704.jpg,1.6,0,0,Nakamba,0.5,False,,a,2,7,8.0,11,81106,426,90286,2134,0.2,2.6,Nakamba,2
0,45,6,167,,,3,193488,-1,1,-6,6,158.0,1,3,0.7,0.2,0,Anwar,0.7,5,5,80.6,False,254.4,562,,,54,0,0,0,193488.jpg,3.9,0,0,El Ghazi,1.1,False,,a,2,7,392.0,51,506805,435,454206,14808,0.1,9.4,El Ghazi,1
0,46,6,330,100.0,100.0,8,199798,0,0,1,-1,15.9,1,2,3.7,3.2,5,Ezri,3.7,24,2,51.7,False,373.0,1665,,2020-12-17T18:30:14.260503Z,46,0,0,0,199798.jpg,3.9,0,0,Konsa Ngoyo,5.0,False,,a,2,7,126.0,75,1094056,9410,826916,11808,0.8,16.3,Konsa,2
0,47,0,0,0.0,0.0,0,203368,0,0,-2,2,0.0,0,2,0.0,0.0,0,Frédéric,0.0,0,0,0.0,False,0.0,0,Joined Strasbourg on loan until the end of the season on 31/1.,2021-01-31T20:00:26.030939Z,43,0,0,0,203368.jpg,0.0,0,0,Guilbert,0.1,False,,u,2,7,0.0,0,2055,0,9739,120,0.0,0.0,Guilbert,0
0,48,0,0,0.0,0.0,0,213345,0,0,0,0,0.0,0,4,0.0,0.0,0,Wesley,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2020-08-15T10:00:11.458856Z,60,0,0,0,213345.jpg,0.0,0,0,Moraes,0.0,False,,i,2,7,0.0,0,1210,65,1580,52,0.0,0.0,Wesley,0
0,49,0,0,0.0,0.0,0,217487,0,0,-1,1,0.0,0,4,0.0,0.0,0,Mbwana,0.0,0,0,0.0,False,0.0,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,59,0,0,0,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,0.0,0,1633,0,8416,8,0.0,0.0,Samatta,0
0,50,0,15,100.0,100.0,0,221239,0,0,-2,2,15.9,0,4,0.2,-0.3,0,Keinan,0.2,0,0,7.7,False,4.6,48,,2020-11-24T23:00:18.514322Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,8.4,False,,a,2,7,58.0,5,1074102,19784,1522897,38997,0.0,1.2,Davis,0
0,51,0,0,0.0,0.0,0,223349,0,0,-2,2,0.0,0,4,0.0,0.0,0,Indiana,0.0,0,0,0.0,False,0.0,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,43,0,0,0,223349.jpg,0.0,0,0,Vassilev,0.6,False,,u,2,7,0.0,0,63562,0,159691,1027,0.0,0.0,Vassilev,0
2,52,0,216,100.0,100.0,9,230046,0,0,-1,1,201.3,0,3,2.3,1.8,0,Douglas Luiz,2.3,23,0,55.0,False,246.6,1660,,2020-12-12T15:00:17.663312Z,49,0,0,0,230046.jpg,2.5,1,0,Soares de Paulo,0.2,False,,a,2,7,100.0,47,27715,293,42478,849,0.5,9.6,Douglas Luiz,3
1,106,4,183,100.0,100.0,6,88894,0,0,-1,1,365.7,1,3,3.5,3.0,3,Ross,3.5,14,3,91.4,False,207.2,957,,2020-11-21T17:30:18.042216Z,59,0,0,0,88894.jpg,3.8,0,0,Barkley,0.9,False,,a,2,7,341.0,53,487104,2254,480412,3806,0.6,9.0,Barkley,0
2,496,8,385,100.0,100.0,10,199796,0,0,0,0,275.7,1,2,4.3,3.8,6,Matthew,4.3,24,0,75.9,False,408.6,1762,,2020-12-12T15:00:18.751526Z,50,0,0,0,199796.jpg,4.0,0,0,Cash,1.5,False,,a,2,7,73.0,79,192540,13431,116482,4706,0.9,15.8,Cash,5
4,514,9,320,,,11,178301,1,-1,4,-4,344.6,3,4,5.2,4.7,9,Ollie,5.2,24,10,191.1,False,514.6,1890,,,64,0,1,0,178301.jpg,4.8,0,0,Watkins,20.6,False,,a,2,7,1058.0,100,2794941,240621,1327351,42277,0.8,15.6,Watkins,1
3,540,3,220,100.0,100.0,7,110504,0,0,-1,1,243.1,1,3,3.8,3.3,6,Bertrand,3.8,14,4,94.5,False,277.2,1035,,2020-11-01T14:30:23.727526Z,59,0,0,0,110504.jpg,3.6,0,0,Traoré,0.5,False,,a,2,7,425.0,69,103200,4491,73015,4102,0.6,11.7,Traoré,0
0,554,0,23,,,1,232653,0,0,0,0,13.8,0,3,0.5,0.0,1,Jacob,0.5,2,0,6.2,False,11.6,159,,,45,0,0,0,232653.jpg,1.2,0,0,Ramsey,0.1,False,,a,2,7,38.0,10,12892,229,10856,307,0.1,2.2,Ramsey,0
0,647,0,3,,,0,122775,0,0,0,0,0.4,0,3,0.3,-0.2,0,Morgan,0.3,1,0,0.1,False,0.6,10,,,55,0,0,0,122775.jpg,1.0,0,0,Sanson,0.0,False,,a,2,7,0.0,1,232,33,110,53,0.1,0.2,Sanson,0
0,53,0,0,0.0,0.0,0,20529,0,0,-2,2,0.0,0,4,0.0,0.0,0,Glenn,0.0,0,0,0.0,False,0.0,0,Joined Watford on loan until the end of the season on 1/9. - Expected back 01 Jul,2020-09-02T09:00:10.449975Z,48,0,0,0,20529.jpg,0.0,0,0,Murray,0.1,False,,u,3,36,0.0,0,5020,0,18469,47,0.0,0.0,Murray,0
1,54,0,126,100.0,100.0,3,39155,0,0,-3,3,209.9,0,3,0.5,1.0,1,Adam,0.5,8,0,43.3,False,107.8,813,,2021-01-07T17:00:15.322102Z,62,0,0,0,39155.jpg,1.8,0,0,Lallana,0.3,False,,a,3,36,119.0,30,14979,200,84010,302,0.1,4.8,Lallana,0
4,57,9,280,,,5,60307,0,0,-2,2,574.9,0,3,3.8,4.3,5,Pascal,3.8,13,2,109.8,False,324.8,1163,,,58,0,0,0,60307.jpg,3.5,0,0,Groß,0.3,False,,a,3,36,199.0,66,112195,1249,112205,1368,0.7,11.4,Groß,1
0,58,0,0,0.0,0.0,0,61933,0,0,-2,2,0.0,0,2,0.0,0.0,0,Shane,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 2/9. - Expected back 01 Jul,2020-09-02T09:00:10.465117Z,43,0,0,0,61933.jpg,0.0,0,0,Duffy,0.0,False,,u,3,36,0.0,0,662,0,5460,17,0.0,0.0,Duffy,0
0,59,0,28,75.0,100.0,0,66242,0,0,-2,2,4.7,0,3,0.5,1.2,0,Davy,0.7,2,0,7.6,False,18.4,195,Lack of match fitness - 75% chance of playing,2021-02-11T17:00:28.458290Z,48,0,0,0,66242.jpg,1.4,0,0,Pröpper,0.0,False,,d,3,36,52.0,7,1628,31,6595,66,0.1,1.5,Pröpper,0
0,60,0,0,0.0,0.0,0,74471,0,0,0,0,0.0,0,3,0.0,0.0,0,Aaron,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 28/8,2020-08-29T10:00:06.731343Z,50,0,0,0,74471.jpg,0.0,0,0,Mooy,0.0,False,,u,3,36,0.0,0,9990,0,11285,4,0.0,0.0,Mooy,0
0,61,0,143,,,3,78916,0,0,-3,3,56.6,0,2,2.7,3.2,2,Dan,2.7,15,0,28.4,False,140.8,1109,,,42,1,0,0,78916.jpg,1.9,0,0,Burn,0.4,False,,a,3,36,91.0,29,30723,3120,54238,1704,0.6,6.9,Burn,4
0,62,9,363,100.0,100.0,6,83299,0,0,-2,2,72.3,2,2,6.5,7.0,9,Lewis,6.5,27,3,78.6,False,429.2,1800,,2020-10-18T15:00:19.802843Z,48,1,0,0,83299.jpg,3.7,1,0,Dunk,3.5,False,,a,3,36,284.0,74,217570,35852,534734,8222,1.4,15.4,Dunk,4
0,63,0,0,0.0,0.0,0,86153,0,0,0,0,0.0,0,2,0.0,0.0,0,Martín,0.0,0,0,0.0,False,0.0,0,Joined Real Betis on a permanent deal on 25/8,2020-08-25T16:00:07.591453Z,45,0,0,0,86153.jpg,0.0,0,0,Montoya,0.0,False,,u,3,36,0.0,0,210,0,1047,4,0.0,0.0,Montoya,0
0,64,0,0,0.0,0.0,0,93284,0,0,-2,2,0.0,0,4,0.0,0.0,0,Florin,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2020-09-12T09:00:10.364918Z,48,0,0,0,93284.jpg,0.0,0,0,Andone,0.1,False,,i,3,36,0.0,0,12779,198,30382,143,0.0,0.0,Andone,0
2,65,6,283,0.0,0.0,7,109345,0,0,0,0,414.3,1,3,0.0,0.0,0,Solomon,2.2,25,2,110.5,False,368.6,1670,Knee injury - Expected back 08 May,2021-02-04T00:30:21.968227Z,50,0,0,0,109345.jpg,3.3,0,0,March,0.6,False,,i,3,36,322.0,69,295770,158,269676,11221,0.4,13.8,March,0
0,66,0,338,50.0,,7,110735,0,0,-1,1,89.6,0,2,2.1,4.8,2,Adam,4.3,27,0,64.5,False,346.4,1964,Ankle injury - 50% chance of playing,2021-02-06T18:00:25.824469Z,44,0,0,0,110735.jpg,2.8,0,0,Webster,1.4,False,,d,3,36,209.0,61,110146,546,204773,8639,1.0,13.9,Webster,3
0,67,6,244,100.0,50.0,4,111478,0,0,-2,2,216.3,1,2,4.0,2.2,2,Joël,4.0,18,0,52.7,False,276.6,1290,,2021-02-01T16:30:27.085591Z,43,0,0,0,111478.jpg,2.6,0,0,Veltman,0.4,False,,a,3,36,34.0,45,68611,4362,64613,1818,0.9,10.5,Veltman,2
1,68,10,239,100.0,100.0,6,115382,0,0,-4,4,218.0,1,4,2.8,3.3,2,Neal,2.8,24,7,126.5,False,313.6,1529,,2020-11-28T15:00:19.358197Z,61,0,1,0,115382.jpg,3.6,0,0,Maupay,2.9,False,,a,3,36,738.0,76,866400,13075,833745,25979,0.5,12.5,Maupay,1
