element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
4,0,1,4.0,7.34,17.36,13.18,43.0,13.8,6.0,6.5,4.0,7.34,13.8,17.36,13.18,43.0,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,2
3,0,1,1.7,3.5,11.53,12.87,10.67,7.33,1.7,2.2,1.67,3.5,7.33,11.53,12.87,10.67,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,2
2,1,0,2.8,4.98,13.8,24.33,11.5,16.67,5.0,5.5,3.2,2.88,16.6,11.2,11.8,5.6,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,6
3,0,1,3.7,5.3,16.6,16.02,20.5,13.33,5.3,5.8,4.0,4.9,13.4,17.32,12.16,19.6,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,3
3,0,1,4.3,6.8,17.3,20.22,30.83,15.33,7.3,7.8,5.0,7.54,17.6,19.44,21.8,34.6,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,3
2,1,0,5.7,3.2,23.47,3.97,4.67,23.0,5.7,6.2,5.67,3.2,23.0,23.47,3.97,4.67,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,6
2,1,0,3.8,2.3,15.05,7.9,0.0,18.25,4.7,5.2,4.67,2.7,20.33,16.47,10.37,0.0,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,7
3,0,1,1.4,2.92,13.52,12.1,3.4,9.4,1.3,1.8,1.25,2.1,8.5,12.05,6.55,2.25,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,3
3,0,1,4.2,4.95,17.85,25.92,5.75,15.75,5.0,5.5,4.25,4.95,15.75,17.85,25.92,5.75,2,0,1.3,0.8,1.2,0.8,20.8,13.2,21.2,13.6,31.6,13.0,33.1,11.6,92.5,88.6,95.6,83.1,111.2,26.1,113.0,24.8,112.7,15.5,121.6,8.0,77.0,74.5,78.2,77.2,3
1,1,0,5.2,2.02,20.28,0.0,0.0,21.4,5.7,5.7,6.0,1.82,22.25,18.3,0.0,0.0,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,4
3,0,1,2.8,4.34,15.52,21.3,6.4,11.4,1.3,1.3,1.75,4.03,7.25,9.3,26.1,4.75,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,2
2,1,0,8.0,4.1,22.0,0.65,18.5,18.0,5.0,5.0,8.0,4.1,18.0,22.0,0.65,18.5,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,1
2,1,0,5.6,4.86,21.96,4.74,22.0,21.6,4.3,4.3,7.0,5.68,24.0,23.55,5.72,27.5,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,1
2,1,0,2.8,2.06,7.56,11.68,1.4,10.6,4.0,4.0,3.5,2.12,12.25,8.7,10.9,1.75,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,2
4,0,1,1.8,6.62,8.15,10.2,48.0,3.25,2.0,2.0,1.75,6.62,3.25,8.15,10.2,48.0,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,6
2,1,0,4.8,3.58,18.43,6.8,10.5,19.5,7.0,7.0,5.6,3.7,19.2,19.16,5.42,12.4,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,1
2,1,0,3.7,2.97,16.27,2.27,11.17,15.5,4.3,4.3,4.2,3.1,15.6,15.6,2.46,13.0,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,1
3,0,1,3.8,4.44,15.44,24.08,4.6,15.8,5.0,5.0,3.8,4.44,15.8,15.44,24.08,4.6,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,2
3,0,1,2.0,3.34,9.68,13.12,10.2,5.8,2.0,2.0,2.25,3.72,6.75,11.95,13.37,11.5,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,1
4,0,1,4.7,4.67,20.0,5.47,21.33,17.5,3.0,3.0,4.2,4.4,15.2,17.16,6.38,20.6,4,0,0.7,1.5,0.6,1.8,23.0,24.0,25.0,26.4,44.7,21.8,46.0,22.6,119.3,116.4,129.4,121.8,139.2,56.9,143.1,54.4,188.8,44.5,188.4,49.4,89.0,116.5,95.4,122.8,2
2,1,0,5.5,2.28,16.3,4.02,2.17,21.5,3.7,3.2,5.4,2.52,21.4,17.4,4.82,2.6,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,5
3,0,1,3.0,2.78,15.27,5.18,7.33,11.33,2.3,1.8,2.0,1.74,8.6,10.64,5.86,0.8,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,1
4,0,1,4.8,7.0,21.03,20.62,28.33,18.5,6.3,5.8,5.4,7.88,21.4,24.0,21.58,33.2,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,2
1,1,0,4.5,2.2,22.17,0.0,0.0,21.17,3.3,2.8,3.8,2.08,19.4,21.04,0.0,0.0,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,3
3,0,1,3.8,3.85,18.4,8.67,11.5,13.83,2.3,1.8,2.4,2.42,10.0,10.04,7.44,6.8,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,4
2,1,0,3.7,2.2,10.33,9.82,1.83,13.5,2.7,2.2,3.2,2.3,11.8,9.76,11.52,1.8,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,2
3,0,1,1.0,1.85,5.5,12.8,0.0,4.5,0.3,-0.2,1.0,1.85,4.5,5.5,12.8,0.0,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,2
2,1,0,6.0,3.32,23.77,2.3,7.17,21.67,5.7,3.9,5.0,3.02,19.6,21.16,0.54,8.6,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,2
3,0,1,3.2,5.13,9.03,19.45,22.67,6.0,3.7,3.2,3.2,5.4,6.4,10.36,20.68,22.8,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,8
3,0,1,1.8,2.2,4.72,5.82,11.4,4.8,1.0,0.5,1.5,2.12,3.75,4.55,3.4,13.25,3,0,2.2,1.3,1.8,1.2,23.7,11.0,23.0,11.4,36.9,17.8,36.5,15.9,119.7,113.1,115.0,105.4,99.4,42.2,98.6,37.0,150.3,22.2,152.2,16.6,96.0,84.2,90.4,81.8,2
3,0,1,1.8,1.48,6.33,2.62,5.83,10.17,2.0,1.5,2.0,1.64,10.8,7.28,2.54,6.6,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,3
3,0,1,4.0,8.28,24.9,44.75,13.0,21.75,0.7,0.2,3.33,8.5,21.0,24.4,47.9,12.67,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,3
2,1,0,4.8,5.9,30.0,2.68,26.17,22.33,4.0,3.5,5.4,5.24,22.4,29.04,3.18,20.0,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,6
2,1,0,1.0,0.5,4.7,0.15,0.0,5.5,0.7,0.2,1.0,0.5,5.5,4.7,0.15,0.0,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,6
2,1,0,3.5,2.12,16.8,0.95,3.5,18.67,4.0,3.5,3.8,2.14,19.6,16.24,1.0,4.2,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,8
2,1,0,3.8,3.4,18.85,14.45,0.75,17.5,4.7,4.2,3.75,3.4,17.5,18.85,14.45,0.75,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,5
4,0,1,5.2,6.35,24.83,10.6,28.33,20.17,6.0,5.5,5.2,5.32,20.2,23.0,11.42,19.2,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,1
3,0,1,4.0,5.92,16.43,19.5,23.33,13.0,5.7,5.2,4.4,6.86,14.8,19.28,23.02,26.4,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,3
1,1,0,3.2,1.95,16.23,3.33,0.0,18.17,3.0,2.5,3.4,1.74,18.0,15.48,2.0,0.0,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,6
3,0,1,1.7,1.57,5.03,3.03,7.5,4.83,1.0,0.5,1.2,0.86,3.2,1.8,1.48,5.2,4,1,0.8,1.7,1.0,1.6,27.2,23.7,26.2,20.8,43.0,20.6,45.7,22.2,130.0,106.2,131.4,108.0,126.0,60.6,138.3,68.0,175.0,39.2,188.6,45.8,100.5,108.3,103.4,103.6,3
2,1,0,2.0,3.93,24.33,0.4,14.5,10.83,1.0,1.0,1.2,2.84,10.4,19.4,0.36,8.6,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,5
4,0,1,1.2,1.75,2.45,3.38,12.75,5.0,0.7,0.5,1.0,1.47,3.33,1.07,3.67,11.33,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,0
3,0,1,3.2,4.86,16.08,20.98,11.4,16.4,2.3,2.3,2.25,4.58,13.75,13.15,18.12,14.25,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,3
4,0,1,3.2,5.32,12.47,10.63,30.0,7.33,2.0,2.0,3.4,5.56,8.2,14.2,10.36,31.0,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,1
2,1,0,2.0,4.17,20.8,17.75,3.0,13.83,1.3,1.3,2.2,4.42,14.6,22.4,18.12,3.6,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,5
4,0,1,1.8,1.92,5.48,4.68,9.4,4.6,2.3,1.7,2.0,2.15,5.25,6.85,5.78,8.75,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,1
1,1,0,2.0,2.5,24.73,0.0,0.0,15.67,1.7,1.7,2.0,2.4,15.4,23.68,0.0,0.0,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,6
2,1,0,1.3,3.23,19.0,12.03,1.33,10.83,1.3,1.3,1.4,3.24,10.4,19.92,11.32,1.2,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,9
3,0,1,1.5,3.27,12.67,10.27,9.5,8.83,1.7,1.7,1.6,3.56,9.0,13.76,10.22,11.4,2,1,0.3,2.7,0.4,2.6,37.2,27.8,35.6,27.0,48.2,18.4,47.3,17.6,161.1,88.7,153.6,90.5,130.0,57.5,127.5,54.4,191.2,37.3,191.6,31.0,127.3,110.8,124.2,108.4,2
