element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,6.0,9.22,26.39,22.17,43.6,15.6,6.5,7.0,5.2,8.22,14.2,28.16,11.3,42.6,3,0,1.3,1.8,0.8,2.0,29.9,19.0,33.7,23.8,39.4,16.4,42.4,22.0,134.6,96.9,151.8,133.3,122.4,42.7,136.1,52.0,138.1,24.6,138.3,34.2,108.3,97.4,122.7,114.3,7
4,0,1,5.1,9.78,27.75,16.31,53.79,16.95,8.7,9.7,5.6,6.28,20.6,29.84,5.76,27.6,3,1,1.9,1.3,1.8,1.3,22.3,12.4,20.8,10.7,26.4,14.4,21.2,15.6,99.6,99.0,94.8,116.0,73.5,23.7,61.8,17.8,90.8,21.2,56.0,22.0,79.1,74.4,72.8,66.5,2
3,0,1,5.8,8.77,24.99,23.64,39.1,18.61,7.7,8.7,7.6,11.46,25.2,40.28,28.22,46.0,3,1,1.9,1.3,1.8,1.3,22.3,12.4,20.8,10.7,26.4,14.4,21.2,15.6,99.6,99.0,94.8,116.0,73.5,23.7,61.8,17.8,90.8,21.2,56.0,22.0,79.1,74.4,72.8,66.5,9
2,1,0,5.7,7.68,25.11,48.08,3.5,26.13,4.2,4.7,4.0,6.65,22.5,24.23,39.67,2.5,2,0,1.3,1.9,1.8,3.3,28.2,19.1,37.3,16.7,37.2,15.9,51.0,17.6,139.0,99.2,204.1,110.9,110.1,32.4,150.7,33.6,123.9,27.3,156.3,31.7,103.2,87.9,153.8,88.3,2
3,0,1,5.7,8.41,26.1,32.03,25.93,22.1,6.0,7.0,5.4,6.34,21.0,27.16,18.7,17.6,3,1,1.9,1.3,1.8,1.3,22.3,12.4,20.8,10.7,26.4,14.4,21.2,15.6,99.6,99.0,94.8,116.0,73.5,23.7,61.8,17.8,90.8,21.2,56.0,22.0,79.1,74.4,72.8,66.5,7
2,1,0,3.5,4.8,16.19,24.6,7.22,18.67,1.0,1.5,1.2,2.84,10.8,11.16,11.12,6.2,3,0,1.3,1.8,0.8,2.0,29.9,19.0,33.7,23.8,39.4,16.4,42.4,22.0,134.6,96.9,151.8,133.3,122.4,42.7,136.1,52.0,138.1,24.6,138.3,34.2,108.3,97.4,122.7,114.3,4
3,0,1,3.8,6.6,16.51,19.0,30.43,11.07,5.2,5.7,4.6,5.12,13.4,17.88,11.72,21.4,3,0,1.5,1.4,1.0,1.4,22.3,15.7,21.7,19.7,34.2,16.8,25.6,13.2,105.2,93.7,94.2,84.4,109.4,44.2,83.1,31.2,128.1,29.8,80.0,16.4,81.4,86.0,71.0,89.1,6
3,0,1,3.7,5.91,13.23,31.3,14.6,11.0,3.3,3.3,3.0,5.82,9.25,12.9,21.3,24.25,2,0,0.8,1.7,0.7,2.0,27.4,24.9,34.5,31.7,36.9,18.6,39.4,22.7,128.6,117.0,158.3,132.9,110.5,38.9,118.2,49.0,130.8,29.9,117.5,45.2,99.1,110.1,134.7,136.5,10
3,0,1,4.3,5.24,17.74,12.58,22.23,11.54,3.8,4.3,3.4,4.74,10.8,13.84,18.04,15.6,3,0,1.3,1.8,0.8,2.0,29.9,19.0,33.7,23.8,39.4,16.4,42.4,22.0,134.6,96.9,151.8,133.3,122.4,42.7,136.1,52.0,138.1,24.6,138.3,34.2,108.3,97.4,122.7,114.3,1
3,0,1,5.5,9.02,27.59,30.23,32.32,18.52,0.7,1.7,4.6,7.46,13.6,24.24,23.58,26.6,3,1,1.9,1.3,1.8,1.3,22.3,12.4,20.8,10.7,26.4,14.4,21.2,15.6,99.6,99.0,94.8,116.0,73.5,23.7,61.8,17.8,90.8,21.2,56.0,22.0,79.1,74.4,72.8,66.5,13
