element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,1.5,2.14,6.9,6.54,8.0,5.96,2.3,1.8,2.6,2.98,8.6,12.52,5.7,12.4,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,1
1,1,0,4.3,2.62,26.0,0.0,0.0,19.83,3.7,3.2,5.0,2.6,21.8,25.88,0.0,0.0,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,4
3,0,1,2.5,3.92,14.81,18.76,5.67,13.38,2.6,2.1,2.8,4.16,16.8,16.52,21.42,3.6,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,0
2,1,0,3.0,3.47,17.88,10.78,6.0,14.26,2.0,1.5,4.67,2.1,16.33,16.2,2.57,2.33,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,2
3,0,1,3.6,5.96,17.09,20.56,21.93,11.82,1.9,1.4,1.67,2.07,1.33,0.27,7.57,13.0,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,2
3,0,1,1.5,2.43,4.64,9.5,10.14,5.43,0.6,0.1,1.0,2.7,3.5,4.2,18.55,4.0,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,6
2,1,0,3.0,3.16,21.69,3.52,6.37,15.67,1.6,1.1,3.5,2.58,17.0,20.55,0.27,5.0,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,2
2,1,0,2.3,2.3,10.02,8.88,4.0,13.67,3.3,2.8,4.4,1.84,18.2,8.84,6.04,3.4,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,2
3,0,1,2.8,3.65,13.58,12.84,10.08,10.58,3.6,3.1,4.5,5.32,13.5,19.3,16.98,17.0,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,2
2,1,0,2.4,1.54,13.64,0.48,1.2,12.0,1.4,0.9,4.5,1.85,15.0,16.7,0.55,1.0,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,2
4,0,1,5.6,7.93,27.44,13.52,38.42,22.09,4.9,4.4,6.0,8.0,25.0,29.84,9.38,40.6,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,1
4,0,1,3.8,6.06,17.76,11.98,30.74,12.63,3.4,2.9,4.4,4.86,11.6,18.04,5.96,24.6,4,0,1.5,1.3,1.2,0.8,21.9,15.1,17.2,15.2,38.8,18.7,26.2,14.7,114.8,112.5,84.7,95.2,114.1,42.9,72.5,35.0,160.0,30.9,104.4,16.2,86.3,86.6,66.8,83.6,11
