element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
4,0,1,2.3,4.15,12.4,11.91,17.25,8.25,2.7,3.2,2.8,4.5,10.4,16.6,9.2,19.2,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,5
3,0,1,1.6,2.8,9.8,9.89,8.43,9.0,1.2,1.7,2.33,3.07,9.33,8.8,5.33,16.67,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,4
3,0,1,2.7,3.6,12.75,9.75,13.38,12.23,2.5,3.0,2.6,2.8,11.2,11.04,9.62,7.2,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,2
2,1,0,5.0,4.17,15.07,18.01,8.55,21.09,5.2,5.7,10.33,3.77,32.33,21.53,10.5,5.67,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,2
3,0,1,3.8,6.8,15.74,24.34,28.06,12.41,4.0,4.5,4.4,7.8,15.2,21.48,27.26,29.4,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,7
2,1,0,5.2,3.9,23.7,2.99,12.36,22.29,4.5,5.0,5.4,4.18,22.8,22.36,3.14,16.2,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,2
3,0,1,3.7,4.84,14.02,13.93,20.4,11.7,4.5,5.0,5.4,7.68,17.4,25.32,19.86,31.6,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,15
2,1,0,3.9,2.82,19.87,5.08,3.2,20.2,3.3,3.8,4.0,2.86,22.4,21.0,4.08,3.6,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,2
3,0,1,3.6,5.44,17.04,23.33,14.0,14.13,4.8,5.3,5.6,10.46,24.2,31.28,41.28,32.0,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,7
1,1,0,5.4,2.64,26.41,0.0,0.0,23.57,4.8,5.3,5.6,3.08,23.8,31.0,0.0,0.0,2.0,0.0,1.0,1.9,1.0,2.4,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2,2
