element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,6.2,11.57,35.76,46.62,33.33,23.89,5.7,5.7,5.4,10.8,21.2,31.92,50.24,25.8,5,0,2.1,0.8,1.6,1.0,15.6,12.8,18.4,14.8,17.6,12.6,20.9,14.2,64.1,92.1,84.8,101.9,59.5,17.0,66.9,25.0,53.4,16.4,57.8,14.4,53.4,78.3,65.0,83.8,6
3,0,1,7.2,11.69,37.78,42.22,37.0,26.88,4.7,5.7,8.25,10.28,28.75,37.95,32.48,32.5,2,1,1.2,1.7,1.4,1.4,23.4,16.0,19.6,13.6,41.0,19.8,34.5,20.6,128.6,102.5,96.3,93.2,133.5,55.3,127.4,66.7,147.4,40.4,121.0,45.8,91.3,87.0,79.0,79.6,6
3,0,1,8.3,11.64,40.71,29.22,46.44,25.78,10.7,11.2,10.4,11.86,31.4,46.92,32.36,39.2,2,1,0.9,1.7,0.8,1.0,27.1,21.2,22.4,24.0,35.6,15.8,25.6,14.2,122.8,100.3,94.5,100.1,107.7,30.7,84.1,21.9,125.9,27.0,78.4,19.8,104.1,97.7,79.0,105.0,8
4,0,1,7.0,10.3,38.93,13.88,50.0,27.89,4.0,4.5,4.8,7.66,18.0,25.2,10.62,40.4,3,1,2.2,0.9,1.8,0.8,17.8,7.7,15.8,9.8,29.6,18.5,26.4,17.6,92.9,120.0,83.2,121.6,99.3,45.7,91.5,37.5,105.4,19.6,91.6,16.6,56.6,75.6,49.2,73.4,16
3,0,1,5.2,7.4,18.24,20.46,35.33,14.11,6.0,6.0,4.4,5.7,9.0,12.12,14.88,30.2,3,1,2.4,2.0,2.0,2.4,27.0,6.9,30.6,8.0,34.6,13.6,38.0,13.3,133.1,85.8,146.8,86.9,95.7,35.0,102.1,38.1,116.4,14.4,130.6,7.8,107.1,69.8,119.0,69.8,2
4,0,1,6.3,8.4,27.47,31.37,25.22,25.22,6.3,6.8,5.8,6.68,22.2,26.28,22.42,18.0,3,1,2.2,0.9,1.8,0.8,17.8,7.7,15.8,9.8,29.6,18.5,26.4,17.6,92.9,120.0,83.2,121.6,99.3,45.7,91.5,37.5,105.4,19.6,91.6,16.6,56.6,75.6,49.2,73.4,2
2,1,0,6.6,8.29,31.58,48.54,2.78,30.78,9.3,9.8,10.8,9.88,41.8,38.48,56.98,3.4,3,1,1.2,1.4,1.2,1.2,25.0,16.6,24.0,15.6,37.1,18.9,32.1,15.8,122.7,130.3,113.6,121.7,126.2,33.3,108.6,21.1,122.8,25.7,100.0,15.4,95.1,89.1,85.6,86.0,0
3,0,1,7.6,9.41,34.22,24.62,35.44,24.56,8.0,8.0,8.0,9.06,23.4,35.2,19.66,35.8,5,0,2.1,0.8,1.6,1.0,15.6,12.8,18.4,14.8,17.6,12.6,20.9,14.2,64.1,92.1,84.8,101.9,59.5,17.0,66.9,25.0,53.4,16.4,57.8,14.4,53.4,78.3,65.0,83.8,10
3,0,1,6.0,9.16,29.47,30.16,32.0,18.11,6.0,6.0,4.2,7.86,14.8,20.24,32.56,25.8,2,1,0.9,1.9,1.0,1.3,30.1,22.7,26.8,21.3,42.2,21.0,40.6,19.7,131.5,124.8,118.0,126.5,138.5,50.3,144.6,40.3,153.0,34.7,144.7,30.3,112.8,109.8,101.2,107.2,13
3,0,1,6.4,8.18,32.29,9.59,40.0,19.56,6.3,6.3,5.6,7.02,17.0,28.72,4.94,36.6,2,1,0.8,1.2,0.4,1.4,25.4,20.0,27.2,23.8,32.3,15.0,36.7,18.3,109.0,93.6,122.4,102.2,107.0,37.6,111.0,52.1,107.1,19.1,133.2,27.8,89.4,95.0,94.2,107.8,2
