element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,7.0,12.34,29.72,49.44,44.2,17.0,7.0,8.0,7.0,12.34,17.0,29.72,49.44,44.2,2,0,0.8,1.2,0.8,1.2,25.6,17.2,25.6,17.2,39.3,19.2,39.3,19.2,118.5,105.8,118.5,105.8,122.1,53.1,122.1,53.1,154.0,33.2,154.0,33.2,86.0,90.4,86.0,90.4,3
4,0,1,3.5,11.05,26.6,10.85,78.0,8.0,1.4,2.4,3.5,11.05,8.0,26.6,10.85,78.0,2,0,0.8,1.2,0.8,1.2,25.6,17.2,25.6,17.2,39.3,19.2,39.3,19.2,118.5,105.8,118.5,105.8,122.1,53.1,122.1,53.1,154.0,33.2,154.0,33.2,86.0,90.4,86.0,90.4,2
3,0,1,6.4,9.06,27.64,23.28,39.6,14.6,6.4,6.9,6.4,9.06,14.6,27.64,23.28,39.6,3,1,0.4,1.2,0.4,1.2,25.6,26.0,25.6,26.0,29.7,17.8,29.7,17.8,87.0,101.7,87.0,101.7,97.7,45.4,97.7,45.4,112.8,30.4,112.8,30.4,94.2,105.0,94.2,105.0,2
3,0,1,5.6,10.98,32.24,49.84,27.8,21.8,5.6,6.6,5.6,10.98,21.8,32.24,49.84,27.8,2,0,0.8,1.8,0.8,1.8,25.6,22.6,25.6,22.6,35.8,18.2,35.8,18.2,117.7,100.7,117.7,100.7,89.7,39.2,89.7,39.2,150.0,42.0,150.0,42.0,89.8,104.6,89.8,104.6,7
4,0,1,11.6,14.06,61.64,6.42,72.4,49.2,11.6,12.6,11.6,14.06,49.2,61.64,6.42,72.4,2,0,0.8,1.8,0.8,1.8,25.6,22.6,25.6,22.6,35.8,18.2,35.8,18.2,117.7,100.7,117.7,100.7,89.7,39.2,89.7,39.2,150.0,42.0,150.0,42.0,89.8,104.6,89.8,104.6,9
4,0,1,6.4,12.92,35.52,19.98,73.6,21.2,6.4,6.4,6.4,12.92,21.2,35.52,19.98,73.6,4,0,1.0,1.4,1.0,1.4,26.2,16.2,26.2,16.2,41.9,14.6,41.9,14.6,122.2,88.9,122.2,88.9,134.4,23.9,134.4,23.9,163.0,32.2,163.0,32.2,103.8,77.6,103.8,77.6,1
4,0,1,8.5,13.25,47.75,23.8,60.5,34.0,6.8,7.8,8.5,13.25,34.0,47.75,23.8,60.5,2,0,0.8,1.2,0.8,1.2,25.6,17.2,25.6,17.2,39.3,19.2,39.3,19.2,118.5,105.8,118.5,105.8,122.1,53.1,122.1,53.1,154.0,33.2,154.0,33.2,86.0,90.4,86.0,90.4,1
3,0,1,3.0,6.82,10.64,21.24,36.8,5.6,3.0,4.0,3.0,6.82,5.6,10.64,21.24,36.8,2,1,1.6,1.4,1.6,1.4,24.8,16.6,24.8,16.6,39.5,14.2,39.5,14.2,112.1,90.8,112.1,90.8,108.5,26.7,108.5,26.7,175.0,24.4,175.0,24.4,85.4,82.6,85.4,82.6,2
4,0,1,6.2,12.54,38.28,25.72,61.4,25.0,6.2,7.2,6.2,12.54,25.0,38.28,25.72,61.4,2,1,1.6,1.4,1.6,1.4,24.8,16.6,24.8,16.6,39.5,14.2,39.5,14.2,112.1,90.8,112.1,90.8,108.5,26.7,108.5,26.7,175.0,24.4,175.0,24.4,85.4,82.6,85.4,82.6,9
3,0,1,5.6,9.1,27.16,36.86,27.0,22.8,5.6,6.6,5.6,9.1,22.8,27.16,36.86,27.0,2,0,0.8,1.8,0.8,1.8,25.6,22.6,25.6,22.6,35.8,18.2,35.8,18.2,117.7,100.7,117.7,100.7,89.7,39.2,89.7,39.2,150.0,42.0,150.0,42.0,89.8,104.6,89.8,104.6,2
3,0,1,6.8,11.38,30.48,32.6,50.8,23.6,6.8,6.8,6.8,11.38,23.6,30.48,32.6,50.8,4,0,1.0,1.4,1.0,1.4,26.2,16.2,26.2,16.2,41.9,14.6,41.9,14.6,122.2,88.9,122.2,88.9,134.4,23.9,134.4,23.9,163.0,32.2,163.0,32.2,103.8,77.6,103.8,77.6,2
2,1,0,6.2,4.4,18.36,15.48,10.4,24.4,6.2,7.2,6.2,4.4,24.4,18.36,15.48,10.4,2,0,0.8,1.8,0.8,1.8,25.6,22.6,25.6,22.6,35.8,18.2,35.8,18.2,117.7,100.7,117.7,100.7,89.7,39.2,89.7,39.2,150.0,42.0,150.0,42.0,89.8,104.6,89.8,104.6,2
