element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,6.1,8.06,31.49,46.07,3.0,29.71,12.7,13.2,7.8,8.8,33.4,35.16,49.44,3.4,2,1,0.9,2.3,1.0,2.2,28.1,23.9,25.7,22.5,38.0,16.3,34.8,16.9,134.8,94.6,125.3,98.4,121.8,39.0,107.5,41.6,123.7,29.1,115.5,29.2,104.6,103.0,94.3,97.3,6
4,0,1,6.6,9.64,30.26,39.03,27.29,26.57,6.0,6.5,6.8,8.9,25.6,28.56,32.18,28.4,2,0,1.1,1.9,1.4,1.6,25.6,16.6,23.2,11.4,45.3,20.7,41.9,20.5,141.2,105.9,120.8,92.8,143.7,60.4,130.6,71.1,167.6,41.3,166.8,41.4,98.9,92.1,94.4,80.0,2
4,0,1,7.7,9.74,32.17,24.86,40.43,26.71,12.3,12.3,8.8,10.9,31.6,37.16,23.64,48.4,3,1,2.7,2.0,2.2,2.4,26.4,6.6,30.0,8.2,34.0,14.1,38.6,14.8,131.9,87.7,156.4,101.8,93.0,35.5,98.9,33.4,114.4,16.7,129.8,11.8,104.3,68.3,119.0,66.2,5
4,0,1,7.6,11.76,43.43,14.6,59.43,29.57,4.7,5.2,7.6,12.42,30.0,46.64,13.34,64.0,2,0,1.1,1.9,1.4,1.6,25.6,16.6,23.2,11.4,45.3,20.7,41.9,20.5,141.2,105.9,120.8,92.8,143.7,60.4,130.6,71.1,167.6,41.3,166.8,41.4,98.9,92.1,94.4,80.0,2
3,0,1,5.4,8.57,25.63,39.6,20.86,21.86,6.0,6.0,7.0,8.26,25.4,30.08,37.5,15.4,5,1,2.4,0.7,2.6,1.0,13.4,10.3,14.6,10.6,15.2,13.7,16.0,16.5,55.2,102.2,60.7,121.4,50.5,15.6,50.5,17.2,47.6,19.1,49.6,25.6,46.7,74.9,52.4,74.0,5
3,0,1,6.3,10.51,31.37,30.74,43.0,21.29,7.0,7.5,6.8,10.68,23.8,32.32,32.4,42.0,3,0,2.4,1.1,2.6,1.2,18.6,7.6,17.8,7.4,30.8,19.7,29.4,17.5,100.2,126.7,98.6,121.4,97.1,48.6,97.6,32.1,111.9,21.7,98.8,21.4,57.7,79.6,54.4,75.4,15
3,0,1,7.3,9.19,34.14,21.41,36.57,24.29,7.7,8.2,9.2,10.32,29.0,44.12,18.46,40.8,4,1,2.3,1.0,2.4,1.0,19.1,11.3,20.4,7.4,31.7,20.4,34.5,18.8,101.8,113.5,110.2,98.7,108.9,61.9,116.2,58.6,108.3,28.3,121.6,30.2,82.6,84.1,89.4,74.4,3
3,0,1,4.0,9.46,22.34,37.07,34.86,16.71,4.7,5.2,4.6,11.06,19.6,27.0,44.22,39.0,4,1,2.3,1.0,2.4,1.0,19.1,11.3,20.4,7.4,31.7,20.4,34.5,18.8,101.8,113.5,110.2,98.7,108.9,61.9,116.2,58.6,108.3,28.3,121.6,30.2,82.6,84.1,89.4,74.4,3
3,0,1,5.7,7.29,23.06,20.36,29.29,18.0,5.3,4.0,6.0,6.66,18.4,22.08,18.72,25.6,3,1,2.7,2.0,2.2,2.4,26.4,6.6,30.0,8.2,34.0,14.1,38.6,14.8,131.9,87.7,156.4,101.8,93.0,35.5,98.9,33.4,114.4,16.7,129.8,11.8,104.3,68.3,119.0,66.2,2
3,0,1,6.9,9.16,34.17,11.87,45.57,21.0,6.0,5.5,7.4,9.38,22.8,38.0,7.76,48.0,2,1,0.7,2.7,0.8,3.2,32.7,26.6,35.8,26.0,57.7,24.7,63.7,24.8,176.0,131.6,197.1,134.2,185.1,73.3,191.8,79.8,215.3,41.6,248.2,33.4,132.6,118.9,144.8,121.8,2
3,0,1,3.7,6.89,14.77,17.97,36.0,10.57,2.3,2.8,4.2,7.2,14.6,18.0,18.3,35.6,2,1,1.0,1.0,1.2,1.2,23.0,16.6,24.6,14.6,31.9,13.5,37.5,16.2,104.0,86.4,125.6,99.2,113.8,33.9,132.0,42.6,101.4,14.1,117.4,19.8,84.9,84.0,96.2,82.0,2
3,0,1,3.9,7.66,19.09,24.01,33.29,14.57,4.3,4.3,4.6,8.88,18.6,24.84,23.74,40.0,2,1,0.9,2.0,0.8,1.7,31.9,21.1,29.8,22.3,41.9,21.4,39.4,20.7,134.1,126.2,125.7,129.4,133.9,55.6,126.1,51.0,152.4,32.3,143.8,26.5,117.6,107.6,107.2,111.7,8
4,0,1,5.7,8.63,28.67,11.42,46.0,19.0,3.3,1.6,6.25,7.22,21.75,30.0,8.3,33.75,4,0,1.0,1.6,1.2,1.8,26.0,19.9,28.2,17.6,38.7,20.4,36.0,17.3,127.6,137.8,133.2,129.1,130.8,38.2,115.8,27.5,129.4,28.0,111.6,16.4,100.6,96.6,104.6,91.2,2
3,0,1,6.2,7.42,29.88,18.72,25.4,18.2,0.7,0.2,2.33,3.1,6.0,4.8,17.77,8.33,3,0,2.6,1.6,2.6,1.2,25.6,8.9,23.4,10.0,31.9,16.5,30.1,16.6,115.6,99.0,105.0,102.6,93.7,50.2,94.6,47.4,111.0,16.1,102.8,16.2,93.7,79.0,80.0,80.6,7
3,0,1,5.1,8.23,22.69,37.23,22.14,20.14,5.0,5.5,4.8,6.9,20.0,22.48,27.24,19.0,2,0,1.1,1.9,1.4,1.6,25.6,16.6,23.2,11.4,45.3,20.7,41.9,20.5,141.2,105.9,120.8,92.8,143.7,60.4,130.6,71.1,167.6,41.3,166.8,41.4,98.9,92.1,94.4,80.0,2
3,0,1,4.5,6.4,21.55,31.22,11.25,19.0,4.3,4.8,5.0,8.17,21.67,28.0,38.77,15.0,2,0,1.1,1.9,1.4,1.6,25.6,16.6,23.2,11.4,45.3,20.7,41.9,20.5,141.2,105.9,120.8,92.8,143.7,60.4,130.6,71.1,167.6,41.3,166.8,41.4,98.9,92.1,94.4,80.0,1
3,0,1,5.9,11.3,34.83,45.4,32.86,23.0,4.0,4.5,5.8,10.96,23.6,35.64,38.6,35.4,4,1,2.3,1.0,2.4,1.0,19.1,11.3,20.4,7.4,31.7,20.4,34.5,18.8,101.8,113.5,110.2,98.7,108.9,61.9,116.2,58.6,108.3,28.3,121.6,30.2,82.6,84.1,89.4,74.4,6
3,0,1,5.7,9.47,29.0,30.36,35.14,18.29,5.7,5.2,4.6,8.02,12.4,21.96,20.3,37.8,3,0,2.6,1.6,2.6,1.2,25.6,8.9,23.4,10.0,31.9,16.5,30.1,16.6,115.6,99.0,105.0,102.6,93.7,50.2,94.6,47.4,111.0,16.1,102.8,16.2,93.7,79.0,80.0,80.6,2
2,1,0,6.4,6.59,35.46,15.91,14.57,25.71,7.3,7.3,6.8,6.48,27.0,37.2,15.64,12.0,4,0,1.0,1.6,1.2,1.8,26.0,19.9,28.2,17.6,38.7,20.4,36.0,17.3,127.6,137.8,133.2,129.1,130.8,38.2,115.8,27.5,129.4,28.0,111.6,16.4,100.6,96.6,104.6,91.2,6
3,0,1,5.8,9.1,38.17,34.98,17.83,27.5,4.3,3.8,5.2,9.42,27.0,36.28,36.96,21.0,2,1,0.7,2.7,0.8,3.2,32.7,26.6,35.8,26.0,57.7,24.7,63.7,24.8,176.0,131.6,197.1,134.2,185.1,73.3,191.8,79.8,215.3,41.6,248.2,33.4,132.6,118.9,144.8,121.8,2
3,0,1,3.4,4.93,12.77,14.79,21.86,8.71,1.7,2.2,1.8,3.4,2.6,3.64,12.12,18.4,3,0,2.4,1.1,2.6,1.2,18.6,7.6,17.8,7.4,30.8,19.7,29.4,17.5,100.2,126.7,98.6,121.4,97.1,48.6,97.6,32.1,111.9,21.7,98.8,21.4,57.7,79.6,54.4,75.4,2
3,0,1,2.9,4.99,14.0,8.81,27.14,5.14,4.7,5.2,3.0,5.44,6.2,16.12,7.18,31.2,4,1,2.3,1.0,2.4,1.0,19.1,11.3,20.4,7.4,31.7,20.4,34.5,18.8,101.8,113.5,110.2,98.7,108.9,61.9,116.2,58.6,108.3,28.3,121.6,30.2,82.6,84.1,89.4,74.4,1
