element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,7.6,12.19,38.46,42.07,41.43,27.86,7.3,5.8,8.0,11.6,29.25,38.45,38.7,39.0,3,0,1.4,1.5,1.0,1.8,22.8,16.2,26.4,17.8,33.4,18.7,34.9,19.4,110.6,110.4,124.8,112.0,112.0,50.7,109.9,55.8,111.6,26.4,114.8,26.4,86.4,82.9,96.0,85.2,5
2,1,0,6.1,8.46,32.15,49.34,3.12,30.12,12.0,12.5,9.0,9.3,37.0,38.08,51.6,3.4,3,1,1.4,0.9,1.2,0.6,21.2,19.6,21.0,23.0,26.8,15.0,27.8,13.8,91.8,104.2,90.8,94.0,85.5,26.8,88.0,28.3,91.1,19.4,98.6,16.2,71.4,91.6,68.4,102.4,10
3,0,1,5.6,7.84,19.35,21.08,38.0,15.12,6.0,5.5,4.4,6.34,9.6,10.88,17.16,35.6,4,0,2.5,1.1,2.8,1.0,20.8,7.6,18.0,4.0,25.1,13.0,21.9,11.3,88.5,74.7,79.9,70.5,88.5,36.8,75.0,28.3,74.0,17.9,64.2,14.6,76.8,67.5,62.4,56.8,2
2,1,0,6.4,6.34,34.72,15.96,12.75,26.25,9.0,8.5,5.8,4.52,25.4,28.32,8.7,8.2,2,0,0.8,1.9,0.8,1.3,29.9,24.0,26.5,22.3,41.2,21.4,37.5,19.9,127.0,129.1,112.5,133.3,137.1,52.1,133.5,40.0,149.2,33.0,130.7,25.8,110.8,113.6,97.2,108.0,0
3,0,1,3.5,6.51,13.6,16.18,35.25,10.12,2.3,3.3,3.2,6.54,11.8,14.36,15.16,35.8,2,0,1.1,1.5,1.8,1.2,27.5,25.1,24.8,17.8,33.7,23.0,32.2,25.9,118.7,140.9,108.0,142.2,102.6,58.4,102.9,70.5,116.1,30.8,111.6,46.2,97.2,119.5,87.8,103.8,2
3,0,1,6.2,8.36,30.82,10.61,42.25,18.88,6.0,6.0,5.4,7.58,16.0,27.2,5.94,42.6,2,0,0.9,2.5,1.0,2.3,30.1,21.9,28.3,18.8,39.1,15.6,36.8,14.0,143.9,93.0,140.9,86.2,121.8,37.0,103.4,40.5,126.0,25.8,123.3,13.0,112.0,99.0,103.0,90.2,8
3,0,1,5.2,6.61,20.82,19.59,25.62,17.0,4.3,4.3,4.0,5.02,12.0,11.96,16.2,22.0,3,0,2.2,1.0,2.4,1.2,18.1,7.9,18.0,8.4,29.9,19.4,29.3,18.5,96.2,122.8,101.9,123.4,96.8,48.9,96.7,37.6,108.0,21.8,96.8,24.2,56.1,76.4,57.6,72.8,2
4,0,1,7.4,9.32,30.18,23.08,40.0,25.38,12.3,12.3,8.8,9.96,33.2,36.24,20.8,42.8,3,0,2.2,1.0,2.4,1.2,18.1,7.9,18.0,8.4,29.9,19.4,29.3,18.5,96.2,122.8,101.9,123.4,96.8,48.9,96.7,37.6,108.0,21.8,96.8,24.2,56.1,76.4,57.6,72.8,11
2,1,0,5.6,4.71,23.42,16.19,7.5,23.62,9.0,9.5,7.2,5.48,27.4,26.88,17.12,10.8,3,0,1.4,1.5,1.0,1.8,22.8,16.2,26.4,17.8,33.4,18.7,34.9,19.4,110.6,110.4,124.8,112.0,112.0,50.7,109.9,55.8,111.6,26.4,114.8,26.4,86.4,82.9,96.0,85.2,0
4,0,1,6.0,8.64,26.68,34.44,25.38,24.12,3.7,4.7,6.8,6.58,25.6,26.2,21.66,18.0,4,1,2.2,1.1,2.4,1.2,19.8,11.4,20.2,8.6,31.2,20.2,32.4,18.8,104.3,112.2,114.5,102.3,105.7,58.8,108.0,50.6,104.4,30.4,103.8,35.2,82.1,82.1,87.4,73.4,9
