element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,3.8,5.4,16.68,18.48,18.88,13.88,4.0,4.5,3.2,4.76,13.4,12.92,19.04,15.6,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,3
1,1,0,3.5,2.14,21.4,0.0,0.0,18.75,3.7,4.2,3.2,2.06,16.2,20.68,0.0,0.0,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,10
3,0,1,1.7,1.9,8.63,5.63,4.83,7.83,0.3,0.8,1.33,1.2,6.0,7.27,2.17,2.67,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,3
2,1,0,4.2,3.35,15.82,11.42,6.12,19.0,4.7,5.2,5.4,3.84,21.4,18.72,11.32,8.2,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,9
2,1,0,3.0,2.08,19.36,0.72,0.8,20.0,2.0,2.5,3.0,1.8,21.0,15.3,1.0,2.0,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,6
2,1,0,2.9,3.44,15.94,13.97,4.43,17.29,3.0,3.5,2.6,3.9,16.0,14.12,18.92,5.8,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,6
3,0,1,1.9,2.09,5.89,3.21,11.71,5.29,0.7,1.2,2.5,2.78,7.25,9.55,0.9,17.0,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,-2
3,0,1,3.0,5.77,15.07,10.88,31.67,11.83,2.0,2.5,3.2,5.76,12.6,16.6,9.0,32.0,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,1
3,0,1,3.9,3.6,8.49,19.1,8.29,13.43,1.7,2.2,2.25,2.27,10.5,3.4,15.27,4.0,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,1
2,1,0,4.4,4.58,30.43,1.17,14.17,23.83,3.3,3.8,2.8,3.1,18.2,19.64,1.2,10.0,2,1,2.2,1.1,2.8,1.8,19.1,8.8,27.2,11.8,31.0,14.9,40.5,17.7,95.4,93.2,135.0,110.4,94.7,31.6,116.8,33.7,121.5,23.9,154.2,32.4,71.4,67.0,101.8,83.0,6
