element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
1,1,0,1.0,1.2,11.8,0.0,0.0,11.0,1.0,2.6,1.0,1.2,11.0,11.8,0.0,0.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,2
3,0,1,2.0,4.5,15.2,24.7,5.0,13.0,2.0,1.4,2.0,4.5,13.0,15.2,24.7,5.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,2
2,1,0,1.0,2.5,16.6,1.3,7.0,14.0,1.0,1.7,1.0,2.5,14.0,16.6,1.3,7.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,0
2,1,0,1.0,15.5,26.8,87.0,41.0,17.0,1.0,2.2,1.0,15.5,17.0,26.8,87.0,41.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,1
3,0,1,2.0,10.3,7.6,43.9,51.0,9.0,2.0,2.5,2.0,10.3,9.0,7.6,43.9,51.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,2
3,0,1,2.0,7.3,13.0,35.3,25.0,13.0,2.0,1.9,2.0,7.3,13.0,13.0,35.3,25.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,2
3,0,1,1.0,3.1,6.6,12.3,12.0,4.0,1.0,2.2,1.0,3.1,4.0,6.6,12.3,12.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,2
3,0,1,2.0,3.6,2.2,22.4,11.0,7.0,2.0,1.9,2.0,3.6,7.0,2.2,22.4,11.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,2
3,0,1,2.0,6.2,19.4,34.3,8.0,13.0,2.0,1.4,2.0,6.2,13.0,19.4,34.3,8.0,4,1,3.0,0.0,3.0,0.0,11.0,7.0,11.0,7.0,15.0,11.0,15.0,11.0,50.8,89.4,50.8,89.4,49.3,16.0,49.3,16.0,53.0,4.0,53.0,4.0,40.0,79.0,40.0,79.0,1
1,1,0,2.0,2.8,28.2,0.0,0.0,18.0,2.0,3.8,2.0,2.8,18.0,28.2,0.0,0.0,2,1,2.0,4.0,2.0,4.0,43.0,13.0,43.0,13.0,65.0,21.2,65.0,21.2,247.2,125.0,247.2,125.0,132.9,43.5,132.9,43.5,270.0,44.0,270.0,44.0,170.0,99.0,170.0,99.0,5
