element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
4,0,1,2.8,4.97,13.64,11.05,25.27,9.36,0.8,0.8,1.0,4.1,3.75,5.9,11.95,23.0,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,8
1,1,0,3.3,1.99,19.83,0.0,0.0,17.14,1.6,1.6,1.6,1.5,12.2,14.96,0.0,0.0,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,8
3,0,1,1.4,1.78,9.76,4.89,3.2,7.9,0.2,0.2,0.33,1.7,7.33,11.67,4.8,0.67,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,8
2,1,0,3.8,3.72,14.95,15.79,6.42,17.92,0.4,0.4,0.67,4.7,11.33,13.07,24.6,9.33,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,2
2,1,0,2.3,1.95,16.16,0.9,2.55,15.36,0.8,0.8,0.8,1.82,9.6,12.24,1.24,4.8,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,2
2,1,0,2.4,3.95,15.26,17.42,6.77,16.38,1.0,1.0,1.0,4.84,13.0,13.16,24.74,10.6,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,4
3,0,1,2.4,6.02,12.15,16.53,31.5,9.67,2.0,2.0,2.0,6.4,8.2,8.56,22.54,33.0,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,13
3,0,1,1.0,0.9,1.4,1.8,6.0,2.0,0.2,0.2,1.0,0.9,2.0,1.4,1.8,6.0,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,3
3,0,1,2.0,2.47,13.0,8.39,3.43,15.57,0.8,0.8,1.33,1.7,11.67,10.53,6.63,0.0,2,0,0.9,1.6,0.8,1.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6,2
1,1,0,5.6,2.38,23.85,0.0,0.0,22.75,6.5,6.5,6.5,2.03,23.25,20.3,0.0,0.0,2,1,1.9,1.2,1.6,1.0,21.9,15.6,22.4,12.2,31.5,16.7,28.9,16.0,98.8,96.0,104.3,99.9,97.2,39.1,86.1,25.9,119.5,31.8,98.4,34.0,75.7,84.0,78.0,72.4,10
