element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,4.1,6.15,17.57,25.35,18.64,15.64,3.0,4.0,3.0,5.16,12.6,14.44,26.72,10.4,2,0,1.3,1.4,1.0,1.2,26.8,18.2,25.7,22.2,38.7,16.8,30.7,17.6,123.6,99.8,104.2,105.0,117.1,38.0,107.0,43.2,146.4,30.7,95.8,27.2,97.5,94.2,86.8,100.8,10
4,0,1,8.3,10.85,43.3,11.05,54.19,32.55,10.8,11.8,10.8,13.02,41.2,57.68,18.34,54.0,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,2
3,0,1,4.4,7.26,24.41,22.77,25.48,16.96,2.2,3.2,5.5,4.9,15.5,29.0,6.95,13.0,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,2
3,0,1,4.6,8.52,25.05,30.24,29.84,17.77,3.8,3.8,4.75,9.8,24.0,25.9,54.57,17.5,2,1,0.8,1.5,1.2,1.6,25.0,21.4,12.6,8.8,35.9,17.0,23.2,14.7,115.1,100.0,61.1,91.7,113.8,38.8,89.3,33.6,130.5,30.9,81.8,22.0,88.4,96.9,46.4,61.4,1
3,0,1,5.6,8.55,24.42,23.99,37.09,18.26,5.8,5.8,5.8,8.82,20.0,30.52,34.72,22.8,3,1,0.9,1.2,0.5,2.0,22.6,19.8,31.0,25.2,31.4,15.5,41.9,13.0,106.8,100.2,146.2,86.6,97.0,29.4,130.8,21.0,110.7,25.0,141.5,22.2,78.4,90.8,105.8,98.8,6
3,0,1,4.4,6.15,19.16,16.3,26.11,15.15,2.0,2.0,2.0,6.1,1.8,8.48,18.12,35.0,2,1,0.8,1.5,1.2,1.6,25.0,21.4,12.6,8.8,35.9,17.0,23.2,14.7,115.1,100.0,61.1,91.7,113.8,38.8,89.3,33.6,130.5,30.9,81.8,22.0,88.4,96.9,46.4,61.4,5
3,0,1,3.3,5.75,13.98,16.21,27.5,10.45,3.8,3.8,5.0,8.68,15.0,20.65,28.0,38.0,2,1,1.4,1.2,1.4,0.4,24.0,15.1,22.0,15.2,33.8,15.5,38.1,18.4,110.7,102.5,109.8,123.8,104.7,30.1,134.4,40.4,124.0,21.9,138.4,20.0,81.6,83.5,60.6,87.8,2
4,0,1,4.9,9.45,26.01,16.33,52.23,15.82,5.0,5.0,5.0,7.26,16.2,23.44,12.2,36.8,3,1,0.9,1.2,0.5,2.0,22.6,19.8,31.0,25.2,31.4,15.5,41.9,13.0,106.8,100.2,146.2,86.6,97.0,29.4,130.8,21.0,110.7,25.0,141.5,22.2,78.4,90.8,105.8,98.8,2
3,0,1,3.5,5.41,14.98,20.25,18.93,14.36,1.4,2.4,2.33,4.0,13.67,9.8,13.5,16.67,2,0,1.3,1.4,1.0,1.2,26.8,18.2,25.7,22.2,38.7,16.8,30.7,17.6,123.6,99.8,104.2,105.0,117.1,38.0,107.0,43.2,146.4,30.7,95.8,27.2,97.5,94.2,86.8,100.8,13
4,0,1,5.2,7.38,26.66,11.97,35.24,19.12,5.7,5.7,5.6,6.56,22.8,27.4,12.6,25.6,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,2
3,0,1,4.6,9.42,26.53,41.66,25.94,19.69,4.3,4.3,4.8,12.74,23.4,31.08,56.04,40.0,2,1,1.4,1.2,1.4,0.4,24.0,15.1,22.0,15.2,33.8,15.5,38.1,18.4,110.7,102.5,109.8,123.8,104.7,30.1,134.4,40.4,124.0,21.9,138.4,20.0,81.6,83.5,60.6,87.8,2
4,0,1,4.9,6.69,23.77,8.74,34.44,17.36,8.0,8.0,7.0,8.14,27.0,38.0,9.1,34.6,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,2
4,0,1,3.4,4.02,14.26,8.01,18.0,12.85,4.2,5.2,4.2,4.4,18.2,19.24,7.52,17.2,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,2
4,0,1,6.6,10.2,33.61,20.72,47.65,25.06,7.2,7.2,7.2,9.14,28.4,32.0,28.94,30.4,4,0,1.9,1.2,3.0,1.5,24.8,13.5,27.7,7.3,33.4,17.4,36.2,22.3,119.8,116.5,144.2,155.1,96.5,34.9,105.8,38.0,117.3,22.3,111.2,30.0,91.0,88.9,104.3,85.0,8
2,1,0,2.9,3.26,13.95,10.55,8.25,15.62,0.4,1.4,2.0,2.6,12.0,15.6,10.3,0.0,2,0,1.3,1.4,1.0,1.2,26.8,18.2,25.7,22.2,38.7,16.8,30.7,17.6,123.6,99.8,104.2,105.0,117.1,38.0,107.0,43.2,146.4,30.7,95.8,27.2,97.5,94.2,86.8,100.8,2
3,0,1,4.2,6.43,22.19,20.43,21.62,16.86,3.6,3.6,3.6,7.22,15.2,19.08,31.78,21.2,2,1,0.8,1.5,1.2,1.6,25.0,21.4,12.6,8.8,35.9,17.0,23.2,14.7,115.1,100.0,61.1,91.7,113.8,38.8,89.3,33.6,130.5,30.9,81.8,22.0,88.4,96.9,46.4,61.4,8
4,0,1,3.5,4.3,16.93,6.77,19.17,12.67,0.4,0.3,1.0,2.6,2.0,4.6,6.8,14.5,2,1,0.8,1.5,1.2,1.6,25.0,21.4,12.6,8.8,35.9,17.0,23.2,14.7,115.1,100.0,61.1,91.7,113.8,38.8,89.3,33.6,130.5,30.9,81.8,22.0,88.4,96.9,46.4,61.4,1
4,0,1,3.2,6.35,15.45,16.3,31.8,9.57,0.8,1.3,1.5,5.15,5.0,11.2,6.9,33.0,4,0,2.4,1.2,2.2,2.4,20.3,8.9,29.0,10.4,27.4,15.3,38.8,20.0,97.3,105.2,146.6,116.4,79.9,26.8,102.0,45.6,97.4,20.9,139.2,37.0,74.5,70.4,112.4,74.0,2
4,0,1,3.3,5.47,13.88,12.44,28.27,10.73,5.0,5.0,5.0,7.92,19.8,28.68,17.84,32.6,3,1,1.5,1.2,1.4,0.6,26.5,15.0,30.4,20.4,36.1,16.5,31.0,17.9,118.6,100.1,112.8,111.3,107.3,38.5,102.9,41.6,135.5,26.2,94.8,25.6,99.1,87.6,113.0,115.8,1
2,1,0,2.8,2.62,14.13,5.35,6.72,16.4,1.6,2.6,1.6,1.8,10.8,10.2,5.62,2.0,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,2
3,0,1,6.1,8.0,26.12,12.72,41.06,15.62,6.0,6.0,6.5,10.27,13.0,27.25,16.08,59.25,3,0,1.9,1.2,2.2,1.2,21.4,11.7,17.0,7.4,25.6,13.9,19.4,13.4,96.5,95.1,82.3,88.4,72.2,23.1,56.6,25.9,87.2,20.9,55.4,19.8,75.8,71.8,57.2,60.0,2
3,0,1,5.6,9.03,27.5,30.36,32.47,18.53,3.6,3.6,3.6,7.98,12.4,19.56,30.1,30.4,3,1,0.9,1.2,0.5,2.0,22.6,19.8,31.0,25.2,31.4,15.5,41.9,13.0,106.8,100.2,146.2,86.6,97.0,29.4,130.8,21.0,110.7,25.0,141.5,22.2,78.4,90.8,105.8,98.8,3
4,0,1,2.8,4.33,12.78,9.38,21.31,8.92,4.4,4.4,4.4,6.28,14.2,20.6,18.68,23.4,2,1,0.8,1.5,1.2,1.6,25.0,21.4,12.6,8.8,35.9,17.0,23.2,14.7,115.1,100.0,61.1,91.7,113.8,38.8,89.3,33.6,130.5,30.9,81.8,22.0,88.4,96.9,46.4,61.4,1
2,1,0,2.4,1.71,8.57,7.08,1.45,12.73,2.4,3.4,2.4,1.44,12.0,7.96,4.52,2.0,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,1
4,0,1,3.5,6.55,16.31,11.58,38.11,11.0,2.3,2.8,2.33,2.32,7.33,6.8,6.18,10.5,3,1,1.8,1.7,2.0,3.2,25.0,12.9,28.8,10.4,36.1,17.4,29.3,14.2,118.4,108.1,112.5,85.3,120.8,39.4,94.4,36.6,122.5,26.5,87.2,19.8,98.5,87.0,118.4,75.2,2
1,1,0,3.4,1.43,13.86,0.41,0.0,16.34,1.6,2.6,2.0,1.35,12.5,13.35,0.0,0.0,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,2
4,0,1,1.9,3.01,6.0,5.93,18.27,6.0,2.8,2.8,4.67,5.23,20.0,22.4,5.73,24.0,3,1,1.5,1.2,1.4,0.6,26.5,15.0,30.4,20.4,36.1,16.5,31.0,17.9,118.6,100.1,112.8,111.3,107.3,38.5,102.9,41.6,135.5,26.2,94.8,25.6,99.1,87.6,113.0,115.8,1
2,1,0,5.4,7.66,24.46,48.82,3.24,25.36,1.8,1.8,1.8,7.08,17.6,18.56,51.9,0.4,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,1
1,1,0,5.9,2.84,27.02,1.44,0.0,25.56,5.2,5.2,6.5,3.13,27.5,31.2,0.0,0.0,3,1,1.5,1.2,1.4,0.6,26.5,15.0,30.4,20.4,36.1,16.5,31.0,17.9,118.6,100.1,112.8,111.3,107.3,38.5,102.9,41.6,135.5,26.2,94.8,25.6,99.1,87.6,113.0,115.8,-2
3,0,1,3.7,6.45,18.21,14.18,32.24,8.08,1.4,1.0,7.0,10.2,22.0,34.4,18.6,49.0,2,1,1.1,1.5,1.8,1.8,24.9,20.5,30.5,17.7,34.9,18.1,49.0,23.0,115.9,110.0,160.0,131.1,114.0,40.0,175.4,53.1,119.0,31.1,155.0,46.0,99.1,99.8,130.8,106.5,1
3,0,1,2.2,2.91,8.25,8.77,12.06,6.94,4.7,4.7,4.6,5.4,15.2,22.44,8.16,23.6,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,2
3,0,1,5.9,8.49,27.55,31.16,26.09,22.7,7.2,7.2,7.2,7.64,24.2,35.28,15.7,25.2,3,1,0.9,1.2,0.5,2.0,22.6,19.8,31.0,25.2,31.4,15.5,41.9,13.0,106.8,100.2,146.2,86.6,97.0,29.4,130.8,21.0,110.7,25.0,141.5,22.2,78.4,90.8,105.8,98.8,10
3,0,1,4.4,7.35,24.66,32.91,15.81,19.68,4.0,3.0,5.0,7.55,25.75,32.15,29.7,13.25,3,1,1.5,1.2,1.4,0.6,26.5,15.0,30.4,20.4,36.1,16.5,31.0,17.9,118.6,100.1,112.8,111.3,107.3,38.5,102.9,41.6,135.5,26.2,94.8,25.6,99.1,87.6,113.0,115.8,2
3,0,1,3.8,5.5,20.04,12.87,22.03,14.93,7.3,7.3,6.2,6.1,22.6,25.64,11.36,23.8,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,2
1,1,0,4.4,2.52,25.23,0.0,0.0,20.2,3.2,3.7,3.25,3.7,18.25,37.0,0.0,0.0,4,0,2.4,1.2,2.2,2.4,20.3,8.9,29.0,10.4,27.4,15.3,38.8,20.0,97.3,105.2,146.6,116.4,79.9,26.8,102.0,45.6,97.4,20.9,139.2,37.0,74.5,70.4,112.4,74.0,3
2,1,0,3.9,4.12,18.72,18.5,3.93,19.74,1.5,1.5,3.0,3.5,20.67,23.33,11.23,0.0,2,1,1.4,1.2,1.4,0.4,24.0,15.1,22.0,15.2,33.8,15.5,38.1,18.4,110.7,102.5,109.8,123.8,104.7,30.1,134.4,40.4,124.0,21.9,138.4,20.0,81.6,83.5,60.6,87.8,2
4,0,1,3.0,4.29,15.37,9.37,18.57,11.36,2.5,2.5,3.5,4.6,10.5,14.5,13.82,17.5,2,1,1.4,1.2,1.4,0.4,24.0,15.1,22.0,15.2,33.8,15.5,38.1,18.4,110.7,102.5,109.8,123.8,104.7,30.1,134.4,40.4,124.0,21.9,138.4,20.0,81.6,83.5,60.6,87.8,1
3,0,1,3.6,4.95,15.38,14.48,19.62,11.69,2.8,2.8,3.2,4.68,14.6,15.56,19.38,11.8,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,2
2,1,0,3.1,3.68,12.4,16.75,7.73,13.36,0.8,1.3,0.75,3.35,10.5,11.75,13.97,8.0,4,0,2.4,1.2,2.2,2.4,20.3,8.9,29.0,10.4,27.4,15.3,38.8,20.0,97.3,105.2,146.6,116.4,79.9,26.8,102.0,45.6,97.4,20.9,139.2,37.0,74.5,70.4,112.4,74.0,2
1,1,0,4.2,1.91,18.48,0.61,0.0,18.09,3.7,3.7,4.0,3.08,18.4,28.64,2.0,0.0,2,1,0.8,1.8,1.0,2.6,27.8,24.4,36.0,19.8,38.8,18.6,52.2,14.1,134.3,113.8,188.8,76.2,117.3,41.5,150.8,44.4,137.7,30.1,182.2,20.8,100.9,108.2,134.4,91.6,2
3,0,1,6.1,9.78,29.85,47.61,20.28,24.52,7.2,6.1,12.0,10.93,41.67,46.87,43.73,18.67,2,0,1.3,1.4,1.0,1.2,26.8,18.2,25.7,22.2,38.7,16.8,30.7,17.6,123.6,99.8,104.2,105.0,117.1,38.0,107.0,43.2,146.4,30.7,95.8,27.2,97.5,94.2,86.8,100.8,3
4,0,1,4.9,7.17,23.7,11.25,36.76,15.55,5.8,5.8,5.8,7.84,19.0,29.0,12.08,37.2,4,0,1.5,1.2,1.4,0.6,26.5,15.0,30.4,20.4,36.1,16.5,31.0,17.9,118.6,100.1,112.8,111.3,107.3,38.5,102.9,41.6,135.5,26.2,94.8,25.6,99.1,87.6,113.0,115.8,1
2,1,0,3.1,1.98,10.19,5.68,3.84,13.53,2.7,2.7,5.0,3.4,20.67,14.0,12.1,8.0,3,0,1.9,1.2,2.2,1.2,21.4,11.7,17.0,7.4,25.6,13.9,19.4,13.4,96.5,95.1,82.3,88.4,72.2,23.1,56.6,25.9,87.2,20.9,55.4,19.8,75.8,71.8,57.2,60.0,1
