element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,1.5,4.03,16.55,17.95,5.75,14.25,1.2,1.2,1.5,4.03,14.25,16.55,17.95,5.75,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,2
2,1,0,2.2,2.52,19.67,3.83,1.67,15.83,0.8,0.8,1.0,2.6,13.4,19.56,4.52,2.0,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,2
4,0,1,7.3,10.6,39.7,13.52,53.0,30.33,8.0,8.0,7.6,10.28,31.4,40.16,14.92,48.0,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,9
1,1,0,3.0,2.92,29.3,0.0,0.0,19.5,2.0,2.0,2.2,3.14,18.0,31.56,0.0,0.0,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,3
3,0,1,1.6,3.76,16.96,16.4,4.2,11.4,1.5,1.5,1.5,3.58,11.5,17.25,14.45,4.0,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,1
3,0,1,2.2,4.26,13.88,12.12,16.6,9.2,2.5,2.5,2.2,4.26,9.2,13.88,12.12,16.6,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,1
3,0,1,3.2,4.37,19.27,15.08,9.17,16.33,3.5,3.5,3.2,4.52,16.6,18.88,15.22,11.0,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,2
2,1,0,0.8,2.74,22.2,1.98,3.2,12.6,0.8,0.8,0.8,2.74,12.6,22.2,1.98,3.2,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,2
2,1,0,6.5,5.1,29.9,5.6,15.5,21.5,1.8,1.8,7.0,8.9,17.0,46.8,11.0,31.0,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,1
3,0,1,3.0,3.75,14.03,16.48,7.17,11.33,1.5,1.5,3.4,4.38,13.0,16.24,19.2,8.6,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,1
3,0,1,3.2,7.67,18.37,25.13,33.0,11.83,4.2,4.2,3.6,9.16,13.8,22.0,29.84,39.6,2,0,0.8,1.3,0.4,1.6,27.2,19.5,30.4,22.4,33.5,12.4,37.2,11.8,122.2,83.6,140.9,86.0,104.6,24.7,115.2,21.7,108.3,16.0,116.4,10.4,93.5,90.3,106.4,97.4,2
3,0,1,1.3,2.67,8.4,12.3,6.0,7.67,0.5,0.0,1.0,2.65,5.5,4.4,13.05,9.0,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,2
3,0,1,3.3,6.63,25.03,31.57,9.67,18.0,3.0,2.5,3.6,6.98,17.2,24.64,33.46,11.6,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,2
3,0,1,3.6,6.44,18.2,16.84,29.0,10.8,3.5,3.0,4.0,7.68,13.5,22.4,19.73,34.25,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,7
3,0,1,5.0,7.57,30.03,19.55,26.17,16.67,5.2,4.7,4.6,7.34,15.4,26.12,20.78,26.6,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,8
1,1,0,3.3,1.67,16.73,0.0,0.0,16.17,4.2,3.7,3.6,1.52,16.4,15.24,0.0,0.0,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,1
4,0,1,4.0,5.67,16.93,7.15,32.33,12.0,5.0,4.5,4.4,6.34,14.0,19.32,8.36,35.4,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,2
2,1,0,3.7,3.67,30.33,4.33,2.0,20.67,3.8,3.3,3.2,2.74,18.6,21.88,3.2,2.4,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,1
2,1,0,3.3,2.23,19.9,0.47,1.83,16.33,4.5,4.0,3.8,2.12,17.2,18.32,0.56,2.2,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,1
2,1,0,3.2,3.2,13.9,10.95,7.25,13.0,3.2,2.7,3.25,3.2,13.0,13.9,10.95,7.25,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,4
3,0,1,2.5,2.35,18.4,1.25,3.5,13.5,1.2,0.7,2.5,2.35,13.5,18.4,1.25,3.5,4,0,2.0,1.3,1.8,1.4,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6,2
2,1,0,1.7,2.98,24.87,3.57,1.33,13.5,1.5,1.5,1.6,3.22,13.8,27.0,4.26,0.8,3,0,1.3,1.2,1.6,0.4,25.3,15.2,18.4,11.6,39.9,16.4,35.0,16.0,122.8,96.4,90.8,93.3,128.4,43.5,124.8,42.2,148.2,23.8,134.6,24.4,98.5,89.8,72.8,79.0,0
2,1,0,2.5,4.7,28.33,4.05,14.67,16.67,3.0,3.0,2.6,4.44,16.2,30.72,0.52,13.2,3,0,1.3,1.2,1.6,0.4,25.3,15.2,18.4,11.6,39.9,16.4,35.0,16.0,122.8,96.4,90.8,93.3,128.4,43.5,124.8,42.2,148.2,23.8,134.6,24.4,98.5,89.8,72.8,79.0,5
