element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
4,0,1,6.5,10.78,33.22,21.48,53.04,23.88,5.0,5.0,4.67,7.8,14.83,21.77,20.07,36.17,2,0,0.8,1.7,1.0,1.8,26.5,22.7,29.5,27.0,37.1,17.4,39.6,18.4,126.1,111.7,136.8,122.8,107.3,36.6,134.2,34.8,138.0,25.4,126.0,25.0,93.0,103.0,101.8,122.5,6
3,0,1,3.7,7.02,16.5,20.82,32.83,10.43,3.0,3.0,5.4,8.36,16.6,27.52,25.3,30.8,5,0,2.5,1.0,3.0,1.6,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,6
4,0,1,8.0,10.88,42.54,9.93,56.52,31.87,3.5,5.0,5.57,6.23,20.43,27.63,3.74,31.57,2,1,0.8,1.3,1.0,1.2,24.5,22.7,27.0,28.5,32.8,17.7,35.7,23.2,108.3,110.0,121.4,144.1,103.2,38.7,127.6,55.4,116.5,28.2,107.2,32.2,94.0,102.8,106.0,132.0,10
2,1,0,3.0,4.98,18.26,19.52,11.9,16.7,1.0,1.0,1.5,3.5,12.5,12.8,16.3,5.5,2,1,0.7,1.3,0.8,1.5,26.6,20.0,32.5,27.0,41.2,17.7,40.7,19.2,118.7,95.0,138.4,128.2,131.6,48.7,134.9,44.9,161.9,33.3,133.8,18.2,92.2,94.8,117.5,131.0,1
2,1,0,2.6,3.88,24.61,3.15,10.89,16.11,0.3,-0.2,1.0,4.6,8.5,19.2,0.65,26.0,4,0,2.2,1.0,2.8,2.2,19.2,9.5,30.5,21.0,25.9,14.7,44.4,25.5,91.7,103.4,171.4,175.2,76.8,24.9,139.5,34.6,90.8,18.7,132.8,44.8,69.6,70.1,117.0,118.5,5
3,0,1,3.7,6.02,14.84,19.41,26.0,8.41,0.7,0.7,1.0,3.85,0.0,5.1,7.8,25.5,2,1,0.7,1.3,0.8,1.5,26.6,20.0,32.5,27.0,41.2,17.7,40.7,19.2,118.7,95.0,138.4,128.2,131.6,48.7,134.9,44.9,161.9,33.3,133.8,18.2,92.2,94.8,117.5,131.0,2
1,1,0,3.1,2.37,23.6,0.0,0.0,17.3,2.2,2.7,2.67,1.8,15.17,18.1,0.0,0.0,2,0,0.7,1.4,1.5,1.2,26.4,22.6,29.2,21.2,37.0,15.6,41.2,19.2,121.0,92.3,132.0,105.6,110.9,37.4,143.2,58.6,138.2,26.3,137.2,27.2,93.4,98.6,113.2,107.2,6
2,1,0,0.9,2.35,12.37,10.05,1.0,7.83,0.8,1.3,1.0,2.52,8.0,14.75,9.55,1.0,2,0,0.7,1.4,1.5,1.2,26.4,22.6,29.2,21.2,37.0,15.6,41.2,19.2,121.0,92.3,132.0,105.6,110.9,37.4,143.2,58.6,138.2,26.3,137.2,27.2,93.4,98.6,113.2,107.2,15
1,1,0,3.5,2.12,21.23,0.0,0.0,16.65,2.3,2.3,3.2,1.7,15.6,17.12,0.0,0.0,5,0,2.5,1.0,3.0,1.6,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,6
4,0,1,3.8,5.06,15.16,7.31,28.44,9.89,2.3,0.8,3.5,5.3,6.0,14.1,6.25,33.0,2,0,1.2,1.6,2.0,3.0,27.6,16.7,52.0,12.8,37.0,15.3,66.1,18.0,123.2,98.4,245.0,131.2,109.5,29.0,210.2,20.6,137.9,25.1,208.0,28.0,95.5,88.1,185.8,92.2,5
2,1,0,2.0,2.82,13.32,12.54,2.29,11.35,1.3,1.3,2.4,3.0,12.6,14.36,11.48,4.0,5,0,2.5,1.0,3.0,1.6,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,1
2,1,0,3.5,4.08,19.38,11.76,9.45,18.18,2.0,1.5,1.6,2.82,15.0,18.36,6.72,3.0,3,0,1.6,1.3,1.8,0.5,22.2,14.9,19.0,13.8,37.2,18.0,25.8,12.6,108.4,96.4,84.4,80.8,120.3,48.2,100.4,21.4,143.5,35.2,72.5,23.5,84.0,85.2,74.5,77.5,2
4,0,1,1.8,3.56,7.63,9.96,18.0,5.14,1.0,1.0,1.5,2.65,3.5,5.45,3.75,17.25,2,0,0.8,1.7,1.0,1.8,26.5,22.7,29.5,27.0,37.1,17.4,39.6,18.4,126.1,111.7,136.8,122.8,107.3,36.6,134.2,34.8,138.0,25.4,126.0,25.0,93.0,103.0,101.8,122.5,2
2,1,0,1.9,2.34,17.57,1.91,3.86,13.29,1.3,1.3,2.2,2.52,15.6,20.48,0.52,4.2,5,0,2.5,1.0,3.0,1.6,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,6
2,1,0,1.7,2.25,16.52,1.48,4.45,12.5,1.0,1.5,1.8,2.08,12.2,16.68,2.52,1.6,2,0,0.7,1.4,1.5,1.2,26.4,22.6,29.2,21.2,37.0,15.6,41.2,19.2,121.0,92.3,132.0,105.6,110.9,37.4,143.2,58.6,138.2,26.3,137.2,27.2,93.4,98.6,113.2,107.2,8
4,0,1,2.1,3.5,7.15,5.85,22.5,3.94,2.5,3.0,2.83,3.18,8.5,9.87,6.87,15.17,2,0,0.7,1.4,1.5,1.2,26.4,22.6,29.2,21.2,37.0,15.6,41.2,19.2,121.0,92.3,132.0,105.6,110.9,37.4,143.2,58.6,138.2,26.3,137.2,27.2,93.4,98.6,113.2,107.2,1
3,0,1,4.1,6.34,17.79,23.34,22.25,13.12,2.7,2.7,3.67,5.27,10.67,14.87,20.52,17.17,2,0,0.8,1.7,1.0,1.8,26.5,22.7,29.5,27.0,37.1,17.4,39.6,18.4,126.1,111.7,136.8,122.8,107.3,36.6,134.2,34.8,138.0,25.4,126.0,25.0,93.0,103.0,101.8,122.5,3
1,1,0,3.5,1.53,14.79,0.55,0.0,16.92,1.5,3.0,2.0,0.9,11.29,9.09,0.0,0.0,2,1,0.8,1.3,1.0,1.2,24.5,22.7,27.0,28.5,32.8,17.7,35.7,23.2,108.3,110.0,121.4,144.1,103.2,38.7,127.6,55.4,116.5,28.2,107.2,32.2,94.0,102.8,106.0,132.0,2
1,1,0,3.3,2.36,23.66,0.0,0.0,18.61,2.3,1.8,2.0,2.26,16.8,22.76,0.0,0.0,3,0,1.6,1.3,1.8,0.5,22.2,14.9,19.0,13.8,37.2,18.0,25.8,12.6,108.4,96.4,84.4,80.8,120.3,48.2,100.4,21.4,143.5,35.2,72.5,23.5,84.0,85.2,74.5,77.5,2
3,0,1,4.0,6.78,21.24,21.88,24.75,15.25,1.0,2.5,1.67,3.33,4.33,5.07,15.0,13.67,2,1,0.8,1.3,1.0,1.2,24.5,22.7,27.0,28.5,32.8,17.7,35.7,23.2,108.3,110.0,121.4,144.1,103.2,38.7,127.6,55.4,116.5,28.2,107.2,32.2,94.0,102.8,106.0,132.0,13
4,0,1,2.8,3.94,13.05,6.12,20.36,9.41,1.0,1.0,1.0,1.58,2.0,4.72,3.1,8.2,5,0,2.5,1.0,3.0,1.6,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,13
2,1,0,1.9,2.59,13.2,5.96,6.69,10.12,1.5,2.0,2.5,4.22,13.5,21.07,8.68,12.33,2,0,0.7,1.4,1.5,1.2,26.4,22.6,29.2,21.2,37.0,15.6,41.2,19.2,121.0,92.3,132.0,105.6,110.9,37.4,143.2,58.6,138.2,26.3,137.2,27.2,93.4,98.6,113.2,107.2,6
3,0,1,2.5,4.84,13.3,17.55,17.71,8.67,1.7,1.7,1.8,3.86,5.0,8.4,20.14,10.6,5,0,2.5,1.0,3.0,1.6,18.1,8.8,25.6,15.4,21.3,12.1,31.7,16.4,77.6,88.6,108.9,103.9,63.3,19.0,110.4,39.2,72.7,13.5,98.4,21.2,65.2,64.6,92.8,89.8,10
3,0,1,4.4,6.0,18.33,9.55,32.14,10.67,5.3,4.8,5.0,7.18,13.2,23.52,18.26,30.0,3,0,1.6,1.3,1.8,0.5,22.2,14.9,19.0,13.8,37.2,18.0,25.8,12.6,108.4,96.4,84.4,80.8,120.3,48.2,100.4,21.4,143.5,35.2,72.5,23.5,84.0,85.2,74.5,77.5,2
2,1,0,1.7,2.0,7.33,10.48,2.11,9.56,0.5,2.0,1.33,3.33,11.33,12.87,18.1,2.33,2,1,0.8,1.3,1.0,1.2,24.5,22.7,27.0,28.5,32.8,17.7,35.7,23.2,108.3,110.0,121.4,144.1,103.2,38.7,127.6,55.4,116.5,28.2,107.2,32.2,94.0,102.8,106.0,132.0,2
