element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,2.8,3.31,25.63,3.6,3.85,16.95,3.0,2.5,3.0,3.43,16.25,25.15,2.88,6.25,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,0
2,1,0,2.4,3.35,19.6,4.81,8.92,15.08,2.2,1.7,2.0,3.68,14.6,16.28,7.02,13.2,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,0
2,1,0,2.5,3.05,19.31,9.02,2.11,13.95,1.5,1.0,1.5,2.65,10.75,17.25,8.95,0.0,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,1
3,0,1,1.7,2.38,13.94,8.39,1.29,12.29,1.5,1.0,1.5,0.88,9.0,6.6,1.75,0.25,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,2
3,0,1,2.9,3.54,14.59,6.91,13.82,11.5,4.8,4.3,4.2,5.58,15.6,24.84,11.98,19.0,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,1
2,1,0,3.6,4.83,22.42,20.26,5.56,18.69,2.0,1.5,3.33,5.6,15.67,19.8,16.5,19.67,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,1
2,1,0,1.6,2.94,23.72,1.18,4.38,12.62,1.2,0.7,1.2,2.5,11.6,20.56,0.96,3.4,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,0
3,0,1,3.4,5.84,15.88,17.92,24.67,10.38,2.5,2.0,2.75,4.75,6.0,9.55,14.62,23.25,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,1
3,0,1,4.9,8.68,28.46,34.38,24.09,19.41,6.5,6.0,5.4,7.68,19.2,21.24,31.26,24.4,3.0,0.0,1.0,2.0,1.0,1.8,27.8,19.8,29.2,13.0,45.7,18.7,44.0,13.1,144.3,102.0,149.8,74.8,131.2,43.8,119.1,32.7,181.6,41.2,170.2,23.0,112.0,93.7,112.2,69.6,2
3,0,1,1.8,2.1,12.38,6.0,2.52,11.43,1.5,2.0,1.5,1.12,8.75,7.85,2.05,1.25,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,-2
3,0,1,2.5,3.3,15.36,4.89,12.82,8.09,1.5,2.0,1.6,1.7,5.4,9.04,2.94,5.0,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,5
1,1,0,3.7,2.66,26.09,0.43,0.0,18.7,2.0,2.5,2.5,3.25,18.0,32.55,0.0,0.0,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,3
3,0,1,3.8,4.96,17.07,8.88,23.7,12.05,3.2,3.7,3.0,4.28,9.4,12.64,6.14,24.4,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,2
3,0,1,1.9,3.34,17.4,6.17,9.73,10.55,1.2,1.7,1.5,3.45,7.5,15.95,7.05,11.5,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,10
3,0,1,2.5,4.76,11.98,21.07,14.65,10.61,1.8,2.3,1.6,4.6,13.4,11.88,28.12,6.0,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,5
2,1,0,1.2,2.35,13.87,4.13,5.33,9.92,1.0,1.5,1.0,2.7,12.75,18.3,6.43,2.0,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,2
2,1,0,2.7,2.68,13.31,7.2,6.31,15.0,0.8,1.3,1.0,2.4,10.67,14.87,6.37,3.0,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,2
2,1,0,2.9,3.74,22.03,3.56,11.84,17.58,1.2,1.7,1.67,4.17,14.67,21.73,1.13,18.67,2.0,1.0,0.9,1.2,1.0,1.4,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4,9
