element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,2.5,4.11,21.62,15.99,4.12,15.5,0.6,1.1,1.5,2.9,16.0,18.3,9.85,1.0,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,6
4,0,1,6.1,8.05,28.66,15.22,36.71,22.94,6.8,7.3,6.8,7.82,25.2,30.04,16.22,32.0,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,2
1,1,0,3.3,3.06,30.74,0.0,0.0,19.76,4.0,4.5,4.0,3.84,22.0,38.4,0.0,0.0,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,6
3,0,1,2.1,3.19,15.63,11.7,4.5,12.17,1.2,1.3,2.0,3.03,14.67,15.47,12.1,2.67,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,3
3,0,1,1.9,3.01,10.01,8.06,11.93,9.0,1.6,2.1,1.6,2.9,12.4,11.16,8.32,9.4,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,3
2,1,0,2.5,3.8,25.19,3.96,8.79,15.5,0.4,0.9,0.67,3.37,13.0,21.93,2.03,9.67,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,9
2,1,0,2.5,4.25,18.85,7.72,16.08,12.75,0.8,1.3,1.0,3.78,9.5,18.25,1.4,18.25,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,8
3,0,1,1.2,2.94,5.48,10.38,13.4,3.6,0.2,0.7,1.0,0.2,3.0,0.2,1.6,0.0,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,3
4,0,1,2.0,2.3,7.4,1.98,13.67,6.78,3.0,3.5,3.0,3.54,11.8,11.96,2.48,21.0,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,2
3,0,1,1.8,3.39,9.55,12.16,12.0,6.0,0.4,0.9,1.0,1.3,3.5,6.0,2.95,4.0,2.0,0.0,2.5,0.8,2.8,0.8,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0,2
2,1,0,1.5,4.75,18.7,2.1,26.5,14.0,0.4,0.4,2.0,3.8,19.0,30.8,3.3,4.0,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,5
2,1,0,2.4,5.57,24.64,23.06,8.0,17.53,1.2,1.2,1.5,8.25,17.75,33.7,34.2,14.75,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,6
1,1,0,2.5,1.72,17.2,0.0,0.0,15.53,2.0,2.0,2.0,2.14,14.6,21.56,0.0,0.0,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,6
3,0,1,3.7,6.78,17.62,24.99,25.12,15.94,2.0,2.0,2.0,6.68,13.2,11.28,26.64,28.8,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,16
3,0,1,3.5,5.75,24.94,23.36,9.2,15.7,3.0,3.0,3.0,7.04,17.4,25.08,34.4,10.8,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,3
3,0,1,2.4,4.03,18.49,16.28,5.65,16.65,3.8,3.8,3.8,5.86,19.8,29.08,25.06,4.8,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,5
2,1,0,1.8,2.79,19.61,1.12,7.44,14.19,1.6,1.6,1.6,3.94,16.2,25.16,1.68,12.6,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,5
4,0,1,6.2,8.6,29.56,13.21,43.25,20.19,3.6,3.6,4.5,8.27,11.5,17.8,17.1,47.75,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,2
3,0,1,4.2,7.76,20.35,23.55,33.59,15.24,2.6,2.6,2.6,6.86,12.0,14.68,14.68,39.2,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,3
2,1,0,3.5,3.5,24.47,5.21,5.09,19.09,0.6,0.3,1.5,2.9,12.5,17.6,0.75,10.5,3.0,0.0,1.4,1.2,1.6,1.2,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6,7
2,1,0,3.2,3.59,14.83,12.71,8.29,17.5,1.8,2.3,2.25,3.0,16.75,13.55,13.1,3.25,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,2
2,1,0,3.5,3.17,10.17,13.42,8.0,17.83,1.6,2.1,2.67,3.4,16.67,12.8,18.53,2.67,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,5
2,1,0,4.0,4.71,20.27,2.96,24.0,17.18,3.4,3.9,5.67,4.1,19.0,23.8,0.57,16.67,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,2
4,0,1,3.9,7.28,17.57,8.66,46.86,13.07,4.6,5.1,4.6,7.52,13.4,20.36,6.44,48.6,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,6
1,1,0,3.6,2.02,20.11,0.19,0.0,17.62,2.6,3.1,2.6,1.66,15.0,16.64,0.0,0.0,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,2
3,0,1,5.7,12.09,29.55,27.62,63.69,19.31,4.8,5.3,4.8,10.62,15.8,24.12,21.9,60.2,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,5
3,0,1,7.2,12.68,37.62,58.89,30.19,29.44,8.0,8.5,8.0,14.16,30.8,45.44,57.68,38.4,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,4
3,0,1,5.3,7.76,25.28,25.38,27.0,19.92,4.6,5.1,4.6,5.98,17.8,22.04,12.54,25.4,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,8
3,0,1,4.4,8.53,25.65,22.7,37.07,19.2,2.0,2.5,2.5,5.88,12.25,14.15,21.28,23.75,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,2
3,0,1,1.8,3.15,20.35,3.36,7.77,14.62,2.0,2.5,2.0,3.02,16.2,19.68,1.84,8.8,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,2
3,0,1,1.8,5.17,12.41,23.94,15.4,12.27,0.8,1.3,1.0,3.52,7.0,7.55,16.88,10.75,4.0,0.0,1.9,1.4,2.8,1.4,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8,8
2,1,0,2.3,3.53,21.56,9.82,3.87,16.6,2.0,2.5,2.0,3.48,16.8,20.92,7.84,5.8,3.0,0.0,1.1,2.1,1.4,1.4,27.9,21.1,18.8,15.0,47.1,20.1,38.3,23.7,146.1,108.6,97.1,127.2,134.3,48.3,117.7,48.6,191.3,43.9,167.6,60.4,113.1,100.2,78.8,84.8,1
2,1,0,2.1,3.86,18.56,7.58,12.29,13.88,1.4,1.9,1.4,3.48,11.8,19.36,5.64,9.6,3.0,0.0,1.1,2.1,1.4,1.4,27.9,21.1,18.8,15.0,47.1,20.1,38.3,23.7,146.1,108.6,97.1,127.2,134.3,48.3,117.7,48.6,191.3,43.9,167.6,60.4,113.1,100.2,78.8,84.8,1
2,1,0,2.5,2.33,18.0,2.66,2.56,15.12,2.4,2.9,2.4,3.38,14.8,23.64,2.68,7.4,3.0,0.0,1.1,2.1,1.4,1.4,27.9,21.1,18.8,15.0,47.1,20.1,38.3,23.7,146.1,108.6,97.1,127.2,134.3,48.3,117.7,48.6,191.3,43.9,167.6,60.4,113.1,100.2,78.8,84.8,1
2,1,0,2.0,2.73,10.6,11.31,5.71,10.43,1.0,1.5,1.25,2.23,5.75,10.05,5.2,7.5,3.0,0.0,1.1,2.1,1.4,1.4,27.9,21.1,18.8,15.0,47.1,20.1,38.3,23.7,146.1,108.6,97.1,127.2,134.3,48.3,117.7,48.6,191.3,43.9,167.6,60.4,113.1,100.2,78.8,84.8,0
