element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,0.5,2.55,10.2,10.35,4.5,8.5,0.2,0.5,0.5,2.55,8.5,10.2,10.35,4.5,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,0
2,1,0,1.8,2.79,12.07,11.52,4.45,13.36,0.8,1.3,1.0,1.5,9.5,6.7,4.5,4.0,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,2
2,1,0,2.6,3.15,23.07,2.49,5.92,15.92,0.5,1.0,3.0,6.07,19.0,39.13,1.7,19.67,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,0
4,0,1,6.2,8.48,30.44,15.07,39.36,23.71,7.0,7.5,6.0,7.74,22.0,28.24,17.34,31.8,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,2
4,0,1,4.4,7.98,22.18,14.82,42.67,14.56,5.0,5.5,5.0,9.4,16.4,23.72,19.58,50.6,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,7
1,1,0,3.4,3.01,30.21,0.0,0.0,19.71,4.5,5.0,3.8,4.08,21.6,40.88,0.0,0.0,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,3
3,0,1,2.8,7.3,12.96,44.86,15.2,16.6,3.0,3.5,3.0,8.45,17.0,14.6,51.38,18.5,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,5
3,0,1,2.1,3.15,16.02,10.84,4.6,11.8,0.5,1.0,3.5,3.1,16.5,20.5,8.7,2.0,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,2
3,0,1,1.8,2.89,9.15,6.75,12.91,7.09,1.8,2.3,1.75,1.98,6.75,6.3,1.95,11.25,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,2
2,1,0,2.7,3.89,25.71,4.25,8.92,16.08,1.2,1.7,2.4,4.8,16.0,27.32,6.14,14.6,2,0,1.0,1.6,1.2,1.8,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2,0
