element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,3.7,5.46,15.44,18.02,21.11,12.78,4.3,4.8,3.4,5.06,12.2,12.16,21.0,17.4,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,2
1,1,0,4.2,2.26,22.53,0.0,0.0,19.89,6.3,6.8,4.8,2.48,19.6,24.76,0.0,0.0,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,2
3,0,1,1.9,1.81,8.94,4.93,4.29,8.14,1.0,1.5,2.0,1.6,8.33,10.4,2.4,3.0,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,2
2,1,0,4.8,3.4,15.58,12.86,5.44,20.11,7.3,7.8,5.0,3.1,20.0,12.48,10.98,7.4,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,0
2,1,0,3.5,2.07,19.43,0.62,0.67,20.17,4.0,4.5,4.0,1.87,21.0,16.8,0.7,1.33,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,0
2,1,0,3.2,3.39,16.58,12.85,4.38,18.5,4.3,4.8,3.4,3.76,18.6,15.2,15.66,6.6,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,0
3,0,1,1.0,0.7,2.8,2.2,2.0,1.0,0.3,0.8,1.0,0.7,1.0,2.8,2.2,2.0,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,2
3,0,1,2.7,5.74,14.71,12.23,30.43,10.71,1.3,1.8,1.8,4.88,7.6,11.0,11.86,26.0,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,2
3,0,1,3.5,3.3,8.22,16.92,7.75,12.25,2.0,1.9,2.0,2.2,8.5,3.4,13.62,5.0,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,5
2,1,0,4.6,4.27,28.66,1.03,13.0,23.57,4.7,5.2,3.6,3.24,19.4,20.4,0.78,11.2,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,8
3,0,1,2.5,4.37,19.14,20.51,3.86,16.43,1.3,1.8,2.0,3.38,13.0,14.25,18.55,0.75,3,0,2.0,1.3,1.2,1.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4,2
1,1,0,5.1,2.55,25.62,0.0,0.0,22.5,2.3,2.3,3.8,2.22,18.8,22.36,0.0,0.0,3,1,1.7,1.1,1.4,1.2,20.7,10.7,22.6,11.0,31.8,14.9,35.1,17.0,102.7,98.7,118.6,105.3,96.3,36.3,100.4,44.5,119.1,14.1,132.0,20.6,84.6,79.8,92.2,77.6,1
