element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
4,0,1,3.7,6.88,17.08,10.83,40.83,10.58,1.0,2.0,2.0,6.54,4.0,15.64,9.1,40.4,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,2
3,0,1,1.0,1.23,3.25,7.85,1.0,4.25,0.7,1.8,1.0,1.5,5.0,3.2,10.37,1.33,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,5
3,0,1,2.8,3.96,13.87,9.18,16.44,13.11,1.7,3.0,4.0,4.95,18.5,20.15,3.65,25.75,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,2
3,0,1,1.7,2.42,10.09,6.01,8.09,6.09,1.0,0.2,1.5,1.98,5.25,7.95,6.05,5.75,2.0,1.0,0.5,2.1,1.0,2.2,30.4,27.0,28.8,24.4,44.8,19.6,44.7,21.0,141.3,97.8,144.6,107.5,137.4,50.0,150.5,39.8,170.0,47.8,151.4,62.0,110.0,111.5,109.0,107.0,3
3,0,1,4.8,6.25,21.37,19.91,21.31,17.23,6.3,6.5,7.0,7.9,25.0,31.28,23.84,24.0,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,7
2,1,0,4.9,3.82,24.92,3.81,9.6,22.8,6.7,8.0,6.0,4.82,24.6,29.28,4.66,14.4,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,1
3,0,1,2.0,3.12,8.03,8.63,14.5,8.67,0.3,2.8,2.67,2.97,9.67,11.93,4.1,13.67,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,5
1,1,0,4.3,2.53,25.42,0.0,0.0,20.5,3.0,2.8,4.2,2.9,20.6,29.0,0.0,0.0,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,2
3,0,1,3.3,5.02,20.95,20.56,8.67,15.17,2.0,4.0,3.4,4.36,14.4,18.84,15.54,9.2,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,2
2,1,0,4.4,3.95,20.67,2.31,16.5,17.25,5.7,4.8,3.8,3.56,15.0,19.72,0.62,15.2,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,1
2,1,0,2.4,4.38,17.9,20.72,5.0,14.17,3.0,4.2,3.4,6.26,17.0,27.48,29.92,5.0,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,1
4,0,1,3.4,6.22,15.11,10.25,36.91,10.09,5.7,4.8,4.0,5.16,12.2,18.64,9.3,23.8,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,9
3,0,1,1.4,1.16,8.58,2.96,0.0,7.56,2.0,1.8,1.75,1.92,10.0,15.15,4.3,0.0,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,2
3,0,1,3.1,3.85,11.98,18.72,7.73,10.18,3.0,2.5,2.4,3.88,9.4,11.2,16.74,11.0,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,2
2,1,0,3.8,3.34,14.05,7.15,12.15,15.62,2.3,2.0,1.8,2.48,12.4,12.48,4.16,8.2,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,1
2,1,0,2.3,2.68,13.95,3.15,9.75,12.5,0.3,0.8,1.0,1.73,9.5,9.75,3.22,4.5,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,1
2,1,0,2.2,2.44,10.48,9.56,4.25,12.38,1.7,3.5,4.67,4.67,17.67,20.6,16.6,9.33,5.0,1.0,2.1,0.5,2.2,0.8,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6,1
3,0,1,2.1,2.62,10.9,7.85,7.42,11.83,2.7,2.0,2.25,3.18,12.25,13.55,11.92,6.25,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,2
2,1,0,3.9,4.48,25.04,1.95,17.73,20.0,1.0,0.8,1.0,3.07,14.33,22.73,0.83,7.0,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,1
2,1,0,3.4,2.81,20.65,2.15,5.38,20.23,1.3,2.5,2.0,2.46,17.6,22.36,1.24,1.2,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,2
3,0,1,2.1,3.5,9.98,13.57,11.45,6.64,3.0,2.5,2.4,3.44,7.2,11.2,10.2,13.0,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,3
2,1,0,1.8,2.26,17.0,4.37,1.14,12.0,0.3,1.8,2.33,1.77,11.0,10.6,4.27,2.67,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,1
2,1,0,2.6,2.77,15.64,10.86,1.1,16.3,1.0,2.2,2.25,2.63,18.5,17.0,8.0,1.0,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,2
4,0,1,3.2,4.3,12.95,10.59,20.0,10.25,0.3,0.8,1.0,1.3,-1.5,0.25,2.92,10.25,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,8
3,0,1,4.3,8.03,19.77,24.23,36.31,14.08,7.0,6.0,5.2,10.38,17.0,27.0,30.28,46.4,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,2
2,1,0,3.8,2.78,19.62,5.36,2.73,19.73,4.7,6.0,4.4,2.42,20.0,23.24,0.92,0.0,4.0,0.0,1.6,1.7,1.0,2.4,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4,1
3,0,1,2.6,2.72,16.18,5.2,5.89,15.0,1.7,1.8,1.75,2.58,12.75,15.1,4.4,6.5,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,2
3,0,1,1.8,2.63,4.78,9.33,12.08,6.67,1.3,1.8,2.0,3.88,7.25,5.2,17.5,16.0,3.0,0.0,1.8,1.2,1.8,1.2,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6,2
2,1,0,3.8,2.72,15.12,2.2,9.77,17.23,1.0,2.0,1.8,2.52,13.4,14.48,0.4,10.4,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,1
3,0,1,2.7,4.44,17.71,7.05,19.46,13.08,2.7,2.8,2.8,5.48,16.6,23.08,9.28,22.2,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,2
4,0,1,3.8,6.78,20.66,16.01,31.15,14.31,3.0,4.5,4.0,6.9,12.6,22.76,10.84,35.4,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,2
3,0,1,3.8,4.25,15.08,11.13,16.31,12.08,4.7,4.0,3.6,5.38,12.6,15.76,17.34,20.8,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,0
2,1,0,3.9,3.16,14.65,9.93,6.92,14.0,6.0,6.0,5.0,3.98,15.6,18.76,5.0,15.8,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,1
3,0,1,3.0,3.91,16.16,12.84,9.9,11.0,1.3,1.8,1.75,1.75,5.5,11.15,3.88,2.25,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,2
2,1,0,1.0,2.53,6.47,13.73,5.33,10.67,0.7,2.0,2.67,2.53,10.67,6.47,13.73,5.33,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,1
2,1,0,3.6,4.2,21.78,6.92,13.38,19.31,1.0,2.2,2.0,4.36,18.0,19.16,7.96,16.6,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,1
3,0,1,3.0,5.14,10.27,16.53,24.58,6.92,1.3,1.5,1.75,4.7,5.0,6.15,16.75,24.25,4.0,0.0,0.8,1.3,0.4,1.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2,2
2,1,0,4.8,4.5,27.4,5.47,12.2,24.1,4.7,6.0,5.6,3.82,26.2,20.88,4.34,13.2,2.0,0.0,1.4,1.8,2.2,1.8,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6,1
2,1,0,6.3,4.55,18.12,10.61,16.75,21.67,7.3,6.5,6.6,5.74,23.6,16.12,12.52,28.8,2.0,0.0,1.4,1.8,2.2,1.8,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6,2
2,1,0,3.6,2.84,22.49,0.53,5.33,16.89,3.7,2.5,3.6,3.12,18.0,23.24,0.44,7.4,2.0,1.0,0.9,1.1,0.8,1.8,23.8,18.3,30.0,17.8,33.2,14.5,39.3,16.3,103.9,90.7,141.7,94.4,101.0,31.8,97.2,38.3,126.8,22.5,154.6,30.0,86.1,86.6,110.2,84.6,2
3,0,1,2.8,2.66,12.55,6.48,7.62,10.75,2.0,2.5,2.4,2.34,8.4,9.08,4.06,10.4,2.0,0.0,1.4,1.8,2.2,1.8,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6,2
2,1,0,4.5,2.61,17.5,7.18,1.5,21.62,2.7,2.5,4.0,3.35,16.0,12.9,15.2,5.5,2.0,0.0,1.4,1.8,2.2,1.8,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6,2
3,0,1,5.3,4.97,19.05,7.85,22.75,10.5,2.3,2.5,2.67,3.9,7.0,13.13,9.33,16.33,2.0,0.0,1.4,1.8,2.2,1.8,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6,2
3,0,1,5.1,5.95,20.14,19.44,19.8,16.0,1.3,1.7,7.25,6.68,23.0,32.6,18.5,15.5,2.0,0.0,1.4,1.8,2.2,1.8,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6,12
