element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
3,0,1,5.6,10.36,22.92,38.7,41.88,12.62,3.5,3.5,3.33,7.07,5.33,11.6,20.8,38.0,5,1,3.3,0.9,2.8,0.8,16.7,3.2,16.4,1.8,17.5,10.8,16.9,8.4,70.3,80.6,70.3,68.2,44.9,17.1,41.1,10.2,61.2,9.6,57.6,5.0,62.2,55.1,62.0,46.4,8
3,0,1,4.0,7.66,17.82,18.11,40.56,10.89,7.7,7.7,6.25,12.48,19.75,31.2,29.62,63.75,2,0,0.8,1.7,0.2,1.6,24.9,22.1,25.4,25.6,36.8,16.8,34.3,14.7,124.6,105.0,122.0,89.4,101.4,27.0,96.6,24.7,142.6,36.5,125.4,33.0,89.2,98.2,86.6,96.6,2
3,0,1,6.8,9.61,29.78,24.79,41.5,20.62,11.0,11.0,11.33,13.17,35.67,54.13,29.77,47.67,3,0,1.6,1.7,1.2,2.0,23.7,15.7,24.6,19.6,34.2,16.8,30.3,14.3,113.3,97.7,109.4,83.1,98.3,45.8,85.4,36.6,131.3,23.8,109.8,23.2,86.0,86.2,83.4,88.8,2
4,0,1,7.6,12.07,45.0,18.4,57.0,31.57,9.0,9.0,6.33,10.5,28.33,41.33,11.2,52.33,5,1,3.3,0.9,2.8,0.8,16.7,3.2,16.4,1.8,17.5,10.8,16.9,8.4,70.3,80.6,70.3,68.2,44.9,17.1,41.1,10.2,61.2,9.6,57.6,5.0,62.2,55.1,62.0,46.4,2
3,0,1,6.0,10.19,36.02,32.34,33.38,22.75,8.7,8.7,7.0,11.12,27.5,44.05,34.82,32.25,2,1,1.0,1.2,0.6,0.6,20.8,14.6,13.2,12.6,32.5,16.9,23.0,14.0,91.2,87.6,48.5,71.7,100.5,47.4,65.2,39.7,133.9,33.8,116.6,28.2,76.5,74.9,39.0,56.6,2
4,0,1,7.0,11.97,40.38,23.22,56.11,28.22,7.7,8.2,8.0,11.25,32.25,43.0,20.1,49.5,2,1,0.8,0.9,0.8,0.6,21.3,14.0,17.0,10.8,36.6,17.7,33.9,16.1,102.1,92.3,85.7,78.8,117.1,48.6,112.1,44.2,147.8,35.4,141.6,37.6,76.2,75.1,66.4,59.8,9
4,0,1,5.8,11.88,31.76,19.4,67.56,20.22,6.3,6.8,5.0,10.58,19.0,27.05,18.67,60.0,2,0,1.1,1.2,0.6,1.4,21.1,10.8,19.4,8.4,30.3,12.0,25.9,7.8,106.4,72.9,94.7,49.2,88.0,24.9,64.4,16.6,108.7,21.7,99.8,11.6,79.1,57.6,72.8,42.2,2
3,0,1,3.4,6.88,15.95,28.21,24.25,12.88,6.5,7.0,4.67,6.57,16.0,16.2,34.43,14.67,2,0,0.7,1.1,0.6,0.4,20.3,17.8,15.0,13.0,27.7,14.2,19.6,10.2,90.3,86.8,62.9,72.9,74.5,28.0,59.3,16.9,112.6,27.0,75.2,12.0,69.8,83.7,49.8,62.8,15
3,0,1,7.0,9.57,41.73,17.07,37.0,24.33,7.5,7.5,7.0,9.57,24.33,41.73,17.07,37.0,3,1,1.7,0.9,2.0,0.6,20.0,11.3,14.2,11.0,32.5,13.4,23.5,11.5,106.0,87.7,85.3,85.6,89.6,26.8,61.9,19.0,128.2,19.6,86.6,10.6,76.4,70.1,55.2,66.4,3
3,0,1,6.1,10.53,28.2,30.34,46.78,21.11,6.3,6.8,5.25,9.48,18.0,25.35,27.53,41.75,2,0,1.1,1.2,0.6,1.4,21.1,10.8,19.4,8.4,30.3,12.0,25.9,7.8,106.4,72.9,94.7,49.2,88.0,24.9,64.4,16.6,108.7,21.7,99.8,11.6,79.1,57.6,72.8,42.2,3
