element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,5.5,7.47,24.03,47.27,3.28,25.41,3.5,4.5,3.5,6.53,22.17,20.37,44.92,0.0,4,0,0.9,1.1,0.2,1.4,22.0,20.1,16.2,17.6,30.6,15.5,22.0,7.5,104.0,100.5,77.8,50.9,95.6,29.1,75.7,9.2,106.8,25.2,66.0,14.6,76.0,91.0,54.0,62.4,2
3,0,1,5.7,9.06,28.02,30.66,31.91,18.82,3.4,3.9,3.4,6.52,11.2,18.2,26.3,21.0,2,1,0.9,1.3,1.4,0.6,25.7,22.0,21.0,12.6,37.0,17.5,36.4,19.8,118.6,103.0,104.0,126.3,117.2,40.0,131.2,40.7,134.4,31.8,129.4,31.0,91.1,99.9,76.6,83.6,2
4,0,1,5.1,7.21,26.26,9.81,36.06,18.31,4.8,5.8,4.83,6.17,19.33,25.43,8.87,27.33,4,0,0.9,1.1,0.2,1.4,22.0,20.1,16.2,17.6,30.6,15.5,22.0,7.5,104.0,100.5,77.8,50.9,95.6,29.1,75.7,9.2,106.8,25.2,66.0,14.6,76.0,91.0,54.0,62.4,7
3,0,1,4.5,6.77,20.18,20.23,27.3,14.8,2.4,2.9,2.4,2.84,8.8,9.36,14.74,4.2,2,1,0.9,1.3,1.4,0.6,25.7,22.0,21.0,12.6,37.0,17.5,36.4,19.8,118.6,103.0,104.0,126.3,117.2,40.0,131.2,40.7,134.4,31.8,129.4,31.0,91.1,99.9,76.6,83.6,1
3,0,1,3.6,4.65,14.47,13.29,18.68,11.74,4.2,5.2,4.17,3.88,15.5,13.07,9.92,15.83,4,0,0.9,1.1,0.2,1.4,22.0,20.1,16.2,17.6,30.6,15.5,22.0,7.5,104.0,100.5,77.8,50.9,95.6,29.1,75.7,9.2,106.8,25.2,66.0,14.6,76.0,91.0,54.0,62.4,2
3,0,1,5.6,8.24,25.82,31.3,25.19,21.78,5.4,5.9,5.4,5.6,20.2,24.44,16.42,15.0,2,1,0.9,1.3,1.4,0.6,25.7,22.0,21.0,12.6,37.0,17.5,36.4,19.8,118.6,103.0,104.0,126.3,117.2,40.0,131.2,40.7,134.4,31.8,129.4,31.0,91.1,99.9,76.6,83.6,15
4,0,1,6.6,9.86,32.36,18.49,47.7,24.88,7.0,6.5,7.0,6.14,26.6,23.76,10.38,27.2,2,0,1.3,1.9,1.2,3.2,28.2,18.6,35.5,12.2,37.0,15.6,41.5,13.8,138.0,97.9,180.5,96.0,109.3,31.8,117.0,22.2,123.2,26.2,117.5,19.8,102.3,86.2,138.8,65.8,8
4,0,1,4.6,5.83,19.16,9.06,30.12,16.21,7.0,8.0,8.4,6.38,33.4,30.4,9.1,24.4,4,0,0.9,1.1,0.2,1.4,22.0,20.1,16.2,17.6,30.6,15.5,22.0,7.5,104.0,100.5,77.8,50.9,95.6,29.1,75.7,9.2,106.8,25.2,66.0,14.6,76.0,91.0,54.0,62.4,12
3,0,1,3.2,5.2,12.04,18.47,21.7,7.96,1.0,0.5,1.25,1.8,4.75,2.15,12.35,4.25,3,1,1.8,0.8,3.2,1.2,18.8,14.3,15.7,7.2,27.4,13.7,17.8,7.7,87.8,90.7,67.1,45.4,86.7,26.3,55.7,19.2,99.3,19.6,55.0,12.2,70.2,81.5,63.2,58.2,2
2,1,0,4.3,3.96,18.93,7.0,13.57,18.4,3.8,4.8,3.83,3.38,19.67,19.77,8.47,5.67,4,0,0.9,1.1,0.2,1.4,22.0,20.1,16.2,17.6,30.6,15.5,22.0,7.5,104.0,100.5,77.8,50.9,95.6,29.1,75.7,9.2,106.8,25.2,66.0,14.6,76.0,91.0,54.0,62.4,2
