team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,ARS,9,10,13,1.1,1.4,1.8,0.8,9,4,5,0,226.0,202.0,354.4,178.3,1102.6,949.6,1069.0,537.0,1381.0,295.0,873.0,969.0,25.1,22.4,18.2,15.8,39.4,19.8,31.1,17.4,122.5,105.5,97.8,96.1,118.8,59.7,102.6,58.1,153.4,32.8,113.4,19.6,97.0,107.7,75.0,90.8
2,AVL,9,13,15,1.4,1.7,1.6,1.6,8,8,5,0,222.0,119.0,349.6,151.4,1057.8,913.8,1066.5,348.5,1382.0,254.0,821.0,693.0,24.7,13.2,23.6,11.6,38.8,16.8,43.7,19.0,117.5,101.5,107.5,110.6,118.5,38.7,142.6,39.8,153.6,28.2,188.2,40.2,91.2,77.0,85.2,73.8
3,BRE,9,11,9,1.2,1.0,1.6,1.4,8,7,5,0,187.0,167.0,270.6,149.4,891.6,888.4,951.9,357.5,868.0,255.0,660.0,846.0,20.8,18.6,22.6,15.6,30.1,16.6,33.3,18.7,99.1,98.7,115.8,116.2,105.8,39.7,108.0,40.9,96.4,28.3,108.8,31.6,73.3,94.0,84.2,91.0
4,BHA,9,9,9,1.0,1.0,0.8,1.2,4,6,5,0,213.0,157.0,321.5,120.7,925.0,782.0,1059.0,235.3,1229.0,188.0,784.0,755.0,23.7,17.4,26.2,19.4,35.7,13.4,40.5,13.8,102.8,86.9,113.1,84.6,117.7,26.1,123.0,30.9,136.6,20.9,168.0,22.6,87.1,83.9,98.6,88.8
5,BUR,9,7,15,0.8,1.7,0.8,1.4,4,7,5,0,263.0,204.0,394.3,192.6,1160.2,1044.4,1184.3,429.4,1599.0,453.0,972.0,974.0,29.2,22.7,28.2,24.6,43.8,21.4,43.9,18.5,128.9,116.0,122.3,110.0,131.6,47.7,134.0,31.6,177.7,50.3,183.4,43.6,108.0,108.2,105.0,114.6
6,CHE,9,23,3,2.6,0.3,2.8,0.4,14,2,5,0,133.0,82.0,240.2,165.3,596.8,900.2,716.3,427.5,1093.0,323.0,514.0,723.0,14.8,9.1,15.0,10.6,26.7,18.4,24.0,17.4,66.3,100.0,66.0,103.5,79.6,47.5,66.3,39.7,121.4,35.9,108.6,30.2,57.1,80.3,55.8,86.8
7,CRY,9,11,14,1.2,1.6,1.2,1.8,6,9,5,0,215.0,168.0,299.3,160.6,1002.2,947.8,768.3,377.8,1219.0,280.0,802.0,828.0,23.9,18.7,26.6,13.8,33.3,17.8,35.8,19.1,111.4,105.3,121.8,113.5,85.4,42.0,82.5,44.4,135.4,31.1,153.8,32.8,89.1,92.0,97.6,81.8
8,EVE,9,15,14,1.7,1.6,1.0,2.0,5,10,5,0,210.0,147.0,345.0,153.6,1122.8,944.0,1084.9,315.9,1241.0,272.0,876.0,787.0,23.3,16.3,26.0,23.0,38.3,17.1,42.2,17.7,124.8,104.9,137.1,102.0,120.5,35.1,133.6,35.2,137.9,30.2,151.2,38.8,97.3,87.4,103.2,102.0
9,LEI,9,15,15,1.7,1.7,2.2,1.8,11,9,5,0,228.0,103.0,384.4,157.6,1158.8,860.0,1301.5,373.0,1387.0,340.0,911.0,702.0,25.3,11.4,24.2,7.2,42.7,17.5,39.3,16.7,128.8,95.6,127.9,102.6,144.6,41.4,136.4,33.0,154.1,37.8,129.2,31.0,101.2,78.0,96.6,67.2
10,LEE,9,8,16,0.9,1.8,0.8,1.0,4,5,5,0,256.0,150.0,372.5,158.8,1191.2,891.6,1081.0,424.4,1460.0,268.0,877.0,718.0,28.4,16.7,22.2,16.6,41.4,17.6,31.1,15.5,132.4,99.1,88.8,103.0,120.1,47.2,96.9,31.7,162.2,29.8,126.4,19.8,97.4,79.8,74.0,76.0
