team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,24.0,32.0,34.0,1.3,1.4,1.4,1.2,7.0,6.0,5.0,0,580.0,341.0,948.7,423.6,3016.4,2296.0,2789.8,1009.3,3698.0,928.0,2220.0,1907.0,24.2,14.2,22.4,9.2,39.5,17.6,35.1,16.3,125.7,95.7,112.9,76.9,116.2,42.0,98.7,43.9,154.1,38.7,140.6,42.8,92.5,79.5,84.6,63.0
2,24.0,31.0,45.0,1.3,1.9,1.2,2.4,6.0,12.0,5.0,0,635.0,377.0,1158.7,482.7,3295.8,2465.0,3532.6,1223.9,4777.0,1149.0,2561.0,2007.0,26.5,15.7,34.6,10.8,48.3,20.1,52.0,15.2,137.3,102.7,177.7,84.9,147.2,51.0,142.7,42.4,199.0,47.9,201.8,25.8,106.7,83.6,138.8,72.2
3,24.0,23.0,37.0,1.0,1.5,0.6,2.2,3.0,11.0,5.0,0,660.0,460.0,1059.6,398.7,3301.4,2288.2,3199.2,922.0,4105.0,773.0,2575.0,2206.0,27.5,19.2,36.4,26.6,44.2,16.6,52.7,13.4,137.6,95.3,179.0,83.2,133.3,38.4,156.2,28.5,171.0,32.2,193.2,22.0,107.3,91.9,136.6,111.0
4,24.0,27.0,34.0,1.1,1.4,1.0,1.2,5.0,6.0,5.0,0,585.0,441.0,898.1,375.6,2806.4,2496.8,2529.1,767.0,3656.0,488.0,2197.0,2194.0,24.4,18.4,21.6,17.8,37.4,15.6,34.9,17.5,116.9,104.0,99.3,123.8,105.4,32.0,99.2,25.5,152.3,20.3,150.4,25.6,91.5,91.4,77.6,91.4
5,24.0,28.0,38.0,1.2,1.6,1.0,1.6,5.0,8.0,5.0,0,643.0,446.0,936.8,410.1,3010.2,2300.0,2841.3,1072.0,3527.0,724.0,2444.0,2280.0,26.8,18.6,27.0,19.6,39.0,17.1,47.3,17.1,125.4,95.8,135.8,89.3,118.4,44.7,137.6,52.6,147.0,30.2,199.4,29.0,101.8,95.0,111.6,96.6
6,24.0,41.0,32.0,1.7,1.3,1.6,1.0,8.0,5.0,5.0,0,526.0,370.0,691.1,408.0,2622.0,2928.0,1848.9,624.1,2460.0,521.0,1991.0,2102.0,21.9,15.4,19.2,17.6,28.8,17.0,26.0,16.0,109.2,122.0,100.7,116.7,77.0,26.0,73.2,15.4,102.5,21.7,87.2,28.4,83.0,87.6,76.4,84.6
7,24.0,22.0,28.0,0.9,1.2,1.0,1.4,5.0,7.0,5.0,0,539.0,467.0,915.3,428.9,2656.4,2334.2,2929.2,1037.1,3572.0,918.0,2069.0,2153.0,22.5,19.5,25.8,12.8,38.1,17.9,48.0,14.0,110.7,97.3,139.4,81.8,122.0,43.2,145.3,39.0,148.8,38.2,194.4,19.2,86.2,89.7,108.4,66.4
8,24.0,28.0,35.0,1.2,1.5,1.4,1.2,7.0,6.0,5.0,0,579.0,418.0,759.5,435.3,2667.0,2796.0,2147.0,866.8,2776.0,687.0,2177.0,2127.0,24.1,17.4,18.6,15.0,31.6,18.1,29.6,24.7,111.1,116.5,88.6,135.1,89.5,36.1,87.1,60.1,115.7,28.6,119.6,51.4,90.7,88.6,79.4,79.6
9,24.0,52.0,24.0,2.2,1.0,2.2,1.2,11.0,6.0,5.0,0,491.0,269.0,742.3,420.8,2447.2,2585.6,2251.4,964.1,2744.0,656.0,1918.0,1956.0,20.5,11.2,23.8,11.2,30.9,17.5,33.8,18.7,102.0,107.7,117.8,127.1,93.8,40.2,97.4,28.3,114.3,27.3,123.4,31.4,79.9,81.5,90.8,77.8
10,24.0,56.0,15.0,2.3,0.6,2.0,0.2,10.0,1.0,5.0,0,380.0,185.0,534.2,379.1,1811.4,2547.2,1698.6,748.8,1852.0,490.0,1488.0,1766.0,15.8,7.7,13.4,9.6,22.3,15.8,20.0,13.6,75.5,106.1,61.2,92.7,70.8,31.2,68.7,29.5,77.2,20.4,70.4,13.6,62.0,73.6,60.0,82.2
