team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,9,10.0,10.0,1.1,1.1,0.6,1.2,3.0,6.0,5,0,175.0,99.0,258.8,109.7,887.0,657.8,746.2,247.0,955.0,191.0,670.0,528.0,19.4,11.0,16.2,8.6,28.8,12.2,22.0,8.8,98.6,73.1,84.2,56.6,82.9,27.4,47.7,19.1,106.1,21.2,87.6,12.2,74.4,58.7,62.6,44.0,170.0,114.0,18.9,12.7,252.5,102.2,28.1,11.4,844.4,675.0,93.8,75.0,782.0,175.4,86.9,19.5,920.0,167.0,102.2,18.6,556.0,610.0,61.8,67.8
12,LIV,9,18.0,9.0,2.0,1.0,1.0,0.8,5.0,4.0,5,0,180.0,59.0,209.5,107.2,857.2,873.6,526.8,136.0,713.0,60.0,648.0,517.0,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2,217.0,120.0,24.1,13.3,370.8,163.9,41.2,18.2,1066.8,722.4,118.5,80.3,992.7,553.5,110.3,61.5,1658.0,362.0,184.2,40.2,806.0,679.0,89.6,75.4
13,MCI,9,29.0,9.0,3.2,1.0,3.2,0.8,16.0,4.0,5,0,152.0,31.0,167.7,94.1,667.4,690.4,413.3,166.8,604.0,79.0,571.0,483.0,16.9,3.4,15.8,1.4,18.6,10.5,17.8,8.6,74.2,76.7,71.1,63.0,45.9,18.5,42.1,17.3,67.1,8.8,65.2,5.0,63.4,53.7,59.8,46.2,350.0,178.0,38.9,19.8,497.8,130.0,55.3,14.4,1733.2,703.2,192.6,78.1,1513.5,329.0,168.2,36.6,1729.0,267.0,192.1,29.7,1436.0,860.0,159.6,95.6
14,MUN,9,11.0,14.0,1.2,1.6,1.4,1.4,7.0,7.0,5,0,212.0,96.0,342.7,101.2,1046.8,625.6,1029.5,176.3,1351.0,207.0,870.0,533.0,23.6,10.7,19.2,4.6,38.1,11.2,31.4,7.3,116.3,69.5,104.2,49.6,114.4,19.6,90.2,12.4,150.1,23.0,119.6,10.4,96.7,59.2,85.8,40.4,186.0,88.0,20.7,9.8,263.2,115.3,29.2,12.8,888.4,664.2,98.7,73.8,737.5,274.5,81.9,30.5,1014.0,211.0,112.7,23.4,656.0,573.0,72.9,63.7
15,NEW,9,12.0,8.0,1.3,0.9,1.2,0.8,6.0,4.0,5,0,183.0,111.0,298.5,125.7,971.6,813.8,824.5,262.9,1182.0,178.0,695.0,642.0,20.3,12.3,17.6,12.8,33.2,14.0,29.9,14.4,108.0,90.4,98.7,85.5,91.6,29.2,79.7,37.2,131.3,19.8,119.6,21.0,77.2,71.3,67.6,69.8,210.0,187.0,23.3,20.8,361.1,173.2,40.1,19.2,1039.8,879.6,115.5,97.7,961.1,545.3,106.8,60.6,1605.0,306.0,178.3,34.0,758.0,848.0,84.2,94.2
16,NFO,9,6.0,21.0,0.7,2.3,0.8,3.2,4.0,16.0,5,0,256.0,206.0,395.5,139.0,1321.4,807.8,1191.1,342.1,1439.0,239.0,994.0,863.0,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2,152.0,89.0,16.9,9.9,183.4,155.6,20.4,17.3,555.0,934.6,61.7,103.8,559.5,364.5,62.2,40.5,727.0,260.0,80.8,28.9,535.0,675.0,59.4,75.0
17,SOU,9,8.0,13.0,0.9,1.4,0.6,1.0,3.0,5.0,5,0,206.0,176.0,304.4,143.3,1031.6,919.6,836.2,220.8,1186.0,292.0,731.0,816.0,22.9,19.6,21.2,18.0,33.8,15.9,29.4,13.1,114.6,102.2,103.6,89.1,92.9,24.5,79.7,21.5,131.8,32.4,111.4,20.4,81.2,90.7,72.6,81.0,169.0,74.0,18.8,8.2,264.4,118.1,29.4,13.1,850.6,702.8,94.5,78.1,869.9,221.6,96.7,24.6,935.0,257.0,103.9,28.6,680.0,447.0,75.6,49.7
18,TOT,9,19.0,10.0,2.1,1.1,2.0,1.4,10.0,7.0,5,0,166.0,80.0,298.2,164.3,808.8,1002.2,1100.6,400.7,1076.0,239.0,704.0,668.0,18.4,8.9,20.2,7.4,33.1,18.3,33.8,14.4,89.9,111.4,104.2,96.6,122.3,44.5,110.1,39.2,119.6,26.6,123.8,7.8,78.2,74.2,84.6,68.6,211.0,181.0,23.4,20.1,318.5,187.0,35.4,20.8,1180.8,958.2,131.2,106.5,863.1,362.6,95.9,40.3,1144.0,550.0,127.1,61.1,833.0,840.0,92.6,93.3
19,WHU,9,5.0,9.0,0.6,1.0,0.8,0.8,4.0,4.0,5,0,185.0,196.0,229.4,149.3,700.0,876.2,752.0,360.4,846.0,256.0,697.0,846.0,20.6,21.8,13.8,15.8,25.5,16.6,21.4,16.3,77.8,97.4,59.6,93.2,83.6,40.0,67.8,42.3,94.0,28.4,86.4,27.2,77.4,94.0,54.4,80.2,160.0,120.0,17.8,13.3,238.1,106.0,26.5,11.8,763.4,589.6,84.8,65.5,654.1,300.8,72.7,33.4,971.0,167.0,107.9,18.6,586.0,601.0,65.1,66.8
20,WOL,9,3.0,9.0,0.3,1.0,0.2,1.0,1.0,5.0,5,0,194.0,211.0,292.6,117.3,886.2,742.2,870.8,260.1,1175.0,167.0,662.0,884.0,21.6,23.4,22.2,22.2,32.5,13.0,30.3,10.4,98.5,82.5,103.4,68.0,96.8,28.9,90.4,19.0,130.6,18.6,110.8,16.8,73.6,98.2,78.2,90.6,146.0,138.0,16.2,15.3,234.4,120.5,26.0,13.4,663.8,776.0,73.8,86.2,860.8,257.2,95.6,28.6,821.0,171.0,91.2,19.0,518.0,706.0,57.6,78.4
