team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,13.0,18.0,19.0,1.4,1.5,1.0,1.6,5.0,8.0,5.0,0,319.0,182.0,546.0,240.0,1677.2,1290.8,1621.9,626.8,2169.0,478.0,1227.0,1051.0,24.5,14.0,26.4,21.4,42.0,18.5,45.3,18.1,129.0,99.3,133.6,102.6,124.8,48.2,133.1,40.0,166.8,36.8,186.2,38.6,94.4,80.8,94.8,101.0
2,13.0,19.0,20.0,1.5,1.5,1.2,1.6,6.0,8.0,5.0,0,305.0,205.0,616.5,266.0,1608.2,1392.0,2014.3,670.4,2548.0,604.0,1217.0,1090.0,23.5,15.8,25.6,16.0,47.4,20.5,54.0,22.6,123.7,107.1,144.8,116.6,155.0,51.6,181.7,47.1,196.0,46.5,214.2,62.8,93.6,83.8,100.8,82.6
3,13.0,16.0,17.0,1.2,1.3,0.6,0.8,3.0,4.0,5.0,0,299.0,223.0,532.7,239.9,1559.4,1339.4,1693.9,567.5,2074.0,489.0,1222.0,1128.0,23.0,17.2,17.8,22.4,41.0,18.4,32.3,17.6,120.0,103.0,96.2,107.7,130.3,43.6,120.5,22.6,159.5,37.6,106.8,45.2,94.0,86.8,68.8,91.6
4,13.0,15.0,19.0,1.2,1.5,1.4,1.8,7.0,9.0,5.0,0,353.0,229.0,525.2,176.3,1653.8,1162.8,1529.5,399.9,2075.0,197.0,1283.0,1161.0,27.2,17.6,27.0,15.2,40.4,13.6,45.5,15.4,127.2,89.4,127.1,97.3,117.6,30.8,124.5,40.8,159.6,15.2,204.2,15.6,98.7,89.3,102.6,87.6
5,13.0,20.0,18.0,1.5,1.4,1.8,1.8,9.0,9.0,5.0,0,319.0,199.0,483.7,228.8,1488.2,1316.8,1511.5,569.4,1846.0,401.0,1210.0,1158.0,24.5,15.3,27.2,18.2,37.2,17.6,37.9,22.3,114.5,101.3,129.6,123.3,116.3,43.8,119.3,49.0,142.0,30.8,130.6,50.8,93.1,89.1,99.4,101.8
6,13.0,28.0,19.0,2.2,1.5,2.0,1.0,10.0,5.0,5.0,0,293.0,138.0,376.1,211.3,1420.6,1487.4,1081.7,367.3,1266.0,251.0,1119.0,1033.0,22.5,10.6,20.2,6.8,28.9,16.2,28.6,14.4,109.3,114.4,101.2,103.4,83.2,28.2,90.2,25.6,97.4,19.3,94.6,14.2,86.1,79.5,84.6,65.6
7,13.0,11.0,18.0,0.8,1.4,0.6,2.0,3.0,10.0,5.0,0,302.0,297.0,487.2,263.8,1425.0,1409.8,1575.0,636.2,1876.0,592.0,1100.0,1302.0,23.2,22.8,31.6,25.4,37.5,20.3,47.6,20.6,109.6,108.4,144.1,107.2,121.2,48.9,161.4,44.8,144.3,45.5,170.2,54.2,84.6,100.2,118.8,100.2
8,13.0,13.0,20.0,1.0,1.5,1.4,1.4,7.0,7.0,5.0,0,327.0,260.0,385.3,208.3,1453.6,1475.8,980.5,333.6,1418.0,273.0,1177.0,1218.0,25.2,20.0,24.2,14.4,29.6,16.0,25.3,14.8,111.8,113.5,99.0,110.8,75.4,25.7,68.1,18.0,109.1,21.0,85.4,18.8,90.5,93.7,87.0,79.6
9,13.0,31.0,8.0,2.4,0.6,3.4,0.2,17.0,1.0,5.0,0,230.0,126.0,337.6,198.5,1131.6,1223.6,1093.2,422.9,1163.0,336.0,880.0,1027.0,17.7,9.7,13.6,1.8,26.0,15.3,22.6,14.2,87.0,94.1,67.6,94.6,84.1,32.5,74.1,22.9,89.5,25.8,84.2,24.6,67.7,79.0,56.8,62.2
10,13.0,30.0,11.0,2.3,0.8,2.0,1.0,10.0,5.0,5.0,0,238.0,105.0,339.3,229.8,1202.4,1471.8,1008.0,496.8,1199.0,327.0,891.0,948.0,18.3,8.1,21.6,9.4,26.1,17.7,31.7,16.4,92.5,113.2,113.7,108.6,77.5,38.2,87.3,35.8,92.2,25.2,117.0,19.2,68.5,72.9,82.2,75.0
11,13.0,37.0,14.0,2.8,1.1,2.0,1.0,10.0,5.0,5.0,0,290.0,94.0,349.8,211.1,1463.4,1565.4,777.3,274.8,1256.0,269.0,1142.0,1038.0,22.3,7.2,21.6,8.2,26.9,16.2,27.8,17.5,112.6,120.4,113.4,131.6,59.8,21.1,59.8,31.3,96.6,20.7,104.8,12.0,87.8,79.8,86.2,79.8
12,13.0,19.0,15.0,1.5,1.2,2.0,1.4,10.0,7.0,5.0,0,265.0,252.0,364.4,217.4,1328.2,1432.4,1097.3,342.4,1231.0,401.0,995.0,1130.0,20.4,19.4,20.6,18.8,28.0,16.7,30.1,18.3,102.2,110.2,117.4,120.6,84.4,26.3,78.2,38.8,94.7,30.8,107.6,23.4,76.5,86.9,80.6,96.8
