team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,16.0,44.0,19.0,2.8,1.2,2.0,1.8,10.0,9.0,5.0,0,365.0,122.0,431.2,259.6,1835.6,2008.4,973.8,293.4,1501.0,292.0,1399.0,1274.0,22.8,7.6,27.0,9.4,27.0,16.2,30.4,17.1,114.7,125.5,132.8,137.2,60.9,18.3,72.9,21.0,93.8,18.2,98.4,12.6,87.4,79.6,97.2,80.4
12,16.0,25.0,19.0,1.6,1.2,2.4,1.6,12.0,8.0,5.0,0,327.0,287.0,491.8,279.1,1648.2,1823.6,1487.4,443.6,1795.0,525.0,1288.0,1373.0,20.4,17.9,21.6,11.4,30.7,17.4,36.9,20.6,103.0,114.0,116.8,128.8,93.0,27.7,111.6,32.4,112.2,32.8,141.0,44.8,80.5,85.8,98.0,81.8
13,16.0,17.0,23.0,1.1,1.4,1.6,1.2,8.0,6.0,5.0,0,390.0,308.0,684.4,335.0,1908.0,1698.2,2309.6,907.2,2626.0,742.0,1559.0,1542.0,24.4,19.2,23.8,12.4,42.8,20.9,45.2,21.1,119.2,106.1,120.3,109.9,144.4,56.7,139.4,57.1,164.1,46.4,192.2,43.4,97.4,96.4,87.0,93.0
14,16.0,17.0,34.0,1.1,2.1,1.2,1.6,6.0,8.0,5.0,0,458.0,347.0,759.6,323.9,2402.0,1741.6,2117.7,779.5,3082.0,717.0,1842.0,1624.0,28.6,21.7,20.6,20.4,47.5,20.2,36.8,23.6,150.1,108.8,111.4,129.6,132.4,48.7,100.5,48.0,192.6,44.8,156.2,57.8,115.1,101.5,85.4,99.4
15,16.0,19.0,16.0,1.2,1.0,1.4,1.6,7.0,8.0,5.0,0,338.0,276.0,501.4,267.3,1533.8,1669.4,1639.6,552.7,1854.0,443.0,1323.0,1427.0,21.1,17.2,22.8,19.6,31.3,16.7,37.6,16.9,95.9,104.3,124.2,113.4,102.5,34.5,118.1,32.2,115.9,27.7,133.6,23.2,82.7,89.2,93.8,93.6
16,16.0,18.0,35.0,1.1,2.2,1.6,1.6,8.0,8.0,5.0,0,455.0,269.0,688.3,309.2,2375.4,1863.2,1844.6,677.0,2666.0,545.0,1808.0,1362.0,28.4,16.8,25.0,12.6,43.0,19.3,35.9,21.7,148.5,116.4,124.2,120.3,115.3,42.3,100.9,43.2,166.6,34.1,133.2,53.4,113.0,85.1,97.0,78.4
17,16.0,30.0,23.0,1.9,1.4,2.6,1.4,13.0,7.0,5.0,0,369.0,207.0,619.3,305.8,1894.4,1796.0,1714.2,776.9,2597.0,484.0,1449.0,1345.0,23.1,12.9,21.2,9.0,38.7,19.1,31.9,17.5,118.4,112.2,103.4,109.2,107.1,48.6,98.0,37.6,162.3,30.2,119.4,28.0,90.6,84.1,85.6,68.8
18,16.0,9.0,30.0,0.6,1.9,0.6,1.4,3.0,7.0,5.0,0,433.0,414.0,614.7,272.7,2093.8,1767.8,1741.6,496.7,2313.0,459.0,1720.0,1806.0,27.1,25.9,23.6,25.8,38.4,17.0,32.3,14.3,130.9,110.5,107.0,95.7,108.8,31.0,83.7,19.8,144.6,28.7,131.2,27.8,107.5,112.9,89.0,103.8
19,16.0,18.0,28.0,1.1,1.8,0.8,2.2,4.0,11.0,5.0,0,440.0,310.0,627.3,328.1,2106.8,1831.0,1737.2,800.5,2426.0,643.0,1684.0,1595.0,27.5,19.4,32.2,21.8,39.2,20.5,43.6,19.3,131.7,114.4,152.0,107.5,108.6,50.0,124.8,40.5,151.6,40.2,158.0,45.0,105.2,99.7,123.4,102.8
20,16.0,23.0,19.0,1.4,1.2,1.8,1.0,9.0,5.0,5.0,0,328.0,186.0,538.5,288.2,1676.4,1773.6,1702.2,582.5,2005.0,528.0,1400.0,1254.0,20.5,11.6,19.0,7.6,33.7,18.0,28.9,15.5,104.8,110.8,99.3,112.7,106.4,36.4,88.0,22.8,125.3,33.0,101.2,19.8,87.5,78.4,88.4,67.0
