team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,5.0,8.0,6.0,1.6,1.2,1.6,1.2,8.0,6.0,5.0,0,104.0,77.0,142.2,86.1,384.8,504.4,438.5,244.0,608.0,111.0,393.0,450.0,20.8,15.4,20.8,15.4,28.4,17.2,28.4,17.2,77.0,100.9,77.0,100.9,87.7,48.8,87.7,48.8,121.6,22.2,121.6,22.2,78.6,90.0,78.6,90.0
2,5.0,12.0,2.0,2.4,0.4,2.4,0.4,12.0,2.0,5.0,0,59.0,16.0,122.4,64.2,329.0,389.6,373.0,145.1,532.0,107.0,232.0,250.0,11.8,3.2,11.8,3.2,24.5,12.8,24.5,12.8,65.8,77.9,65.8,77.9,74.6,29.0,74.6,29.0,106.4,21.4,106.4,21.4,46.4,50.0,46.4,50.0
3,5.0,9.0,11.0,1.8,2.2,1.8,2.2,9.0,11.0,5.0,0,137.0,61.0,140.8,67.8,631.4,489.0,359.3,82.4,425.0,104.0,504.0,369.0,27.4,12.2,27.4,12.2,28.2,13.6,28.2,13.6,126.3,97.8,126.3,97.8,71.9,16.5,71.9,16.5,85.0,20.8,85.0,20.8,100.8,73.8,100.8,73.8
4,5.0,3.0,8.0,0.6,1.6,0.6,1.6,3.0,8.0,5.0,0,116.0,98.0,130.7,77.9,507.2,412.4,364.7,174.6,437.0,192.0,415.0,402.0,23.2,19.6,23.2,19.6,26.1,15.6,26.1,15.6,101.4,82.5,101.4,82.5,72.9,34.9,72.9,34.9,87.4,38.4,87.4,38.4,83.0,80.4,83.0,80.4
5,5.0,13.0,9.0,2.6,1.8,2.6,1.8,13.0,9.0,5.0,0,130.0,68.0,161.4,80.3,583.8,511.8,505.6,132.9,526.0,156.0,513.0,391.0,26.0,13.6,26.0,13.6,32.3,16.1,32.3,16.1,116.8,102.4,116.8,102.4,101.1,26.6,101.1,26.6,105.2,31.2,105.2,31.2,102.6,78.2,102.6,78.2
6,5.0,6.0,8.0,1.2,1.6,1.2,1.6,6.0,8.0,5.0,0,117.0,86.0,177.7,103.1,528.4,500.4,548.4,290.2,701.0,239.0,437.0,437.0,23.4,17.2,23.4,17.2,35.5,20.6,35.5,20.6,105.7,100.1,105.7,100.1,109.7,58.0,109.7,58.0,140.2,47.8,140.2,47.8,87.4,87.4,87.4,87.4
7,5.0,14.0,7.0,2.8,1.4,2.8,1.4,14.0,7.0,5.0,0,115.0,23.0,180.8,71.8,615.6,402.4,465.7,173.9,725.0,139.0,439.0,296.0,23.0,4.6,23.0,4.6,36.2,14.4,36.2,14.4,123.1,80.5,123.1,80.5,93.1,34.8,93.1,34.8,145.0,27.8,145.0,27.8,87.8,59.2,87.8,59.2
8,5.0,4.0,12.0,0.8,2.4,0.8,2.4,4.0,12.0,5.0,0,159.0,135.0,179.2,84.7,681.6,515.6,482.1,157.0,626.0,173.0,531.0,590.0,31.8,27.0,31.8,27.0,35.8,16.9,35.8,16.9,136.3,103.1,136.3,103.1,96.4,31.4,96.4,31.4,125.2,34.6,125.2,34.6,106.2,118.0,106.2,118.0
9,5.0,12.0,8.0,2.4,1.6,2.4,1.6,12.0,8.0,5.0,0,115.0,93.0,152.3,85.3,495.0,485.2,470.0,201.5,562.0,168.0,388.0,466.0,23.0,18.6,23.0,18.6,30.5,17.1,30.5,17.1,99.0,97.0,99.0,97.0,94.0,40.3,94.0,40.3,112.4,33.6,112.4,33.6,77.6,93.2,77.6,93.2
10,5.0,9.0,9.0,1.8,1.8,1.8,1.8,9.0,9.0,5.0,0,121.0,91.0,220.8,84.2,625.2,525.6,678.6,162.5,903.0,157.0,469.0,455.0,24.2,18.2,24.2,18.2,44.2,16.8,44.2,16.8,125.0,105.1,125.0,105.1,135.7,32.5,135.7,32.5,180.6,31.4,180.6,31.4,93.8,91.0,93.8,91.0
