team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,19,25.0,31.0,1.3,1.6,2.0,2.4,10.0,12.0,5,0,496.0,267.0,670.7,267.5,2368.6,1582.0,1863.0,624.9,2479.0,466.0,1750.0,1367.0,26.1,14.0,32.2,13.2,35.3,14.1,41.3,15.9,124.7,83.3,152.6,83.6,98.0,32.9,109.2,43.0,130.5,24.5,152.2,32.6,92.1,72.0,106.6,76.4,410.0,226.0,21.6,11.9,611.5,278.4,32.2,14.6,1980.2,1747.2,104.2,92.0,1943.3,442.6,102.3,23.3,2214.0,590.0,116.5,31.0,1422.0,1369.0,74.8,72.0
12,LIV,19,34.0,22.0,1.8,1.2,2.2,1.4,11.0,7.0,5,0,420.0,176.0,566.2,286.3,2092.8,1987.6,1437.1,504.7,2133.0,365.0,1535.0,1346.0,22.1,9.3,24.4,7.4,29.8,15.1,31.3,20.9,110.2,104.6,116.9,111.3,75.6,26.6,83.3,50.6,112.3,19.2,113.2,46.6,80.8,70.8,89.8,75.8,454.0,316.0,23.9,16.6,787.8,391.2,41.5,20.6,2265.2,1924.2,119.2,101.3,2150.3,1305.8,113.2,68.7,3468.0,682.0,182.5,35.9,1733.0,1692.0,91.2,89.0
13,MCI,19,45.0,16.0,2.4,0.8,1.6,1.0,8.0,5.0,5,0,307.0,135.0,352.9,208.5,1317.0,1607.8,966.4,261.0,1252.0,218.0,1102.0,1102.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4,613.0,350.0,32.3,18.4,975.4,279.9,51.3,14.7,3083.6,1411.6,162.3,74.3,3148.5,723.6,165.7,38.1,3525.0,669.0,185.5,35.2,2515.0,1673.0,132.4,88.0
14,MUN,19,27.0,20.0,1.4,1.0,2.0,0.8,10.0,4.0,5,0,398.0,228.0,601.1,260.0,1813.8,1641.2,1729.3,528.5,2468.0,424.0,1505.0,1336.0,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4,476.0,347.0,25.0,18.3,721.9,289.2,38.0,15.2,2194.6,1699.4,115.5,89.4,2168.7,764.8,114.1,40.2,2884.0,422.0,151.8,22.2,1632.0,1705.0,85.9,89.7
15,NEW,19,32.0,11.0,1.7,0.6,1.6,0.2,8.0,1.0,5,0,332.0,259.0,567.3,270.2,1639.2,1692.8,1826.5,530.6,2212.0,475.0,1253.0,1503.0,17.5,13.6,15.2,18.0,29.9,14.2,29.3,15.1,86.3,89.1,69.5,92.9,96.1,27.9,117.1,23.5,116.4,25.0,107.0,34.4,66.0,79.1,56.8,95.0,535.0,475.0,28.2,25.0,699.3,365.2,36.8,19.2,2289.2,1803.8,120.5,94.9,1762.2,1202.9,92.8,63.3,2936.0,643.0,154.5,33.8,1735.0,2003.0,91.3,105.4
16,NFO,19,13.0,34.0,0.7,1.8,1.0,1.2,5.0,6.0,5,0,521.0,402.0,792.8,284.7,2394.0,1674.8,2493.9,678.6,3046.0,487.0,1871.0,1754.0,27.4,21.2,25.0,13.4,41.7,15.0,30.3,14.1,126.0,88.2,94.7,91.6,131.3,35.7,93.7,27.4,160.3,25.6,116.4,21.0,98.5,92.3,80.6,75.6,353.0,292.0,18.6,15.4,407.3,288.2,21.4,15.2,1307.2,1876.6,68.8,98.8,1193.0,592.6,62.8,31.2,1591.0,409.0,83.7,21.5,1174.0,1543.0,61.8,81.2
17,SOU,19,15.0,33.0,0.8,1.7,0.8,2.6,4.0,13.0,5,0,492.0,414.0,694.0,327.3,2353.2,2077.8,1932.0,702.7,2670.0,485.0,1732.0,1878.0,25.9,21.8,31.8,22.8,36.5,17.2,33.1,17.1,123.8,109.4,141.5,114.4,101.7,37.0,79.3,43.1,140.5,25.5,110.6,13.0,91.2,98.8,110.6,100.4,350.0,191.0,18.4,10.0,533.8,274.6,28.1,14.4,1664.8,1666.2,87.6,87.7,1818.0,500.0,95.7,26.3,1877.0,580.0,98.8,30.5,1390.0,1175.0,73.2,61.8
18,TOT,19,37.0,25.0,2.0,1.3,2.2,1.8,11.0,9.0,5,0,432.0,206.0,685.7,337.8,2103.2,2057.6,2283.4,794.5,2473.0,524.0,1699.0,1531.0,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0,435.0,401.0,22.9,21.1,656.4,454.6,34.6,23.9,2302.6,2225.0,121.2,117.1,1812.7,1117.3,95.4,58.8,2451.0,1204.0,129.0,63.4,1719.0,1996.0,90.5,105.0
19,WHU,19,15.0,24.0,0.8,1.3,0.8,2.2,4.0,11.0,5,0,455.0,409.0,611.1,314.4,2006.0,1952.6,1862.7,669.2,2250.0,519.0,1738.0,1836.0,24.0,21.5,34.8,20.6,32.2,16.6,42.4,16.2,105.6,102.8,164.8,94.7,98.0,35.2,122.6,26.6,118.4,27.3,136.2,40.2,91.5,96.6,130.6,100.0,370.0,254.0,19.5,13.4,569.4,277.4,30.0,14.6,1741.4,1518.0,91.6,79.9,1629.1,798.7,85.7,42.0,2334.0,450.0,122.8,23.7,1340.0,1388.0,70.5,73.0
20,WOL,19,11.0,27.0,0.6,1.4,1.0,1.6,5.0,8.0,5,0,491.0,436.0,685.0,283.2,2253.8,1701.0,1978.0,626.2,2629.0,496.0,1696.0,1840.0,25.8,23.0,28.6,22.8,36.0,14.9,40.3,17.0,118.6,89.5,124.6,94.4,104.1,33.0,112.4,39.4,138.4,26.1,166.2,35.4,89.3,96.8,96.8,100.6,326.0,265.0,17.2,14.0,530.2,269.2,27.9,14.2,1465.8,1789.4,77.2,94.2,1800.3,521.6,94.8,27.4,2049.0,375.0,107.8,19.7,1128.0,1475.0,59.4,77.6
