team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,21.0,28.0,30.0,1.3,1.4,0.8,1.2,4.0,6.0,5.0,0,508.0,309.0,844.7,364.8,2663.4,2040.4,2533.9,834.3,3261.0,769.0,1968.0,1708.0,24.2,14.7,23.2,19.0,40.2,17.4,35.1,12.9,126.8,97.2,114.7,79.4,120.7,39.7,103.1,27.1,155.3,36.6,133.8,22.6,93.7,81.3,84.4,91.8
2,21.0,27.0,37.0,1.3,1.8,0.8,1.8,4.0,9.0,5.0,0,518.0,354.0,1002.4,439.5,2689.2,2214.2,3156.2,1099.8,4198.0,1092.0,2099.0,1818.0,24.7,16.9,25.2,21.8,47.7,20.9,41.1,19.5,128.1,105.4,121.6,97.5,150.3,52.4,118.4,49.6,199.9,52.0,174.2,48.4,100.0,86.6,100.4,102.0
3,21.0,20.0,32.0,1.0,1.5,0.4,1.6,2.0,8.0,5.0,0,565.0,394.0,901.6,359.8,2830.4,2057.8,2711.6,839.8,3478.0,697.0,2207.0,1918.0,26.9,18.8,30.2,23.6,42.9,17.1,42.8,15.6,134.8,98.0,136.6,92.3,129.1,40.0,123.1,31.4,165.6,33.2,169.6,32.0,105.1,91.3,111.4,103.0
4,21.0,25.0,29.0,1.2,1.4,1.0,1.0,5.0,5.0,5.0,0,509.0,375.0,790.4,328.9,2470.2,2158.2,2233.6,694.5,3210.0,432.0,1936.0,1889.0,24.2,17.9,18.2,20.0,37.6,15.7,29.7,18.9,117.6,102.8,95.1,124.6,106.4,33.1,78.0,39.7,152.9,20.6,125.0,24.2,92.2,90.0,73.2,95.0
5,21.0,24.0,34.0,1.1,1.6,0.6,1.0,3.0,5.0,5.0,0,575.0,393.0,779.2,349.5,2613.4,2014.6,2334.1,878.2,2857.0,598.0,2130.0,1983.0,27.4,18.7,22.4,23.4,37.1,16.6,27.2,16.1,124.4,95.9,85.4,84.0,111.2,41.8,87.9,43.6,136.0,28.5,99.6,32.4,101.4,94.4,80.6,98.4
6,21.0,36.0,29.0,1.7,1.4,1.0,1.0,5.0,5.0,5.0,0,470.0,308.0,627.9,358.3,2323.2,2552.2,1702.9,585.8,2272.0,437.0,1767.0,1822.0,22.4,14.7,21.2,20.0,29.9,17.1,29.9,15.5,110.6,121.5,105.6,112.8,81.1,27.9,78.7,18.4,108.2,20.8,117.0,23.8,84.1,86.8,75.8,94.4
7,21.0,19.0,23.0,0.9,1.1,1.0,1.0,5.0,5.0,5.0,0,457.0,420.0,756.7,386.4,2213.4,2097.6,2447.6,896.4,2914.0,869.0,1735.0,1931.0,21.8,20.0,22.8,14.6,36.0,18.4,36.1,16.6,105.4,99.9,119.2,99.8,116.6,42.7,107.8,35.5,138.8,41.4,134.6,30.2,82.6,92.0,95.8,78.4
8,21.0,24.0,32.0,1.1,1.5,1.0,0.8,5.0,4.0,5.0,0,535.0,365.0,700.7,359.5,2498.4,2364.4,1976.1,721.8,2531.0,507.0,2001.0,1877.0,25.5,17.4,21.4,14.6,33.4,17.1,34.7,17.8,119.0,112.6,103.5,103.2,94.1,34.4,123.8,43.2,120.5,24.1,119.8,31.0,95.3,89.4,85.6,77.2
9,21.0,46.0,19.0,2.2,0.9,1.4,1.8,7.0,9.0,5.0,0,407.0,230.0,630.0,358.9,2024.2,2176.6,1967.2,855.2,2324.0,554.0,1600.0,1693.0,19.4,11.0,26.6,16.8,30.0,17.1,43.2,18.4,96.4,103.6,135.0,110.8,93.7,40.7,126.4,46.3,110.7,26.4,171.0,26.8,76.2,80.6,110.0,88.4
10,21.0,49.0,14.0,2.3,0.7,1.8,0.0,9.0,0.0,5.0,0,334.0,158.0,451.9,327.4,1567.4,2188.4,1403.9,645.5,1568.0,435.0,1270.0,1517.0,15.9,7.5,9.4,5.4,21.5,15.6,9.7,8.3,74.6,104.2,31.7,65.4,66.8,30.7,32.2,13.0,74.7,20.7,33.2,3.8,60.5,72.2,36.4,65.8
