team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,11,31,11,2.8,1.0,3.2,1.4,16,7,5,0,203.0,72.0,339.9,190.6,1076.8,1371.0,1054.1,242.0,1265.0,288.0,803.0,765.0,18.4,6.6,21.2,4.4,30.9,17.3,31.7,14.6,97.9,124.6,108.8,100.6,95.8,22.0,93.1,25.4,115.0,26.2,115.2,19.0,73.0,69.6,83.4,68.6
12,MCI,11,22,6,2.0,0.6,2.0,1.0,10,5,5,0,202.0,148.0,234.7,152.0,848.6,1204.8,648.6,232.8,853.0,81.0,725.0,955.0,18.4,13.4,22.4,12.0,21.3,13.8,25.1,13.8,77.2,109.5,95.3,108.9,59.0,21.2,69.5,21.1,77.6,7.4,87.2,7.6,65.9,86.8,82.2,90.6
13,MUN,11,19,17,1.7,1.6,1.2,2.4,6,12,5,0,263.0,195.0,379.9,188.7,1243.2,1234.4,1201.1,324.2,1355.0,324.0,983.0,1045.0,23.9,17.7,32.6,20.6,34.5,17.2,47.3,17.1,113.0,112.2,157.8,101.6,109.2,29.5,142.0,37.0,123.2,29.4,172.2,32.2,89.4,95.0,125.4,102.8
14,NEW,11,12,24,1.1,2.2,1.0,2.0,5,10,5,0,330.0,181.0,493.3,213.5,1578.2,1138.2,1449.3,626.8,1903.0,372.0,1235.0,992.0,30.0,16.4,27.0,18.8,44.8,19.4,38.3,20.1,143.5,103.5,125.6,106.1,131.8,57.0,117.2,56.5,173.0,33.8,140.6,38.6,112.3,90.2,103.2,95.8
15,NOR,11,5,26,0.4,2.4,0.6,2.0,3,10,5,0,358.0,305.0,522.5,218.6,1669.4,1057.2,1567.3,585.8,1990.0,543.0,1281.0,1227.0,32.6,27.7,27.0,27.6,47.5,19.9,46.7,21.7,151.8,96.1,140.5,105.0,142.5,53.2,157.4,48.1,180.9,49.4,168.6,63.8,116.4,111.6,103.4,112.4
16,SOU,11,10,12,0.9,1.1,1.2,1.0,6,5,5,0,239.0,210.0,356.4,180.6,1139.6,1090.8,1026.3,423.6,1398.0,291.0,861.0,966.0,21.7,19.1,18.2,13.6,32.4,16.4,27.2,17.2,103.6,99.2,84.4,101.7,93.3,38.5,86.7,36.2,127.1,26.4,101.2,34.6,78.3,87.8,61.6,72.0
17,TOT,11,9,16,0.8,1.4,1.0,1.4,5,7,5,0,250.0,264.0,429.5,215.5,1271.8,1208.2,1273.2,532.4,1751.0,410.0,959.0,1253.0,22.7,24.0,22.4,24.0,39.0,19.6,32.3,16.9,115.6,109.8,111.2,102.0,115.8,48.4,87.6,38.2,159.2,37.3,123.6,28.6,87.2,113.9,85.0,110.8
18,WAT,11,12,19,1.1,1.7,1.0,2.0,5,10,5,0,302.0,269.0,434.8,204.8,1412.0,1099.4,1312.2,451.9,1624.0,493.0,1160.0,1214.0,27.4,24.4,28.6,28.8,39.5,18.6,43.4,19.5,128.4,100.0,137.6,107.4,119.3,41.1,124.7,50.1,147.6,44.8,172.0,36.8,105.4,110.4,108.6,127.4
19,WHU,11,23,13,2.1,1.2,2.0,1.0,10,5,5,0,239.0,112.0,382.6,201.1,1210.2,1234.0,1057.0,489.4,1566.0,285.0,990.0,848.0,21.7,10.2,19.4,9.2,34.8,18.3,32.3,18.9,110.0,112.2,98.4,111.0,96.1,44.5,92.1,47.2,142.4,25.9,132.8,30.4,90.0,77.1,82.8,68.6
20,WOL,11,11,12,1.0,1.1,1.6,1.4,8,7,5,0,248.0,236.0,363.4,159.2,1166.6,1016.6,1123.4,306.2,1354.0,268.0,896.0,1092.0,22.6,21.4,25.4,14.6,33.0,14.5,38.5,14.1,106.0,92.4,123.8,78.2,102.1,27.8,117.6,32.6,123.1,24.4,144.2,30.8,81.4,99.3,96.4,83.6
