team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,30.0,40.0,35.0,1.3,1.2,1.8,1.8,9.0,9.0,5.0,0,653.0,532.0,895.5,445.9,2751.8,2701.6,2805.0,1030.8,3427.0,720.0,2404.0,2629.0,21.8,17.7,23.4,10.8,29.8,14.9,29.5,10.9,91.7,90.0,113.8,71.9,93.5,34.4,66.9,26.8,114.2,24.0,114.2,9.8,80.1,87.6,84.0,67.4
2,30.0,42.0,31.0,1.4,1.0,1.0,1.0,5.0,5.0,5.0,0,653.0,477.0,1039.1,512.3,3105.8,3054.8,3286.9,1014.8,4038.0,1048.0,2468.0,2470.0,21.8,15.9,19.6,20.0,34.6,17.1,30.7,16.0,103.5,101.8,92.6,93.4,109.6,33.8,107.2,30.4,134.6,34.9,108.2,36.0,82.3,82.3,76.6,87.4
3,30.0,33.0,38.0,1.1,1.3,1.4,1.2,7.0,6.0,5.0,0,696.0,580.0,868.2,487.3,2986.8,3301.0,2617.3,809.7,3095.0,758.0,2566.0,2811.0,23.2,19.3,24.2,21.0,28.9,16.2,30.1,21.1,99.6,110.0,104.0,136.8,87.2,27.0,86.7,42.1,103.2,25.3,110.6,32.4,85.5,93.7,86.2,106.2
4,30.0,24.0,40.0,0.8,1.3,1.2,2.0,6.0,10.0,5.0,0,753.0,663.0,1261.6,524.1,3543.4,2752.2,3954.2,1371.4,5129.0,1112.0,2944.0,3002.0,25.1,22.1,25.4,8.6,42.0,17.5,41.4,16.9,118.1,91.7,124.0,89.6,131.8,45.7,110.3,51.0,171.0,37.1,180.4,27.8,98.1,100.1,95.8,75.8
5,30.0,46.0,30.0,1.5,1.0,1.0,1.0,5.0,5.0,5.0,0,740.0,511.0,889.7,479.1,3146.6,3309.2,2752.7,774.8,3018.0,703.0,2640.0,2762.0,24.7,17.0,23.4,20.8,29.7,16.0,28.7,17.7,104.9,110.3,105.6,112.4,91.8,25.8,84.2,36.2,100.6,23.4,97.4,28.6,88.0,92.1,90.4,101.8
6,30.0,32.0,48.0,1.1,1.6,0.6,1.0,3.0,5.0,5.0,0,763.0,651.0,1119.9,612.8,3588.6,3243.2,3470.3,1725.3,4155.0,1152.0,2911.0,3094.0,25.4,21.7,29.0,29.4,37.3,20.4,43.5,25.8,119.6,108.1,127.7,132.2,115.7,57.5,161.5,71.1,138.5,38.4,147.2,55.0,97.0,103.1,106.4,136.6
7,30.0,41.0,38.0,1.4,1.3,0.8,1.0,4.0,5.0,5.0,0,664.0,406.0,996.1,454.8,3224.6,2573.2,2990.9,1122.8,3743.0,843.0,2651.0,2305.0,22.1,13.5,19.6,14.2,33.2,15.2,26.8,12.2,107.5,85.8,90.2,67.2,99.7,37.4,74.5,29.2,124.8,28.1,103.8,26.0,88.4,76.8,76.6,64.2
8,30.0,24.0,41.0,0.8,1.4,0.6,1.8,3.0,9.0,5.0,0,737.0,712.0,935.2,484.2,3427.8,2930.0,2543.0,1032.3,3381.0,871.0,2707.0,3030.0,24.6,23.7,43.6,45.2,31.2,16.1,51.0,25.0,114.3,97.7,202.1,158.1,84.8,34.4,150.8,47.8,112.7,29.0,157.6,43.4,90.2,101.0,162.6,179.8
9,30.0,53.0,34.0,1.8,1.1,1.8,1.4,9.0,7.0,5.0,0,697.0,438.0,967.1,528.8,3105.2,3100.2,3015.3,1142.1,3567.0,1047.0,2516.0,2594.0,23.2,14.6,26.4,14.8,32.2,17.6,30.9,18.4,103.5,103.3,97.2,113.9,100.5,38.1,98.2,38.3,118.9,34.9,114.4,31.6,83.9,86.5,95.2,98.8
10,30.0,47.0,48.0,1.6,1.6,0.8,1.0,4.0,5.0,5.0,0,753.0,543.0,1168.8,535.3,3619.0,3282.0,3628.8,881.4,4439.0,1185.0,2740.0,2572.0,25.1,18.1,24.4,28.6,39.0,17.8,42.7,21.6,120.6,109.4,112.4,130.6,121.0,29.4,142.0,36.4,148.0,39.5,172.6,49.0,91.3,85.7,89.4,121.6
