team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,20.0,26.0,30.0,1.3,1.5,1.0,1.4,5.0,7.0,5.0,0,495.0,304.0,817.8,350.3,2610.4,1959.6,2423.0,809.6,3155.0,730.0,1915.0,1644.0,24.8,15.2,23.8,20.0,40.9,17.5,35.1,13.2,130.5,98.0,119.4,84.6,121.2,40.5,96.6,28.7,157.8,36.5,135.0,19.0,95.8,82.2,89.6,89.4
2,20.0,25.0,36.0,1.2,1.8,0.6,2.4,3.0,12.0,5.0,0,497.0,349.0,964.0,415.9,2610.6,2113.0,2994.9,1017.2,4046.0,1041.0,2024.0,1745.0,24.8,17.4,29.6,24.0,48.2,20.8,48.2,21.9,130.5,105.6,153.0,102.8,149.7,50.9,126.4,48.5,202.3,52.0,203.2,68.4,101.2,87.2,124.6,101.8
3,20.0,20.0,28.0,1.0,1.4,0.4,1.4,2.0,7.0,5.0,0,518.0,359.0,852.0,341.4,2604.4,1954.2,2609.9,785.5,3310.0,671.0,2038.0,1773.0,25.9,18.0,30.4,21.6,42.6,17.1,46.7,15.3,130.2,97.7,138.6,84.7,130.5,39.3,141.8,34.2,165.5,33.6,187.2,33.6,101.9,88.6,112.6,96.8
4,20.0,24.0,28.0,1.2,1.4,1.2,1.2,6.0,6.0,5.0,0,491.0,357.0,749.7,301.8,2377.2,1982.0,2106.2,664.2,3023.0,367.0,1865.0,1801.0,24.6,17.8,20.2,18.2,37.5,15.1,30.2,16.4,118.9,99.1,106.2,103.9,105.3,33.2,73.4,39.4,151.2,18.4,123.4,20.0,93.2,90.0,85.2,90.2
5,20.0,23.0,32.0,1.2,1.6,0.4,1.6,2.0,8.0,5.0,0,542.0,381.0,743.1,336.6,2475.4,1926.0,2242.4,850.1,2723.0,587.0,2006.0,1922.0,27.1,19.0,27.4,28.0,37.2,16.8,32.2,16.2,123.8,96.3,116.0,86.8,112.1,42.5,97.3,43.3,136.2,29.4,108.6,31.0,100.3,96.1,98.0,115.8
6,20.0,35.0,28.0,1.8,1.4,1.0,1.4,5.0,7.0,5.0,0,451.0,288.0,585.0,339.2,2209.2,2428.2,1569.8,558.8,2087.0,396.0,1695.0,1733.0,22.6,14.4,23.6,19.0,29.2,17.0,30.3,16.0,110.5,121.4,114.8,118.6,78.5,27.9,66.7,24.2,104.4,19.8,122.6,16.8,84.8,86.6,85.8,92.6
7,20.0,18.0,22.0,0.9,1.1,0.8,0.8,4.0,4.0,5.0,0,430.0,413.0,718.1,368.6,2072.8,1985.8,2334.2,848.7,2781.0,852.0,1624.0,1876.0,21.5,20.6,20.6,18.8,35.9,18.4,35.3,15.2,103.6,99.3,103.6,87.4,116.7,42.4,108.4,34.4,139.0,42.6,140.8,29.6,81.2,93.8,85.0,88.6
8,20.0,23.0,30.0,1.2,1.5,1.4,0.6,7.0,3.0,5.0,0,500.0,357.0,645.8,346.8,2292.8,2306.2,1817.4,654.0,2347.0,507.0,1833.0,1820.0,25.0,17.8,18.6,14.2,32.3,17.3,32.5,19.8,114.6,115.3,87.8,115.9,90.9,32.7,121.8,41.0,117.4,25.4,115.4,41.0,91.6,91.0,67.6,82.6
9,20.0,43.0,19.0,2.2,1.0,1.6,2.0,8.0,10.0,5.0,0,397.0,223.0,616.0,349.7,1981.4,2094.4,1914.8,852.0,2279.0,547.0,1564.0,1634.0,19.8,11.2,27.2,16.4,30.8,17.5,47.2,21.6,99.1,104.7,141.8,121.6,95.7,42.6,139.5,62.7,114.0,27.4,191.2,31.0,78.2,81.7,111.6,92.2
10,20.0,47.0,14.0,2.4,0.7,2.0,0.0,10.0,0.0,5.0,0,323.0,150.0,451.9,327.4,1567.4,2188.4,1403.9,645.5,1568.0,435.0,1230.0,1428.0,16.2,7.5,9.8,5.2,22.6,16.4,12.4,10.9,78.4,109.4,40.6,91.1,70.2,32.3,40.5,13.3,78.4,21.8,42.8,3.8,61.5,71.4,39.6,63.2
