team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,10.0,15.0,14.0,1.5,1.4,1.4,1.2,7.0,6.0,5.0,0,238.0,131.0,379.7,186.1,1225.4,997.6,1130.1,491.1,1449.0,368.0,932.0,782.0,23.8,13.1,23.8,16.4,38.0,18.6,33.5,15.5,122.5,99.8,118.7,95.2,113.0,49.1,97.3,34.6,144.9,36.8,119.8,25.0,93.2,78.2,88.2,81.6
2,10.0,15.0,16.0,1.5,1.6,2.2,2.0,11.0,10.0,5.0,0,233.0,167.0,479.2,198.9,1202.0,1057.2,1585.1,507.3,2009.0,431.0,935.0,887.0,23.3,16.7,23.6,14.4,47.9,19.9,55.0,21.3,120.2,105.7,135.0,122.3,158.5,50.7,175.3,39.7,200.9,43.1,239.6,51.8,93.5,88.7,100.2,86.2
3,10.0,13.0,13.0,1.3,1.3,1.0,0.8,5.0,4.0,5.0,0,241.0,170.0,418.8,175.6,1244.2,978.6,1258.5,486.0,1684.0,291.0,982.0,887.0,24.1,17.0,20.6,23.6,41.9,17.6,38.9,15.8,124.4,97.9,107.2,94.6,125.8,48.6,128.8,29.1,168.4,29.1,152.6,33.8,98.2,88.7,82.8,99.0
4,10.0,12.0,14.0,1.2,1.4,1.4,1.2,7.0,6.0,5.0,0,266.0,180.0,384.2,141.1,1242.4,927.0,1121.0,332.2,1487.0,147.0,944.0,908.0,26.6,18.0,23.8,20.0,38.4,14.1,42.7,16.0,124.2,92.7,115.1,103.2,112.1,33.2,125.3,40.5,148.7,14.7,187.2,15.6,94.4,90.8,87.0,100.2
5,10.0,14.0,15.0,1.4,1.5,1.6,1.6,8.0,8.0,5.0,0,266.0,131.0,402.8,158.9,1256.4,958.8,1219.5,432.1,1559.0,199.0,1008.0,822.0,26.6,13.1,27.4,10.4,40.3,15.9,40.3,16.5,125.6,95.9,133.8,101.6,122.0,43.2,123.8,45.5,155.9,19.9,145.6,18.6,100.8,82.2,105.6,76.2
6,10.0,23.0,16.0,2.3,1.6,2.4,1.0,12.0,5.0,5.0,0,234.0,117.0,284.8,171.0,1095.8,1210.8,806.2,290.2,953.0,205.0,837.0,852.0,23.4,11.7,19.0,9.2,28.5,17.1,24.0,17.8,109.6,121.1,85.5,124.4,80.6,29.0,71.6,35.1,95.3,20.5,83.2,18.0,83.7,85.2,67.4,78.0
7,10.0,10.0,12.0,1.0,1.2,1.4,1.2,7.0,6.0,5.0,0,204.0,209.0,357.0,201.8,1011.6,1084.8,1149.5,504.7,1414.0,430.0,755.0,968.0,20.4,20.9,23.0,12.4,35.7,20.2,42.2,18.4,101.2,108.5,122.4,100.9,115.0,50.5,136.6,41.1,141.4,43.0,163.4,41.8,75.5,96.8,96.4,74.4
8,10.0,10.0,16.0,1.0,1.6,1.0,1.8,5.0,9.0,5.0,0,252.0,204.0,305.3,168.6,1117.4,1171.4,784.8,287.8,1151.0,227.0,911.0,966.0,25.2,20.4,27.0,21.2,30.5,16.9,30.8,17.5,111.7,117.1,111.9,126.7,78.5,28.8,87.0,33.3,115.1,22.7,109.0,15.0,91.1,96.6,102.4,102.2
9,10.0,25.0,8.0,2.5,0.8,3.8,0.8,19.0,4.0,5.0,0,191.0,107.0,276.7,155.3,979.4,944.8,865.9,351.3,932.0,255.0,716.0,824.0,19.1,10.7,19.4,1.0,27.7,15.5,29.1,15.3,97.9,94.5,101.9,95.7,86.6,35.1,83.3,36.5,93.2,25.5,106.2,20.6,71.6,82.4,73.8,66.6
10,10.0,23.0,8.0,2.3,0.8,1.6,0.8,8.0,4.0,5.0,0,173.0,83.0,226.9,185.2,803.0,1193.0,697.3,399.6,778.0,258.0,618.0,729.0,17.3,8.3,17.8,10.4,22.7,18.5,20.4,20.4,80.3,119.3,75.3,120.0,69.7,40.0,57.1,59.1,77.8,25.8,72.2,24.8,61.8,72.9,59.6,79.2
