team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,8.0,13.0,11.0,1.6,1.4,1.8,1.4,9.0,7.0,5.0,0,187.0,75.0,319.6,149.4,1009.4,777.8,956.3,426.8,1238.0,285.0,753.0,546.0,23.4,9.4,24.8,7.0,40.0,18.7,43.1,13.6,126.2,97.2,143.3,83.9,119.5,53.4,130.4,35.0,154.8,35.6,159.0,16.6,94.1,68.2,97.2,58.0
2,8.0,13.0,12.0,1.6,1.5,1.8,1.4,9.0,7.0,5.0,0,177.0,125.0,346.4,152.9,884.0,809.2,1105.6,435.1,1477.0,290.0,713.0,677.0,22.1,15.6,20.6,19.8,43.3,19.1,45.4,18.2,110.5,101.2,107.3,107.3,138.2,54.4,144.6,40.7,184.6,36.2,202.4,35.0,89.1,84.6,84.6,93.4
3,8.0,13.0,13.0,1.6,1.6,1.8,1.6,9.0,8.0,5.0,0,210.0,111.0,371.2,151.8,1078.6,800.8,1091.6,454.7,1540.0,263.0,878.0,670.0,26.2,13.9,25.4,15.6,46.4,19.0,47.3,17.8,134.8,100.1,135.2,102.5,136.4,56.8,140.4,43.1,192.5,32.9,197.2,32.8,109.8,83.8,108.8,88.2
4,8.0,8.0,10.0,1.0,1.2,0.8,1.4,4.0,7.0,5.0,0,218.0,153.0,297.8,99.3,1018.4,676.4,907.2,196.0,1054.0,119.0,770.0,723.0,27.2,19.1,29.6,21.6,37.2,12.4,42.1,11.6,127.3,84.6,145.5,82.8,113.4,24.5,132.7,21.3,131.8,14.9,143.0,11.8,96.2,90.4,106.8,96.4
5,8.0,11.0,9.0,1.4,1.1,1.2,1.2,6.0,6.0,5.0,0,183.0,108.0,294.0,117.2,840.0,700.2,914.9,324.3,1193.0,147.0,713.0,649.0,22.9,13.5,23.8,15.2,36.8,14.6,37.0,12.5,105.0,87.5,108.1,79.3,114.4,40.5,115.4,35.8,149.1,18.4,147.0,10.2,89.1,81.1,94.6,83.4
6,8.0,18.0,14.0,2.2,1.8,2.8,1.4,14.0,7.0,5.0,0,192.0,104.0,233.3,139.4,914.6,970.4,630.7,239.1,793.0,180.0,696.0,705.0,24.0,13.0,17.6,10.2,29.2,17.4,24.1,17.5,114.3,121.3,86.0,113.2,78.8,29.9,71.2,34.1,99.1,22.5,84.0,27.0,87.0,88.1,66.8,82.6
7,8.0,8.0,8.0,1.0,1.0,1.2,1.2,6.0,6.0,5.0,0,144.0,170.0,249.3,160.6,704.4,873.6,768.1,412.3,1025.0,321.0,506.0,801.0,18.0,21.2,20.4,15.0,31.2,20.1,33.0,17.6,88.0,109.2,107.6,108.5,96.0,51.5,96.8,40.2,128.1,40.1,127.4,27.8,63.2,100.1,80.0,86.0
8,8.0,6.0,13.0,0.8,1.6,1.0,2.2,5.0,11.0,5.0,0,206.0,188.0,259.0,134.5,958.4,922.0,640.0,243.8,991.0,179.0,742.0,820.0,25.8,23.5,28.4,23.0,32.4,16.8,34.5,19.8,119.8,115.2,135.7,133.2,80.0,30.5,78.9,41.8,123.9,22.4,130.0,23.0,92.8,102.5,106.4,106.4
9,8.0,14.0,7.0,1.8,0.9,2.2,1.0,11.0,5.0,5.0,0,162.0,117.0,224.8,127.4,793.8,750.4,722.7,308.6,742.0,213.0,596.0,716.0,20.2,14.6,22.6,11.2,28.1,15.9,29.0,15.3,99.2,93.8,106.6,93.9,90.3,38.6,87.4,37.3,92.8,26.6,96.6,21.6,74.5,89.5,82.8,83.8
10,8.0,20.0,6.0,2.5,0.8,2.2,0.6,11.0,3.0,5.0,0,130.0,58.0,180.7,147.8,633.8,928.6,571.5,317.7,614.0,231.0,480.0,573.0,16.2,7.2,14.2,9.6,22.6,18.5,17.6,20.1,79.2,116.1,63.4,120.4,71.4,39.7,61.0,49.4,76.8,28.9,54.0,30.8,60.0,71.6,47.2,75.6
11,8.0,27.0,9.0,3.4,1.1,3.4,1.2,17.0,6.0,5.0,0,182.0,53.0,210.8,123.5,896.2,907.4,478.5,118.4,732.0,209.0,711.0,639.0,22.8,6.6,23.4,8.0,26.4,15.4,28.2,16.5,112.0,113.4,118.0,115.9,59.8,14.8,64.7,20.2,91.5,26.1,98.6,28.8,88.9,79.9,89.2,90.4
12,8.0,9.0,8.0,1.1,1.0,0.6,1.0,3.0,5.0,5.0,0,162.0,158.0,213.9,125.9,741.0,829.2,706.2,148.4,693.0,284.0,592.0,646.0,20.2,19.8,20.2,25.2,26.7,15.7,26.8,15.8,92.6,103.6,88.0,111.5,88.3,18.6,87.1,20.6,86.6,35.5,93.0,25.6,74.0,80.8,74.0,96.4
13,8.0,5.0,13.0,0.6,1.6,0.6,1.8,3.0,9.0,5.0,0,211.0,178.0,330.5,161.6,980.8,811.8,1117.5,499.6,1208.0,303.0,850.0,803.0,26.4,22.2,27.6,22.8,41.3,20.2,39.1,23.9,122.6,101.5,117.0,108.4,139.7,62.4,128.2,78.3,151.0,37.9,145.6,52.2,106.2,100.4,104.2,100.0
14,8.0,10.0,21.0,1.2,2.6,0.8,2.6,4.0,13.0,5.0,0,275.0,161.0,434.4,157.5,1435.4,822.2,1235.9,396.8,1675.0,354.0,1123.0,787.0,34.4,20.1,36.6,25.4,54.3,19.7,60.4,16.6,179.4,102.8,193.7,91.9,154.5,49.6,167.2,41.3,209.4,44.2,243.6,33.0,140.4,98.4,143.2,106.4
15,8.0,7.0,7.0,0.9,0.9,0.8,0.8,4.0,4.0,5.0,0,170.0,158.0,240.6,139.0,697.8,865.0,764.2,269.4,944.0,250.0,650.0,779.0,21.2,19.8,22.8,23.0,30.1,17.4,32.7,16.1,87.2,108.1,88.4,101.5,95.5,33.7,104.5,34.6,118.0,31.2,133.8,24.4,81.2,97.4,86.2,108.8
16,8.0,8.0,15.0,1.0,1.9,1.0,2.0,5.0,10.0,5.0,0,223.0,124.0,326.2,141.2,1162.4,905.6,919.5,295.8,1188.0,206.0,846.0,645.0,27.9,15.5,28.0,14.0,40.8,17.6,42.2,17.7,145.3,113.2,151.2,117.8,114.9,37.0,119.2,35.9,148.5,25.8,151.6,22.8,105.8,80.6,106.6,76.0
17,8.0,14.0,12.0,1.8,1.5,1.8,1.6,9.0,8.0,5.0,0,200.0,115.0,362.0,149.4,1048.4,892.0,1016.9,364.0,1557.0,239.0,776.0,730.0,25.0,14.4,24.8,12.0,45.2,18.7,43.9,18.4,131.0,111.5,125.6,104.0,127.1,45.5,123.8,51.9,194.6,29.9,190.0,28.2,97.0,91.2,100.0,83.4
18,8.0,4.0,20.0,0.5,2.5,0.6,2.6,3.0,13.0,5.0,0,250.0,232.0,325.9,147.4,1204.6,972.6,929.2,261.5,1130.0,239.0,1004.0,998.0,31.2,29.0,29.8,29.6,40.7,18.4,41.5,19.9,150.6,121.6,153.7,126.8,116.2,32.7,122.2,36.7,141.2,29.9,139.2,35.0,125.5,124.8,125.0,130.6
19,8.0,11.0,11.0,1.4,1.4,1.4,0.8,7.0,4.0,5.0,0,202.0,122.0,304.2,150.8,970.0,852.8,880.5,421.3,1194.0,230.0,792.0,728.0,25.2,15.2,19.4,14.4,38.0,18.8,28.1,18.8,121.2,106.6,90.1,108.8,110.1,52.7,76.7,46.5,149.2,28.8,114.8,31.8,99.0,91.0,76.0,87.6
20,8.0,11.0,11.0,1.4,1.4,1.8,1.8,9.0,9.0,5.0,0,178.0,98.0,297.8,152.1,922.2,832.0,916.1,364.0,1140.0,326.0,737.0,671.0,22.2,12.2,22.8,9.2,37.2,19.0,42.1,20.8,115.3,104.0,133.2,109.3,114.5,45.5,125.7,47.1,142.5,40.8,162.4,52.0,92.1,83.9,99.0,78.2
