team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,12.0,16.0,17.0,1.3,1.4,0.8,1.2,4.0,6.0,5.0,0,297.0,174.0,491.7,225.6,1543.6,1186.6,1464.5,602.4,1918.0,462.0,1147.0,987.0,24.8,14.5,24.6,21.8,41.0,18.8,38.8,18.3,128.6,98.9,121.6,101.4,122.0,50.2,118.2,41.3,159.8,38.5,149.0,39.6,95.6,82.2,91.0,101.0
2,12.0,17.0,20.0,1.4,1.7,1.8,1.8,9.0,9.0,5.0,0,292.0,198.0,591.0,245.4,1529.2,1272.4,1933.1,624.9,2452.0,563.0,1159.0,1028.0,24.3,16.5,27.0,16.4,49.2,20.4,60.8,21.9,127.4,106.0,155.5,113.2,161.1,52.1,193.8,44.5,204.3,46.9,258.4,61.0,96.6,85.7,109.8,84.6
3,12.0,15.0,15.0,1.2,1.2,0.4,0.6,2.0,3.0,5.0,0,268.0,213.0,484.6,225.4,1390.4,1261.4,1536.4,533.8,1919.0,456.0,1086.0,1060.0,22.3,17.8,16.0,28.8,40.4,18.8,29.7,18.3,115.9,105.1,79.3,111.6,128.0,44.5,116.5,19.6,159.9,38.0,100.8,51.0,90.5,88.3,56.6,105.8
4,12.0,15.0,17.0,1.2,1.4,2.0,1.4,10.0,7.0,5.0,0,316.0,195.0,472.7,162.8,1495.8,1073.6,1397.2,362.4,1841.0,188.0,1154.0,1017.0,26.3,16.2,22.4,9.6,39.4,13.6,40.5,14.7,124.6,89.5,115.4,96.8,116.4,30.2,116.5,34.6,153.4,15.7,174.2,14.6,96.2,84.8,91.8,70.4
5,12.0,17.0,18.0,1.4,1.5,1.4,1.8,7.0,9.0,5.0,0,309.0,193.0,453.9,208.2,1439.8,1226.4,1391.8,523.4,1714.0,332.0,1159.0,1088.0,25.8,16.1,27.4,18.6,37.8,17.4,36.5,21.3,120.0,102.2,127.2,119.7,116.0,43.6,110.5,50.6,142.8,27.7,127.4,42.8,96.6,90.7,99.2,100.2
6,12.0,27.0,17.0,2.2,1.4,2.6,0.8,13.0,4.0,5.0,0,262.0,130.0,329.2,204.6,1250.0,1442.2,955.0,356.5,1094.0,241.0,980.0,984.0,21.8,10.8,18.0,6.0,27.4,17.0,24.1,15.0,104.2,120.2,82.4,109.4,79.6,29.7,80.3,26.0,91.2,20.1,79.4,14.4,81.7,82.0,71.2,68.8
7,12.0,10.0,16.0,0.8,1.3,0.8,1.8,4.0,9.0,5.0,0,273.0,281.0,454.5,234.4,1299.8,1270.6,1505.6,543.9,1744.0,530.0,1003.0,1213.0,22.8,23.4,29.0,24.0,37.9,19.5,45.7,18.8,108.3,105.9,134.5,99.2,125.5,45.3,160.6,38.7,145.3,44.2,161.8,50.4,83.6,101.1,115.2,98.2
8,12.0,13.0,18.0,1.1,1.5,1.4,1.2,7.0,6.0,5.0,0,294.0,228.0,341.0,192.0,1287.8,1361.6,866.8,319.6,1255.0,237.0,1050.0,1102.0,24.5,19.0,23.0,14.0,28.4,16.0,21.8,15.0,107.3,113.5,85.8,108.4,72.2,26.6,57.8,26.1,104.6,19.8,74.6,15.0,87.5,91.8,79.8,78.8
9,12.0,29.0,8.0,2.4,0.7,3.2,0.6,16.0,3.0,5.0,0,217.0,118.0,318.9,180.6,1087.2,1124.8,1005.4,390.7,1108.0,288.0,819.0,962.0,18.1,9.8,18.2,2.4,26.6,15.0,28.7,15.1,90.6,93.7,90.0,93.8,83.8,32.6,80.2,34.3,92.3,24.0,117.0,22.8,68.2,80.2,67.8,67.8
10,12.0,28.0,10.0,2.3,0.8,2.0,1.0,10.0,5.0,5.0,0,216.0,98.0,298.1,215.8,1068.2,1379.4,877.5,455.5,1050.0,322.0,809.0,874.0,18.0,8.2,21.2,9.0,24.8,18.0,27.0,16.5,89.0,115.0,105.6,115.9,73.1,38.0,70.2,29.4,87.5,26.8,95.2,19.4,67.4,72.8,80.0,74.4
11,12.0,35.0,13.0,2.9,1.1,1.6,1.2,8.0,6.0,5.0,0,266.0,89.0,317.5,194.9,1353.8,1454.6,666.8,249.1,1152.0,244.0,1038.0,955.0,22.2,7.4,23.8,14.0,26.5,16.2,27.2,16.8,112.8,121.2,124.1,133.2,55.6,20.8,50.5,26.4,96.0,20.3,97.4,8.2,86.5,79.6,87.4,89.0
12,12.0,16.0,12.0,1.3,1.0,1.4,1.0,7.0,5.0,5.0,0,231.0,243.0,328.2,197.5,1155.6,1335.4,1013.7,294.9,1125.0,347.0,861.0,1039.0,19.2,20.2,18.0,25.6,27.4,16.5,27.5,18.0,96.3,111.3,96.9,122.8,84.5,24.6,81.2,36.5,93.8,28.9,100.2,20.6,71.8,86.6,66.4,108.2
13,12.0,11.0,18.0,0.9,1.5,1.4,1.0,7.0,5.0,5.0,0,296.0,255.0,495.9,250.3,1425.4,1280.4,1699.8,667.0,1834.0,553.0,1211.0,1161.0,24.7,21.2,19.6,17.2,41.3,20.9,37.0,22.5,118.8,106.7,100.1,109.4,141.6,55.6,128.3,57.0,152.8,46.1,141.6,57.8,100.9,96.8,82.2,84.0
14,12.0,11.0,28.0,0.9,2.3,0.4,2.4,2.0,12.0,5.0,0,381.0,283.0,610.0,223.3,1998.4,1210.6,1694.6,578.1,2414.0,445.0,1528.0,1279.0,31.8,23.6,31.4,28.0,50.8,18.6,49.4,16.9,166.5,100.9,174.7,104.1,141.2,48.2,121.0,45.5,201.2,37.1,199.8,19.8,127.3,106.6,119.0,115.0
15,12.0,13.0,9.0,1.1,0.8,1.2,0.4,6.0,2.0,5.0,0,245.0,189.0,356.8,197.0,1042.6,1184.8,1206.3,440.7,1332.0,340.0,945.0,1022.0,20.4,15.8,17.8,14.2,29.7,16.4,26.9,15.2,86.9,98.7,77.2,88.3,100.5,36.7,103.6,40.6,111.0,28.3,90.2,23.4,78.8,85.2,67.4,76.4
16,12.0,11.0,29.0,0.9,2.4,0.8,3.6,4.0,18.0,5.0,0,360.0,223.0,565.2,227.0,1899.2,1368.0,1488.7,546.0,2268.0,351.0,1438.0,1058.0,30.0,18.6,36.8,22.4,47.1,18.9,58.2,19.7,158.3,114.0,195.8,111.1,124.1,45.5,140.0,54.2,189.0,29.2,245.0,31.4,119.8,88.2,154.2,95.8
17,12.0,18.0,17.0,1.5,1.4,0.8,1.6,4.0,8.0,5.0,0,278.0,182.0,484.8,242.7,1450.8,1398.0,1313.1,643.0,2087.0,386.0,1084.0,1092.0,23.2,15.2,22.2,20.6,40.4,20.2,35.1,22.5,120.9,116.5,115.7,124.7,109.4,53.6,85.0,66.2,173.9,32.2,150.4,33.4,90.3,91.0,91.4,100.4
18,12.0,8.0,23.0,0.7,1.9,0.8,0.6,4.0,3.0,5.0,0,331.0,289.0,491.6,209.8,1656.6,1342.0,1459.0,408.9,1805.0,343.0,1363.0,1330.0,27.6,24.1,18.6,19.8,41.0,17.5,37.3,16.2,138.0,111.8,102.7,94.8,121.6,34.1,120.2,39.8,150.4,28.6,150.4,26.2,113.6,110.8,81.2,100.8
19,12.0,14.0,20.0,1.2,1.7,0.8,2.2,4.0,11.0,5.0,0,312.0,239.0,451.5,252.3,1491.0,1403.0,1233.7,638.2,1792.0,475.0,1183.0,1214.0,26.0,19.9,26.6,27.8,37.6,21.0,34.4,25.4,124.2,116.9,120.3,138.7,102.8,53.2,79.5,53.7,149.3,39.6,144.2,60.8,98.6,101.2,97.2,116.4
20,12.0,16.0,15.0,1.3,1.2,1.4,0.8,7.0,4.0,5.0,0,251.0,154.0,426.5,221.4,1291.0,1299.4,1353.1,483.3,1619.0,434.0,1047.0,978.0,20.9,12.8,17.2,11.6,35.5,18.4,34.0,17.9,107.6,108.3,87.4,107.3,112.8,40.3,118.1,40.5,134.9,36.2,134.2,31.2,87.2,81.5,75.0,73.4
