team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,27.0,47.0,36.0,1.7,1.3,0.8,2.2,4.0,11.0,5.0,0,695.0,465.0,835.0,453.7,3364.6,3372.6,2137.3,670.8,2858.0,485.0,2592.0,2616.0,25.7,17.2,35.2,28.4,30.9,16.8,37.6,18.0,124.6,124.9,169.3,138.7,79.2,24.8,73.9,32.2,105.8,18.0,133.2,8.6,96.0,96.9,125.4,127.6
12,27.0,61.0,21.0,2.3,0.8,4.4,1.6,22.0,8.0,5.0,0,556.0,379.0,679.8,423.9,2436.8,3130.0,1997.2,600.6,2377.0,493.0,2200.0,2372.0,20.6,14.0,33.0,19.8,25.2,15.7,43.0,24.6,90.2,115.9,155.0,172.5,74.0,22.2,108.6,45.4,88.0,18.3,166.0,26.8,81.5,87.8,141.8,135.6
13,27.0,55.0,32.0,2.0,1.2,1.8,1.0,9.0,5.0,5.0,0,620.0,411.0,867.4,458.6,2981.6,2871.6,2532.9,947.0,3167.0,771.0,2363.0,2485.0,23.0,15.2,36.8,23.0,32.1,17.0,52.0,23.7,110.4,106.4,179.4,143.6,93.8,35.1,146.0,65.8,117.3,28.6,195.6,28.2,87.5,92.0,137.2,133.6
14,27.0,27.0,44.0,1.0,1.6,1.0,1.6,5.0,8.0,5.0,0,657.0,475.0,1014.5,446.4,3158.8,2346.6,3238.7,1079.6,3759.0,1027.0,2504.0,2304.0,24.3,17.6,22.6,19.6,37.6,16.5,32.7,18.4,117.0,86.9,100.0,81.0,120.0,40.0,109.3,49.6,139.2,38.0,118.2,53.2,92.7,85.3,85.6,84.4
15,27.0,16.0,45.0,0.6,1.7,0.4,2.0,2.0,10.0,5.0,0,740.0,706.0,1022.0,488.4,3207.6,2935.2,3211.0,1025.7,3799.0,918.0,2727.0,2981.0,27.4,26.2,30.0,27.8,37.8,18.1,32.7,19.1,118.8,108.7,116.2,113.1,118.9,38.0,87.1,41.7,140.7,34.0,122.4,36.6,101.0,110.4,103.6,124.2
16,27.0,35.0,49.0,1.3,1.8,1.6,3.0,8.0,15.0,5.0,0,617.0,337.0,795.3,347.7,2941.2,2065.8,2105.6,779.3,2914.0,632.0,2188.0,1823.0,22.8,12.5,18.6,7.4,29.5,12.9,20.9,11.1,108.9,76.5,93.7,65.9,78.0,28.9,58.8,18.9,107.9,23.4,56.8,26.6,81.0,67.5,68.8,49.8
17,27.0,46.0,28.0,1.7,1.0,2.4,1.2,12.0,6.0,5.0,0,560.0,379.0,918.1,423.0,2605.6,2433.4,2855.9,1050.0,3728.0,740.0,2242.0,2197.0,20.7,14.0,28.6,12.8,34.0,15.7,34.7,13.7,96.5,90.1,132.0,90.5,105.8,38.9,88.4,31.6,138.1,27.4,127.4,14.4,83.0,81.4,105.8,77.8
18,27.0,20.0,56.0,0.7,2.1,0.4,0.8,2.0,4.0,5.0,0,805.0,676.0,1237.7,498.4,3925.8,2700.0,3667.5,1257.3,4798.0,1021.0,3091.0,2872.0,29.8,25.0,31.6,38.2,45.8,18.5,44.0,20.2,145.4,100.0,139.8,119.8,135.8,46.6,127.6,44.1,177.7,37.8,172.8,37.8,114.5,106.4,107.8,150.0
19,27.0,42.0,31.0,1.6,1.2,1.6,0.6,8.0,3.0,5.0,0,594.0,337.0,846.4,421.5,2735.4,2668.0,2694.0,1000.2,3038.0,545.0,2366.0,2183.0,22.0,12.5,12.0,12.0,31.4,15.6,25.9,15.0,101.3,98.8,52.8,79.4,99.8,37.0,98.8,46.1,112.5,20.2,107.8,24.0,87.6,80.8,50.6,73.6
20,27.0,28.0,37.0,1.0,1.4,1.0,1.2,5.0,6.0,5.0,0,674.0,581.0,960.8,489.6,3005.2,3011.6,2940.4,1002.4,3664.0,889.0,2531.0,2676.0,25.0,21.5,36.4,37.8,35.6,18.1,59.2,29.0,111.3,111.5,162.1,179.2,108.9,37.1,199.5,40.2,135.7,32.9,230.6,71.0,93.7,99.1,141.0,158.2
