team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,15.0,15.0,19.0,1.0,1.3,1.0,1.4,5.0,7.0,5.0,0,342.0,311.0,461.0,240.7,1338.6,1474.2,1496.8,533.9,1795.0,396.0,1235.0,1445.0,22.8,20.7,23.4,21.2,30.7,16.0,28.4,15.9,89.2,98.3,95.1,108.3,99.8,35.6,98.6,20.3,119.7,26.4,91.8,30.0,82.3,96.3,79.2,93.6
2,15.0,27.0,13.0,1.8,0.9,1.4,0.0,7.0,0.0,5.0,0,258.0,157.0,395.1,205.4,1279.2,1413.0,1211.5,341.1,1478.0,297.0,975.0,987.0,17.2,10.5,9.8,11.6,26.3,13.7,18.8,10.8,85.3,94.2,52.8,86.8,80.8,22.7,66.9,9.5,98.5,19.8,68.8,12.0,65.0,65.8,41.8,62.0
3,15.0,18.0,24.0,1.2,1.6,0.8,1.6,4.0,8.0,5.0,0,359.0,269.0,413.6,226.1,1535.8,1568.4,1216.8,333.9,1399.0,354.0,1282.0,1310.0,23.9,17.9,22.0,25.2,27.6,15.1,30.2,18.8,102.4,104.6,96.4,125.8,81.1,22.3,90.2,30.3,93.3,23.6,116.6,31.6,85.5,87.3,73.2,111.4
4,15.0,8.0,20.0,0.5,1.3,0.8,0.6,4.0,3.0,5.0,0,357.0,356.0,576.0,245.4,1689.8,1315.2,1824.7,589.4,2245.0,548.0,1388.0,1498.0,23.8,23.7,18.0,18.6,38.4,16.4,41.9,16.5,112.6,87.7,96.6,89.2,121.6,39.3,138.3,43.5,149.7,36.5,184.4,32.0,92.5,99.9,79.0,92.4
5,15.0,30.0,17.0,2.0,1.1,1.6,1.4,8.0,7.0,5.0,0,339.0,223.0,401.6,217.4,1435.6,1457.8,1248.5,359.0,1338.0,351.0,1236.0,1257.0,22.6,14.9,27.0,15.8,26.8,14.5,29.2,15.5,95.7,97.2,117.1,108.9,83.2,23.9,74.0,22.9,89.2,23.4,100.6,23.2,82.4,83.8,90.8,88.0
6,15.0,19.0,28.0,1.3,1.9,1.4,2.6,7.0,13.0,5.0,0,404.0,309.0,550.3,288.3,1940.4,1606.8,1595.7,775.4,1968.0,496.0,1535.0,1478.0,26.9,20.6,33.0,20.4,36.7,19.2,41.0,18.7,129.4,107.1,167.6,108.8,106.4,51.7,101.7,51.4,131.2,33.1,139.6,26.4,102.3,98.5,128.8,91.6
7,15.0,26.0,19.0,1.7,1.3,1.4,0.4,7.0,2.0,5.0,0,353.0,168.0,536.3,240.3,1766.8,1384.8,1583.1,606.4,2016.0,409.0,1374.0,1128.0,23.5,11.2,16.8,8.4,35.8,16.0,28.1,16.8,117.8,92.3,78.4,94.0,105.5,40.4,101.1,37.1,134.4,27.3,101.4,36.8,91.6,75.2,75.8,64.8
8,15.0,13.0,23.0,0.9,1.5,0.4,0.8,2.0,4.0,5.0,0,411.0,335.0,532.2,240.9,1927.2,1490.6,1364.9,511.0,2025.0,406.0,1505.0,1507.0,27.4,22.3,24.8,23.4,35.5,16.1,29.8,13.8,128.5,99.4,111.0,87.6,91.0,34.1,86.1,23.2,135.0,27.1,100.6,27.4,100.3,100.5,97.4,93.2
9,15.0,28.0,19.0,1.9,1.3,1.8,1.0,9.0,5.0,5.0,0,338.0,225.0,478.3,243.9,1565.8,1398.0,1446.7,592.4,1775.0,451.0,1164.0,1238.0,22.5,15.0,21.2,11.6,31.9,16.3,29.5,14.4,104.4,93.2,109.0,88.4,96.4,39.5,89.3,27.5,118.3,30.1,97.2,28.6,77.6,82.5,77.8,72.2
10,15.0,25.0,30.0,1.7,2.0,2.0,2.6,10.0,13.0,5.0,0,402.0,246.0,665.4,275.4,2103.8,1704.0,1970.7,471.2,2580.0,577.0,1493.0,1211.0,26.8,16.4,30.4,14.8,44.4,18.4,53.4,23.6,140.2,113.6,168.1,130.4,131.4,31.4,150.0,49.6,172.0,38.5,216.6,54.8,99.5,80.7,111.0,75.8
