team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,32,79.0,22.0,2.5,0.7,1.8,0.4,9.0,2.0,5,0,501.0,218.0,724.6,422.4,2505.2,3139.6,2024.0,617.4,2715.0,464.0,1901.0,1950.0,15.7,6.8,11.6,4.8,22.6,13.2,17.1,7.7,78.3,98.1,51.9,58.8,63.2,19.3,45.1,13.5,84.8,14.5,74.6,5.2,59.4,60.9,39.2,37.8
12,MCI,32,72.0,20.0,2.2,0.6,1.6,0.6,8.0,3.0,5,0,533.0,312.0,637.7,430.4,2361.8,3283.2,1813.4,538.3,2220.0,474.0,1947.0,2284.0,16.7,9.8,12.4,9.0,19.9,13.4,13.3,8.9,73.8,102.6,59.0,68.0,56.7,16.8,29.0,10.7,69.4,14.8,44.4,10.8,60.8,71.4,42.8,53.8
13,MUN,32,49.0,42.0,1.5,1.3,1.0,1.6,5.0,8.0,5,0,749.0,516.0,1135.8,575.1,3756.8,3578.2,3380.7,1088.8,4223.0,1072.0,2867.0,2957.0,23.4,16.1,19.2,12.2,35.5,18.0,27.3,9.2,117.4,111.8,99.2,61.6,105.6,34.0,77.0,17.3,132.0,33.5,97.0,13.2,89.6,92.4,79.6,59.0
14,NEW,32,34.0,54.0,1.1,1.7,1.2,1.8,6.0,9.0,5,0,754.0,585.0,1178.8,606.6,3674.2,3402.6,3609.0,1449.1,4507.0,1218.0,2888.0,2820.0,23.6,18.3,25.2,27.6,36.8,19.0,34.0,24.4,114.8,106.3,114.9,130.9,112.8,45.3,119.8,41.1,140.8,38.1,105.8,72.0,90.2,88.1,91.2,118.6
15,NOR,32,20.0,63.0,0.6,2.0,1.0,1.6,5.0,8.0,5,0,918.0,818.0,1429.6,606.3,4363.6,3176.2,4331.3,1459.2,5629.0,1428.0,3426.0,3453.0,28.7,25.6,17.6,13.4,44.7,19.0,34.0,15.5,136.4,99.3,95.6,86.5,135.4,45.6,117.0,32.1,175.9,44.6,130.0,36.6,107.1,107.9,78.2,64.8
16,SOU,32,37.0,52.0,1.2,1.6,0.6,3.0,3.0,15.0,5,0,681.0,532.0,1012.9,558.7,3315.2,3479.2,2816.3,1126.7,3992.0,976.0,2564.0,2722.0,21.3,16.6,21.4,11.8,31.6,17.5,30.3,10.2,103.6,108.7,113.8,67.7,88.0,35.2,66.9,22.0,124.8,30.5,121.6,12.4,80.1,85.1,84.6,59.6
17,TOT,32,56.0,37.0,1.8,1.2,4.2,1.0,21.0,5.0,5,0,634.0,464.0,1063.9,553.1,3202.2,3283.8,3235.3,1289.3,4224.0,950.0,2551.0,2856.0,19.8,14.5,23.4,6.2,33.2,17.3,38.3,21.1,100.1,102.6,119.4,125.6,101.1,40.3,125.7,49.7,132.0,29.7,141.0,35.2,79.7,89.2,102.6,96.6
18,WAT,32,29.0,60.0,0.9,1.9,0.8,2.6,4.0,13.0,5,0,937.0,733.0,1294.5,616.9,4347.0,3428.4,3903.4,1497.1,4712.0,1234.0,3503.0,3394.0,29.3,22.9,39.2,24.8,40.4,19.3,48.1,20.9,135.8,107.1,185.8,113.3,122.0,46.8,152.7,46.2,147.2,38.6,145.2,49.4,109.5,106.1,147.0,119.2
19,WHU,32,51.0,42.0,1.6,1.3,1.0,1.6,5.0,8.0,5,0,757.0,457.0,1184.7,560.6,3599.4,3202.6,3534.8,1451.5,4721.0,948.0,2999.0,2729.0,23.7,14.3,25.0,18.2,37.0,17.5,36.7,15.3,112.5,100.1,107.6,69.5,110.5,45.4,104.0,53.6,147.5,29.6,155.8,29.4,93.7,85.3,93.0,88.4
20,WOL,32,33.0,28.0,1.0,0.9,1.8,1.4,9.0,7.0,5,0,697.0,618.0,1156.1,510.7,3230.4,2884.6,3569.9,1187.5,4783.0,1034.0,2615.0,3060.0,21.8,19.3,27.4,20.2,36.1,16.0,41.4,18.4,101.0,90.1,131.9,108.4,111.6,37.1,111.7,34.1,149.5,32.3,172.0,41.8,81.7,95.6,99.2,112.0
