team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,15,19.0,22.0,1.3,1.5,1.6,2.0,8.0,10.0,5,0,371.0,202.0,505.7,200.1,1820.8,1245.2,1379.9,431.8,1857.0,321.0,1350.0,1035.0,24.7,13.5,32.0,18.8,33.7,13.3,40.5,16.1,121.4,83.0,151.4,103.3,92.0,28.8,100.0,36.5,123.8,21.4,154.0,20.8,90.0,69.0,111.8,91.8,313.0,171.0,20.9,11.4,487.8,208.9,32.5,13.9,1544.8,1307.0,103.0,87.1,1561.0,353.7,104.1,23.6,1795.0,423.0,119.7,28.2,1087.0,1019.0,72.5,67.9
12,LIV,15,25.0,16.0,1.7,1.1,1.0,0.8,5.0,4.0,5,0,317.0,148.0,433.9,215.2,1617.8,1543.2,1067.1,366.3,1654.0,238.0,1173.0,1061.0,21.1,9.9,19.0,16.6,28.9,14.4,34.5,19.7,107.8,102.9,113.5,117.8,71.1,24.4,93.6,44.1,110.3,15.9,138.0,34.4,78.2,70.7,77.4,94.4,356.0,245.0,23.7,16.3,621.4,283.2,41.4,18.9,1773.4,1412.4,118.2,94.2,1703.1,918.0,113.5,61.2,2743.0,499.0,182.9,33.3,1335.0,1288.0,89.0,85.9
13,MCI,15,39.0,12.0,2.6,0.8,1.2,0.6,6.0,3.0,5,0,246.0,93.0,276.9,156.8,1041.0,1178.0,793.7,218.1,942.0,171.0,901.0,874.0,16.4,6.2,15.8,12.2,18.5,10.4,20.3,9.8,69.4,78.5,67.7,74.4,52.9,14.5,69.0,9.4,62.8,11.4,66.0,15.0,60.1,58.3,55.8,64.6,506.0,287.0,33.7,19.1,747.3,207.4,49.8,13.8,2504.8,1099.2,167.0,73.3,2335.7,512.5,155.7,34.2,2634.0,468.0,175.6,31.2,2051.0,1346.0,136.7,89.7
14,MUN,15,18.0,19.0,1.2,1.3,1.0,0.8,5.0,4.0,5,0,335.0,185.0,486.9,194.3,1509.6,1203.4,1434.4,389.6,1926.0,348.0,1250.0,1039.0,22.3,12.3,20.4,16.8,32.5,13.0,23.3,16.1,100.6,80.2,78.6,102.1,95.6,26.0,64.9,37.5,128.4,23.2,89.4,22.2,83.3,69.3,61.8,87.6,334.0,218.0,22.3,14.5,504.0,212.3,33.6,14.2,1530.8,1219.2,102.0,81.3,1617.5,576.3,107.8,38.4,1911.0,323.0,127.4,21.5,1182.0,1184.0,78.8,78.9
15,NEW,15,28.0,11.0,1.9,0.7,2.2,0.4,11.0,2.0,5,0,271.0,181.0,453.8,219.8,1368.8,1346.2,1399.5,448.5,1773.0,400.0,1042.0,1120.0,18.1,12.1,14.2,13.6,30.2,14.6,25.8,17.1,91.2,89.8,61.8,93.9,93.3,29.9,100.6,36.1,118.2,26.7,98.2,40.8,69.5,74.7,55.6,83.8,428.0,339.0,28.5,22.6,590.6,285.6,39.4,19.0,1902.8,1446.0,126.8,96.4,1492.8,909.0,99.5,60.6,2503.0,502.0,166.9,33.5,1446.0,1481.0,96.4,98.7
16,NFO,15,10.0,30.0,0.7,2.0,0.6,1.6,3.0,8.0,5,0,425.0,341.0,666.4,227.8,2037.2,1333.2,2095.2,545.6,2529.0,394.0,1568.0,1443.0,28.3,22.7,31.2,23.4,44.4,15.2,47.4,14.8,135.8,88.9,130.8,84.7,139.7,36.4,158.7,35.6,168.6,26.3,185.0,27.2,104.5,96.2,103.8,100.8,272.0,188.0,18.1,12.5,316.5,232.0,21.1,15.5,1032.2,1500.8,68.8,100.0,923.7,496.1,61.6,33.1,1225.0,324.0,81.7,21.6,920.0,1165.0,61.3,77.7
17,SOU,15,12.0,24.0,0.8,1.6,0.8,1.4,4.0,7.0,5,0,379.0,322.0,568.2,255.0,1857.2,1615.0,1613.5,506.7,2224.0,424.0,1329.0,1467.0,25.3,21.5,26.0,20.2,37.9,17.0,40.1,17.3,123.8,107.7,122.2,113.1,107.6,33.8,119.9,47.3,148.3,28.3,159.6,11.8,88.6,97.8,87.4,97.0,274.0,162.0,18.3,10.8,425.3,226.8,28.4,15.1,1322.8,1392.0,88.2,92.8,1437.2,378.9,95.8,25.3,1508.0,498.0,100.5,33.2,1106.0,948.0,73.7,63.2
18,TOT,15,27.0,18.0,1.8,1.2,1.4,1.6,7.0,8.0,5,0,319.0,161.0,530.4,270.8,1549.8,1671.0,1835.5,647.9,1921.0,387.0,1298.0,1182.0,21.3,10.7,27.6,14.2,35.4,18.0,37.0,19.1,103.3,111.4,131.2,120.7,122.4,43.2,105.6,44.2,128.1,25.8,133.8,26.4,86.5,78.8,103.0,89.2,330.0,317.0,22.0,21.1,519.9,359.3,34.7,24.0,1766.8,1693.4,117.8,112.9,1468.8,883.4,97.9,58.9,1965.0,1016.0,131.0,67.7,1313.0,1558.0,87.5,103.9
19,WHU,15,12.0,15.0,0.8,1.0,0.8,1.0,4.0,5.0,5,0,315.0,316.0,443.8,245.8,1346.2,1536.2,1380.1,555.0,1723.0,366.0,1222.0,1398.0,21.0,21.1,21.6,22.8,29.6,16.4,37.8,17.1,89.8,102.4,110.9,111.7,92.0,37.0,111.3,38.0,114.9,24.4,156.0,21.6,81.5,93.2,89.2,97.2,296.0,223.0,19.7,14.9,451.8,214.1,30.1,14.3,1416.4,1179.6,94.4,78.6,1210.2,623.0,80.7,41.5,1900.0,332.0,126.7,22.1,1071.0,1142.0,71.4,76.1
20,WOL,15,8.0,22.0,0.5,1.5,1.0,2.0,5.0,10.0,5,0,392.0,328.0,540.7,212.4,1841.0,1299.2,1571.6,463.5,2003.0,355.0,1381.0,1389.0,26.1,21.9,30.6,16.8,36.0,14.2,38.3,13.7,122.7,86.6,149.6,88.8,104.8,30.9,103.1,24.3,133.5,23.7,130.8,23.4,92.1,92.6,108.8,72.4,264.0,211.0,17.6,14.1,433.5,200.5,28.9,13.4,1172.6,1325.4,78.2,88.4,1506.2,409.5,100.4,27.3,1666.0,266.0,111.1,17.7,898.0,1156.0,59.9,77.1
