team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,6.0,24.0,6.0,4.0,1.0,3.8,1.2,19.0,6.0,5.0,0,131.0,7.0,149.7,80.1,646.0,641.2,308.1,68.4,542.0,91.0,534.0,392.0,21.8,1.2,23.8,1.4,25.0,13.4,27.3,14.6,107.7,106.9,119.8,116.4,51.4,11.4,53.1,12.9,90.3,15.2,99.8,16.8,89.0,65.3,95.0,69.4
12,6.0,8.0,6.0,1.3,1.0,0.8,1.2,4.0,6.0,5.0,0,118.0,105.0,154.7,95.2,550.2,636.4,501.5,89.9,493.0,230.0,441.0,444.0,19.7,17.5,21.4,21.2,25.8,15.9,23.8,15.7,91.7,106.1,92.1,111.8,83.6,15.0,67.1,10.3,82.2,38.3,78.4,34.6,73.5,74.0,73.8,80.2
13,6.0,4.0,8.0,0.7,1.3,0.8,1.4,4.0,7.0,5.0,0,153.0,127.0,259.9,117.1,725.4,602.6,919.0,323.1,958.0,245.0,622.0,587.0,25.5,21.2,26.4,17.4,43.3,19.5,45.8,20.7,120.9,100.4,126.9,99.8,153.2,53.8,163.9,58.9,159.7,40.8,168.6,48.2,103.7,97.8,109.6,88.2
14,6.0,9.0,14.0,1.5,2.3,1.6,2.0,8.0,10.0,5.0,0,188.0,108.0,312.0,125.2,977.8,602.6,929.9,328.0,1213.0,320.0,818.0,580.0,31.3,18.0,30.2,18.0,52.0,20.9,53.3,20.4,163.0,100.4,162.0,96.5,155.0,54.7,164.8,50.9,202.2,53.3,206.2,56.0,136.3,96.7,131.8,99.4
15,6.0,7.0,6.0,1.2,1.0,1.2,1.0,6.0,5.0,5.0,0,129.0,84.0,191.8,104.8,575.4,629.2,607.6,197.0,736.0,217.0,514.0,506.0,21.5,14.0,23.2,13.0,32.0,17.5,34.5,15.8,95.9,104.9,106.0,103.4,101.3,32.8,108.1,30.1,122.7,36.2,131.0,23.2,85.7,84.3,93.4,83.4
16,6.0,6.0,9.0,1.0,1.5,1.2,1.2,6.0,6.0,5.0,0,143.0,104.0,232.6,117.6,738.4,720.4,684.2,261.5,910.0,192.0,542.0,518.0,23.8,17.3,21.6,12.8,38.8,19.6,40.1,19.0,123.1,120.1,118.1,116.9,114.0,43.6,125.9,42.2,151.7,32.0,158.2,30.2,90.3,86.3,84.0,74.8
17,6.0,12.0,8.0,2.0,1.3,1.8,1.4,9.0,7.0,5.0,0,145.0,76.0,275.8,110.4,776.0,679.8,797.4,233.4,1187.0,192.0,552.0,534.0,24.2,12.7,25.2,13.0,46.0,18.4,49.3,18.6,129.3,113.3,129.0,103.5,132.9,38.9,143.9,44.3,197.8,32.0,220.2,38.4,92.0,89.0,96.2,90.6
18,6.0,4.0,18.0,0.7,3.0,0.8,3.0,4.0,15.0,5.0,0,217.0,140.0,285.7,105.2,1072.2,698.6,783.1,182.3,1005.0,172.0,889.0,654.0,36.2,23.3,36.6,20.2,47.6,17.5,53.1,18.2,178.7,116.4,191.8,117.8,130.5,30.4,147.6,30.9,167.5,28.7,192.0,33.0,148.2,109.0,151.8,102.2
19,6.0,8.0,7.0,1.3,1.2,1.6,0.4,8.0,2.0,5.0,0,152.0,91.0,239.2,98.6,736.6,578.6,770.2,261.0,889.0,143.0,591.0,539.0,25.3,15.2,18.4,11.6,39.9,16.4,35.0,16.0,122.8,96.4,90.8,93.3,128.4,43.5,124.8,42.2,148.2,23.8,134.6,24.4,98.5,89.8,72.8,79.0
20,6.0,7.0,11.0,1.2,1.8,1.4,2.2,7.0,11.0,5.0,0,152.0,94.0,218.8,120.4,784.8,707.0,637.4,239.0,765.0,258.0,611.0,560.0,25.3,15.7,26.6,12.0,36.5,20.1,37.8,21.0,130.8,117.8,143.7,123.3,106.2,39.8,100.5,41.1,127.5,43.0,133.4,45.8,101.8,93.3,106.8,84.6
