team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,29,75.0,20.0,2.6,0.7,3.0,0.2,15.0,1.0,5,0,457.0,204.0,669.7,397.8,2313.8,2959.6,1879.4,575.4,2500.0,440.0,1766.0,1822.0,15.8,7.0,10.2,5.2,23.1,13.7,14.5,9.0,79.8,102.1,48.9,69.3,64.8,19.8,40.5,17.7,86.2,15.2,55.8,2.8,60.9,62.8,40.2,41.6
12,MCI,29,68.0,18.0,2.3,0.6,2.2,0.8,11.0,4.0,5,0,507.0,306.0,610.4,414.5,2233.4,3174.0,1744.9,511.2,2144.0,451.0,1849.0,2217.0,17.5,10.6,12.8,11.6,21.0,14.3,16.3,11.8,77.0,109.4,58.8,93.0,60.2,17.6,50.3,8.1,73.9,15.6,53.6,17.2,63.8,76.4,45.8,69.8
13,MUN,29,48.0,40.0,1.7,1.4,2.2,1.8,11.0,9.0,5,0,701.0,465.0,1079.8,544.1,3528.6,3357.2,3205.2,1036.3,4066.0,1035.0,2667.0,2733.0,24.2,16.0,31.6,22.0,37.2,18.8,49.8,24.4,121.7,115.8,173.5,156.7,110.5,35.7,142.5,45.8,140.2,35.7,182.4,41.2,92.0,94.2,127.6,129.8
14,NEW,29,32.0,49.0,1.1,1.7,1.6,1.0,8.0,5.0,5,0,707.0,535.0,1109.2,560.1,3423.4,3127.6,3361.2,1393.8,4310.0,1083.0,2689.0,2617.0,24.4,18.4,21.8,25.4,38.2,19.3,34.2,25.0,118.0,107.8,99.4,140.8,115.9,48.1,126.5,46.1,148.6,37.3,117.2,63.4,92.7,90.2,82.2,115.4
15,NOR,29,18.0,63.0,0.6,2.2,0.8,3.4,4.0,17.0,5,0,887.0,781.0,1347.0,563.9,4219.2,2987.6,3976.1,1335.8,5290.0,1316.0,3305.0,3268.0,30.6,26.9,44.2,33.8,46.4,19.4,71.3,29.7,145.5,103.0,219.4,150.1,137.1,46.1,197.6,75.9,182.4,45.4,296.8,70.8,114.0,112.7,171.8,144.8
16,SOU,29,36.0,45.0,1.2,1.6,1.4,1.8,7.0,9.0,5,0,602.0,485.0,901.2,518.9,2912.2,3239.8,2568.5,1030.2,3526.0,914.0,2273.0,2493.0,20.8,16.7,10.8,5.2,31.1,17.9,15.2,9.4,100.4,111.7,50.4,79.9,88.6,35.5,44.4,8.4,121.6,31.5,57.2,5.6,78.4,86.0,44.2,47.0
17,TOT,29,44.0,35.0,1.5,1.2,3.2,1.6,16.0,8.0,5,0,589.0,453.0,985.5,502.3,2981.6,3009.0,2979.4,1180.2,3904.0,827.0,2361.0,2657.0,20.3,15.6,27.8,13.4,34.0,17.3,46.1,23.6,102.8,103.8,130.9,138.8,102.7,40.7,142.5,64.7,134.6,28.5,188.4,32.6,81.4,91.6,116.0,118.0
18,WAT,29,29.0,55.0,1.0,1.9,1.2,2.8,6.0,14.0,5,0,856.0,667.0,1205.9,588.0,3993.4,3250.4,3635.7,1426.5,4445.0,1194.0,3224.0,3154.0,29.5,23.0,41.2,27.2,41.6,20.3,57.7,32.8,137.7,112.1,192.4,164.4,125.4,49.2,194.3,98.8,153.3,41.2,192.4,63.4,111.2,108.8,164.0,151.2
19,WHU,29,48.0,36.0,1.7,1.2,1.2,1.0,6.0,5.0,5,0,682.0,411.0,1091.7,526.7,3290.0,3062.8,3280.2,1337.4,4356.0,865.0,2728.0,2516.0,23.5,14.2,21.8,15.6,37.6,18.2,38.3,19.9,113.4,105.6,96.8,104.7,113.1,46.1,118.8,60.9,150.2,29.8,168.0,33.6,94.1,86.8,85.4,92.4
20,WOL,29,29.0,23.0,1.0,0.8,2.0,1.2,10.0,6.0,5,0,628.0,565.0,1057.7,457.4,2912.6,2605.8,3275.4,1096.3,4409.0,870.0,2363.0,2793.0,21.7,19.5,38.6,22.4,36.5,15.8,73.1,23.9,100.4,89.9,188.9,139.9,112.9,37.8,214.0,59.1,152.0,30.0,330.2,40.4,81.5,96.3,144.0,140.4
