team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,25,56.0,23.0,2.2,0.9,2.8,1.8,14.0,9.0,5,0,484.0,234.0,667.3,369.2,2291.0,2599.6,1993.5,631.6,2395.0,452.0,1759.0,1790.0,19.4,9.4,26.2,17.2,26.7,14.8,38.0,19.5,91.6,104.0,139.4,142.3,79.7,25.3,116.8,26.7,95.8,18.1,124.4,25.6,70.4,71.6,98.6,100.8,940.0,561.0,37.6,22.4,1387.8,386.3,55.5,15.4,4288.4,2318.8,171.5,92.8,4167.0,877.3,166.7,35.1,5430.0,665.0,217.2,26.6,3381.0,2584.0,135.2,103.4
2,AVL,24,30.0,38.0,1.2,1.6,2.0,2.8,8.0,11.0,4,0,636.0,385.0,850.6,351.1,2834.6,2264.4,2518.0,666.9,3172.0,577.0,2196.0,2026.0,26.5,16.0,46.2,11.2,35.4,14.6,55.6,15.0,118.1,94.4,216.1,111.6,104.9,27.8,173.9,13.6,132.2,24.0,168.2,24.8,91.5,84.4,170.5,78.0,537.0,350.0,22.4,14.6,698.0,336.4,29.1,14.0,2411.4,2172.6,100.5,90.5,2036.3,797.9,84.8,33.2,2534.0,395.0,105.6,16.5,1909.0,1895.0,79.5,79.0
3,BOU,24,22.0,48.0,0.9,2.0,1.0,1.8,4.0,7.0,4,0,692.0,585.0,1040.1,459.7,3169.0,2438.4,3371.6,1140.7,3868.0,1014.0,2554.0,2646.0,28.8,24.4,31.8,19.8,43.3,19.2,55.6,19.8,132.0,101.6,155.0,111.9,140.5,47.5,196.8,55.1,161.2,42.2,204.8,30.8,106.4,110.2,127.8,106.8,518.0,295.0,21.6,12.3,662.5,324.7,27.6,13.5,2483.6,2366.0,103.5,98.6,1896.4,570.8,79.0,23.8,2250.0,306.0,93.8,12.8,1853.0,1821.0,77.2,75.9
4,BRE,23,37.0,30.0,1.6,1.3,1.7,0.7,5.0,2.0,3,0,510.0,343.0,854.8,414.0,2494.4,2217.2,2766.9,1109.3,3301.0,809.0,1933.0,1960.0,22.2,14.9,20.7,17.0,37.2,18.0,27.1,13.8,108.4,96.4,86.5,83.3,120.3,48.2,109.6,23.1,143.5,35.2,75.0,31.3,84.0,85.2,77.7,86.0,600.0,455.0,26.1,19.8,735.8,367.0,32.0,16.0,2660.4,2480.8,115.7,107.9,2072.8,526.3,90.1,22.9,2629.0,650.0,114.3,28.3,2110.0,2145.0,91.7,93.3
5,BHA,22,39.0,29.0,1.8,1.3,2.0,2.0,4.0,4.0,2,0,511.0,295.0,623.1,313.6,2275.6,2074.4,1716.9,576.3,2248.0,481.0,1830.0,1688.0,23.2,13.4,40.5,35.5,28.3,14.2,41.7,30.0,103.4,94.3,165.9,228.6,78.0,26.2,123.1,37.2,102.2,21.9,128.5,33.5,83.2,76.7,135.0,165.5,568.0,350.0,25.8,15.9,849.4,294.0,38.6,13.4,2660.8,1758.0,121.0,79.9,2806.3,723.9,127.6,32.9,3030.0,455.0,137.7,20.7,2119.0,1767.0,96.3,80.3
6,CHE,24,23.0,25.0,1.0,1.0,0.2,1.0,1.0,4.0,4,0,563.0,527.0,780.1,401.7,2628.6,2602.6,2347.2,768.2,2842.0,639.0,1899.0,2373.0,23.5,22.0,26.5,38.8,32.5,16.7,32.8,17.0,109.5,108.4,118.2,126.4,97.8,32.0,97.6,20.7,118.4,26.6,113.2,23.2,79.1,98.9,85.5,151.2,472.0,451.0,19.7,18.8,729.0,422.6,30.4,17.6,2117.6,2627.2,88.2,109.5,2491.0,884.0,103.8,36.8,2696.0,702.0,112.3,29.2,1648.0,2358.0,68.7,98.2
7,CRY,24,21.0,31.0,0.9,1.3,0.8,1.0,3.0,4.0,4,0,650.0,501.0,943.0,448.1,2913.4,2574.8,2955.6,1101.1,3575.0,800.0,2291.0,2406.0,27.1,20.9,28.5,20.8,39.3,18.7,47.9,25.4,121.4,107.3,140.2,125.7,123.2,45.9,165.1,79.5,149.0,33.3,173.5,48.2,95.5,100.2,101.2,113.0,536.0,350.0,22.3,14.6,729.4,326.2,30.4,13.6,2473.8,2349.8,103.1,97.9,2411.5,399.3,100.5,16.6,2421.0,506.0,100.9,21.1,1865.0,1890.0,77.7,78.8
8,EVE,25,17.0,36.0,0.7,1.4,0.4,2.0,2.0,10.0,5,0,649.0,497.0,976.9,422.6,2863.8,2306.4,3099.8,1140.9,3822.0,773.0,2224.0,2322.0,26.0,19.9,26.4,26.6,39.1,16.9,31.5,15.8,114.6,92.3,110.6,106.6,124.0,45.6,100.0,39.6,152.9,30.9,104.6,12.2,89.0,92.9,94.0,118.2,421.0,394.0,16.8,15.8,601.1,432.3,24.0,17.3,1834.6,2834.4,73.4,113.4,2117.3,696.5,84.7,27.9,2073.0,784.0,82.9,31.4,1566.0,2125.0,62.6,85.0
9,FUL,25,36.0,31.0,1.4,1.2,0.8,0.4,4.0,2.0,5,0,634.0,411.0,972.9,414.1,3029.2,2409.2,2877.2,959.8,3836.0,776.0,2356.0,2243.0,25.4,16.4,20.8,23.4,38.9,16.6,29.8,18.0,121.2,96.4,93.5,107.5,115.1,38.4,112.0,42.4,153.4,31.0,93.2,29.8,94.2,89.7,76.0,118.6,633.0,430.0,25.3,17.2,865.0,365.9,34.6,14.6,2641.4,2667.0,105.7,106.7,2628.9,667.1,105.2,26.7,3389.0,315.0,135.6,12.6,2130.0,2236.0,85.2,89.4
10,LEI,24,36.0,42.0,1.5,1.8,2.5,2.2,10.0,9.0,4,0,700.0,418.0,937.1,372.6,3125.6,2156.2,2893.4,1010.6,3358.0,558.0,2555.0,2240.0,29.2,17.4,49.5,32.2,39.0,15.5,61.8,23.2,130.2,89.8,215.3,136.6,120.6,42.1,211.8,66.9,139.9,23.2,191.0,29.5,106.5,93.3,176.8,163.0,621.0,336.0,25.9,14.0,792.3,338.2,33.0,14.1,2927.6,2311.2,122.0,96.3,2370.1,679.8,98.8,28.3,2632.0,388.0,109.7,16.2,2335.0,2108.0,97.3,87.8
