team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,31.0,43.0,41.0,1.4,1.3,1.4,1.4,7.0,7.0,5.0,0,794.0,472.0,1281.8,540.4,4006.2,2937.4,3924.2,1281.5,4904.0,1178.0,3041.0,2595.0,25.6,15.2,37.0,19.6,41.4,17.4,54.1,17.8,129.2,94.8,166.8,98.8,126.6,41.3,167.0,44.8,158.2,38.0,207.8,34.2,98.1,83.7,138.8,104.8
2,31.0,36.0,59.0,1.2,1.9,0.4,1.8,2.0,9.0,5.0,0,824.0,500.0,1461.1,588.6,4241.8,3084.2,4461.8,1481.7,5936.0,1332.0,3275.0,2562.0,26.6,16.1,28.2,18.2,47.1,19.0,38.8,13.5,136.8,99.5,128.4,65.6,143.9,47.8,127.5,41.9,191.5,43.0,132.6,27.8,105.6,82.6,106.8,75.6
3,31.0,29.0,50.0,0.9,1.6,0.6,2.0,3.0,10.0,5.0,0,844.0,632.0,1315.3,565.4,4151.8,3075.0,3944.6,1397.9,5077.0,1174.0,3255.0,2966.0,27.2,20.4,29.0,29.0,42.4,18.2,35.9,22.5,133.9,99.2,133.6,115.8,127.2,45.1,105.4,63.4,163.8,37.9,122.0,45.2,105.0,95.7,104.8,119.4
4,31.0,34.0,41.0,1.1,1.3,0.6,0.6,3.0,3.0,5.0,0,709.0,594.0,1086.4,479.1,3409.8,3143.4,3113.0,963.5,4350.0,680.0,2632.0,2819.0,22.9,19.2,13.6,27.4,35.0,15.4,24.2,15.9,110.0,101.4,62.7,91.3,100.4,31.1,84.1,34.1,140.3,21.9,95.6,33.8,84.9,90.9,48.8,102.0
5,31.0,35.0,45.0,1.1,1.4,1.0,1.2,5.0,6.0,5.0,0,735.0,546.0,1100.4,514.3,3419.4,2851.6,3456.3,1289.8,4138.0,994.0,2791.0,2771.0,23.7,17.6,11.6,13.0,35.5,16.6,20.9,15.5,110.3,92.0,51.6,79.2,111.5,41.6,78.8,30.9,133.5,32.1,78.8,44.8,90.0,89.4,40.6,64.8
6,31.0,55.0,41.0,1.8,1.3,2.4,1.0,12.0,5.0,5.0,0,682.0,500.0,908.7,553.8,3333.8,3872.8,2656.9,843.2,3125.0,815.0,2601.0,2840.0,22.0,16.1,21.4,14.0,29.3,17.9,30.3,21.1,107.5,124.9,94.3,132.8,85.7,27.2,114.7,32.8,100.8,26.3,95.8,45.6,83.9,91.6,86.2,97.8
7,31.0,28.0,36.0,0.9,1.2,1.0,0.8,5.0,4.0,5.0,0,688.0,598.0,1157.3,564.3,3366.2,3017.8,3699.1,1384.6,4512.0,1237.0,2630.0,2745.0,22.2,19.3,18.4,15.2,37.3,18.2,35.0,19.9,108.6,97.4,91.9,97.9,119.3,44.7,122.8,49.0,145.6,39.9,135.0,52.0,84.8,88.6,70.0,77.6
8,31.0,38.0,46.0,1.2,1.5,0.8,1.6,4.0,8.0,5.0,0,776.0,525.0,1010.9,530.5,3607.6,3414.4,2879.9,1038.9,3625.0,846.0,2932.0,2679.0,25.0,16.9,30.4,18.0,32.6,17.1,38.6,13.8,116.4,110.1,142.4,87.9,92.9,33.5,115.9,29.5,116.9,27.3,127.8,20.4,94.6,86.4,117.2,86.8
9,31.0,59.0,29.0,1.9,0.9,1.0,0.6,5.0,3.0,5.0,0,616.0,459.0,943.6,539.1,3008.6,3366.0,2942.9,1099.8,3503.0,922.0,2359.0,2724.0,19.9,14.8,18.0,26.0,30.4,17.4,29.4,15.4,97.0,108.6,83.2,105.4,94.9,35.5,98.3,15.2,113.0,29.7,111.8,33.0,76.1,87.9,66.2,107.0
10,31.0,70.0,21.0,2.3,0.7,1.8,1.2,9.0,6.0,5.0,0,533.0,278.0,735.4,478.6,2525.8,3344.4,2255.2,869.2,2590.0,566.0,2048.0,2357.0,17.2,9.0,24.6,16.4,23.7,15.4,27.8,14.2,81.5,107.9,114.8,113.7,72.8,28.0,67.2,19.0,83.6,18.3,95.6,9.6,66.1,76.0,86.8,90.8
11,31.0,77.0,33.0,2.5,1.1,2.0,0.8,10.0,4.0,5.0,0,683.0,325.0,814.9,505.8,3208.4,3797.8,1969.7,723.0,2981.0,532.0,2569.0,2629.0,22.0,10.5,24.2,17.6,26.3,16.3,28.8,17.4,103.5,122.5,89.5,127.0,63.5,23.3,62.7,30.0,96.2,17.2,136.8,17.4,82.9,84.8,76.0,100.6
12,31.0,48.0,31.0,1.6,1.0,2.0,0.4,10.0,2.0,5.0,0,595.0,567.0,893.8,518.7,2956.4,3361.4,2724.4,850.1,3271.0,980.0,2343.0,2753.0,19.2,18.3,15.8,8.8,28.8,16.7,23.8,14.2,95.4,108.4,77.3,90.2,87.9,27.4,72.3,32.1,105.5,31.6,88.2,20.0,75.6,88.8,64.4,63.0
13,31.0,29.0,42.0,0.9,1.4,1.0,0.4,5.0,2.0,5.0,0,772.0,678.0,1278.9,635.3,3739.6,3300.0,4234.0,1635.6,4833.0,1412.0,3008.0,3190.0,24.9,21.9,17.6,32.8,41.2,20.5,26.0,25.9,120.6,106.4,69.6,140.4,136.6,52.8,88.6,68.1,155.9,45.6,103.4,49.8,97.0,102.9,56.6,134.0
14,31.0,25.0,56.0,0.8,1.8,0.2,1.6,1.0,8.0,5.0,0,835.0,729.0,1364.2,611.4,4292.2,3253.4,3886.2,1506.4,5467.0,1348.0,3318.0,3204.0,26.9,23.5,26.2,36.6,44.0,19.7,39.2,23.5,138.5,105.0,129.2,120.6,125.4,48.6,110.0,57.4,176.4,43.5,154.0,56.2,107.0,103.4,100.2,136.6
15,31.0,30.0,31.0,1.0,1.0,0.4,1.4,2.0,7.0,5.0,0,662.0,540.0,929.5,464.1,2861.8,2911.8,3075.3,950.8,3376.0,763.0,2607.0,2724.0,21.4,17.4,22.2,22.4,30.0,15.0,30.1,16.2,92.3,93.9,102.4,98.8,99.2,30.7,84.0,32.0,108.9,24.6,113.4,31.0,84.1,87.9,83.6,93.8
16,31.0,38.0,54.0,1.2,1.7,1.2,1.2,6.0,6.0,5.0,0,829.0,493.0,1213.6,520.0,4244.8,3354.4,3320.4,972.3,4579.0,860.0,3175.0,2578.0,26.7,15.9,24.8,18.6,39.2,16.8,34.8,14.1,136.9,108.2,116.6,98.5,107.1,31.4,88.8,23.4,147.7,27.7,142.2,18.4,102.4,83.2,89.8,83.2
17,31.0,50.0,41.0,1.6,1.3,1.4,1.4,7.0,7.0,5.0,0,690.0,459.0,1253.2,593.2,3655.8,3540.0,3734.9,1373.9,5158.0,1011.0,2748.0,2675.0,22.3,14.8,22.8,11.6,40.4,19.1,38.7,17.6,117.9,114.2,112.2,108.3,120.5,44.3,112.2,39.7,166.4,32.6,162.2,27.4,88.6,86.3,90.4,73.8
18,31.0,28.0,46.0,0.9,1.5,0.8,1.2,4.0,6.0,5.0,0,745.0,702.0,1121.0,560.2,3553.6,3320.4,3465.7,1125.1,4196.0,1152.0,2905.0,3193.0,24.0,22.6,24.0,26.0,36.2,18.1,35.2,16.1,114.6,107.1,115.5,101.0,111.8,36.3,117.5,35.2,135.4,37.2,118.6,23.6,93.7,103.0,91.2,107.2
19,31.0,35.0,54.0,1.1,1.7,1.0,1.8,5.0,9.0,5.0,0,811.0,597.0,1231.1,600.9,4060.2,3432.0,3528.8,1488.6,4725.0,1080.0,3223.0,2984.0,26.2,19.3,27.4,26.0,39.7,19.4,43.8,19.5,131.0,110.7,144.3,106.8,113.8,48.0,127.5,59.5,152.4,34.8,165.8,28.4,104.0,96.3,119.4,109.0
20,31.0,44.0,34.0,1.4,1.1,1.8,0.4,9.0,2.0,5.0,0,694.0,444.0,1012.1,532.5,3408.2,3386.2,3074.3,1114.4,3633.0,825.0,2801.0,2617.0,22.4,14.3,17.0,11.8,32.6,17.2,24.5,12.3,109.9,109.2,82.6,81.8,99.2,36.0,79.0,21.2,117.2,26.6,83.6,19.4,90.4,84.4,70.2,75.2
