team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,27,62.0,25.0,2.3,0.9,3.4,1.6,17.0,8.0,5,0,522.0,253.0,711.3,408.1,2471.0,2898.6,2131.7,670.1,2517.0,503.0,1891.0,1954.0,19.3,9.4,25.6,11.0,26.3,15.1,35.8,19.9,91.5,107.4,127.2,148.5,79.0,24.8,108.1,26.9,93.2,18.6,122.6,23.2,70.0,72.4,97.2,94.2,1015.0,614.0,37.6,22.7,1512.4,439.8,56.0,16.3,4677.6,2564.0,173.2,95.0,4578.7,1030.5,169.6,38.2,5873.0,802.0,217.5,29.7,3673.0,2843.0,136.0,105.3
2,AVL,26,32.0,39.0,1.2,1.5,1.8,2.0,7.0,8.0,4,0,668.0,404.0,897.0,376.3,2978.4,2442.2,2704.1,715.7,3311.0,602.0,2317.0,2151.0,25.7,15.5,37.5,12.2,34.5,14.5,49.9,13.8,114.6,93.9,174.6,96.2,104.0,27.5,168.3,22.5,127.4,23.2,157.8,19.2,89.1,82.7,140.5,76.2,573.0,411.0,22.0,15.8,755.2,369.0,29.0,14.2,2564.2,2357.8,98.6,90.7,2241.4,900.6,86.2,34.6,2749.0,434.0,105.7,16.7,2058.0,2129.0,79.2,81.9
3,BOU,26,25.0,51.0,1.0,2.0,1.5,2.0,6.0,8.0,4,0,739.0,606.0,1130.3,517.1,3409.0,2652.6,3694.4,1335.8,4206.0,1178.0,2762.0,2820.0,28.4,23.3,31.2,14.0,43.5,19.9,55.3,27.5,131.1,102.0,152.3,122.5,142.1,51.4,192.6,88.5,161.8,45.3,207.5,64.0,106.2,108.5,136.5,100.8,571.0,345.0,22.0,13.3,707.8,357.1,27.2,13.7,2725.8,2648.4,104.8,101.9,1991.7,577.5,76.6,22.2,2365.0,341.0,91.0,13.1,2019.0,2046.0,77.6,78.7
4,BRE,26,42.0,33.0,1.6,1.3,1.8,1.2,7.0,5.0,4,0,569.0,384.0,914.5,440.0,2736.4,2392.4,2907.6,1158.8,3517.0,843.0,2111.0,2156.0,21.9,14.8,22.0,14.0,35.2,16.9,23.0,10.2,105.2,92.0,91.4,67.0,111.8,44.6,67.2,13.7,135.3,32.4,72.5,21.5,81.2,82.9,70.5,69.8,689.0,514.0,26.5,19.8,830.1,414.5,31.9,15.9,3020.6,2759.4,116.2,106.1,2359.8,605.2,90.8,23.3,2931.0,768.0,112.7,29.5,2428.0,2408.0,93.4,92.6
5,BHA,25,46.0,31.0,1.8,1.2,2.7,1.3,8.0,4.0,3,0,557.0,301.0,675.0,336.1,2484.0,2258.8,1889.4,585.5,2387.0,512.0,1988.0,1814.0,22.3,12.0,27.7,19.3,27.0,13.4,27.3,19.6,99.4,90.4,116.1,155.2,75.6,23.4,85.3,14.9,95.5,20.5,72.3,25.3,79.5,72.6,88.3,108.7,669.0,433.0,26.8,17.3,983.0,342.7,39.3,13.7,3157.8,2034.8,126.3,81.4,3197.8,841.0,127.9,33.6,3477.0,546.0,139.1,21.8,2496.0,2120.0,99.8,84.8
6,CHE,26,27.0,26.0,1.0,1.0,1.2,1.2,5.0,5.0,4,0,597.0,544.0,836.1,439.6,2804.2,2803.8,2574.7,871.9,3003.0,713.0,2058.0,2525.0,23.0,20.9,25.2,27.0,32.2,16.9,33.8,21.1,107.8,107.8,129.8,133.7,99.0,33.5,110.3,39.5,115.5,27.4,98.2,37.8,79.2,97.1,96.5,127.8,525.0,516.0,20.2,19.8,794.8,473.2,30.6,18.2,2375.4,2942.4,91.4,113.2,2725.7,993.3,104.8,38.2,2866.0,783.0,110.2,30.1,1843.0,2610.0,70.9,100.4
7,CRY,27,21.0,34.0,0.8,1.3,0.4,1.0,2.0,5.0,5,0,690.0,578.0,995.4,476.7,3044.4,2720.2,3173.3,1201.3,3751.0,842.0,2448.0,2652.0,25.6,21.4,17.2,20.6,36.9,17.7,26.0,13.0,112.8,100.8,72.8,71.8,117.5,44.5,100.0,39.3,138.9,31.2,87.8,19.0,90.7,98.2,67.8,78.0,574.0,384.0,21.3,14.2,770.8,359.0,28.6,13.3,2612.6,2582.4,96.8,95.6,2570.8,483.0,95.2,17.9,2547.0,516.0,94.3,19.1,1989.0,2095.0,73.7,77.6
8,EVE,27,20.0,38.0,0.7,1.4,0.8,2.0,4.0,10.0,5,0,680.0,501.0,1011.6,435.8,2999.4,2412.2,3190.8,1159.8,3941.0,781.0,2348.0,2405.0,25.2,18.6,23.6,16.6,37.5,16.1,24.7,11.4,111.1,89.3,95.6,82.9,118.2,43.0,68.6,25.0,146.0,28.9,82.8,6.4,87.0,89.1,81.2,84.8,477.0,435.0,17.7,16.1,669.8,459.8,24.8,17.0,2104.6,3024.8,78.0,112.0,2325.1,720.6,86.1,26.7,2284.0,845.0,84.6,31.3,1743.0,2301.0,64.6,85.2
9,FUL,27,38.0,37.0,1.4,1.4,1.2,1.4,6.0,7.0,5,0,713.0,469.0,1059.7,451.6,3362.0,2649.8,3117.3,1009.8,4134.0,860.0,2621.0,2486.0,26.4,17.4,29.4,20.4,39.2,16.7,38.1,18.1,124.5,98.1,127.8,108.8,115.5,37.4,129.2,36.1,153.1,31.8,124.2,35.8,97.1,92.1,105.4,110.6,676.0,443.0,25.0,16.4,912.1,395.0,33.8,14.6,2805.0,2858.6,103.9,105.9,2762.1,747.0,102.3,27.7,3564.0,333.0,132.0,12.3,2273.0,2383.0,84.2,88.3
10,LEI,26,37.0,46.0,1.4,1.8,1.2,2.2,5.0,9.0,4,0,758.0,465.0,1006.8,405.5,3439.0,2380.2,3085.5,1075.0,3557.0,598.0,2739.0,2437.0,29.2,17.9,51.0,40.0,38.7,15.6,60.8,24.2,132.3,91.6,240.2,150.4,118.7,41.4,185.2,63.2,136.8,23.0,184.8,27.5,105.4,93.7,173.5,176.5,652.0,362.0,25.1,13.9,853.1,377.3,32.8,14.5,3105.8,2555.4,119.4,98.3,2641.3,772.2,101.6,29.7,2804.0,443.0,107.8,17.0,2496.0,2281.0,96.0,87.7
