team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,36.0,50.0,38.0,1.4,1.1,1.4,0.6,7.0,3.0,5.0,0,776.0,639.0,1049.9,565.3,3242.0,3397.4,3308.6,1300.4,3994.0,948.0,2881.0,3226.0,21.6,17.8,21.6,20.6,29.2,15.7,28.0,20.8,90.1,94.4,87.9,121.2,91.9,36.1,90.4,48.5,110.9,26.3,103.4,38.0,80.0,89.6,82.6,107.4
2,36.0,51.0,44.0,1.4,1.2,1.6,2.2,8.0,11.0,5.0,0,775.0,552.0,1250.7,615.5,3678.2,3618.4,3882.0,1285.4,4985.0,1247.0,2944.0,2873.0,21.5,15.3,20.6,10.6,34.7,17.1,33.1,14.2,102.2,100.5,96.6,84.6,107.8,35.7,98.7,32.9,138.5,34.6,135.4,25.0,81.8,79.8,80.2,59.4
3,36.0,37.0,42.0,1.0,1.2,0.8,0.8,4.0,4.0,5.0,0,811.0,725.0,1019.9,595.5,3465.6,3895.6,3056.5,1110.5,3695.0,945.0,3004.0,3454.0,22.5,20.1,20.4,21.2,28.3,16.5,28.4,17.7,96.3,108.2,89.4,91.6,84.9,30.8,84.0,50.2,102.6,26.2,110.4,35.6,83.4,95.9,79.0,98.2
4,36.0,33.0,51.0,0.9,1.4,1.6,1.8,8.0,9.0,5.0,0,933.0,742.0,1542.8,636.6,4419.8,3415.2,4716.9,1743.8,6303.0,1202.0,3631.0,3529.0,25.9,20.6,28.6,14.0,42.9,17.7,47.1,19.7,122.8,94.9,142.2,107.7,131.0,48.4,130.3,71.4,175.1,33.4,198.8,17.6,100.9,98.0,114.0,92.6
5,36.0,55.0,33.0,1.5,0.9,1.0,0.4,5.0,2.0,5.0,0,820.0,573.0,1013.7,548.5,3525.4,3798.8,3150.1,903.7,3485.0,779.0,2974.0,3158.0,22.8,15.9,11.4,12.2,28.2,15.2,20.8,11.7,97.9,105.5,52.9,76.9,87.5,25.1,71.0,25.2,96.8,21.6,84.4,15.2,82.6,87.7,47.2,68.4
6,36.0,40.0,61.0,1.1,1.7,1.4,1.8,7.0,9.0,5.0,0,890.0,751.0,1335.7,727.1,4286.8,3839.0,4172.8,2004.9,4923.0,1417.0,3442.0,3599.0,24.7,20.9,16.8,16.0,37.1,20.2,28.2,17.4,119.1,106.6,88.1,101.0,115.9,55.7,85.0,45.7,136.8,39.4,111.0,27.2,95.6,100.0,66.4,84.4
7,36.0,46.0,43.0,1.3,1.2,1.0,1.0,5.0,5.0,5.0,0,756.0,505.0,1185.7,522.1,3684.2,3000.8,3616.6,1270.3,4551.0,941.0,3028.0,2757.0,21.0,14.0,14.4,13.8,32.9,14.5,28.5,11.4,102.3,83.4,78.0,71.6,100.5,35.3,90.4,26.5,126.4,26.1,116.2,15.4,84.1,76.6,60.2,69.2
8,36.0,26.0,50.0,0.7,1.4,0.4,1.6,2.0,8.0,5.0,0,901.0,846.0,1139.8,566.3,4161.0,3439.2,3091.1,1210.8,4145.0,1004.0,3268.0,3583.0,25.0,23.5,27.6,19.4,31.7,15.7,36.9,12.2,115.6,95.5,126.5,78.2,85.9,33.6,99.3,24.2,115.1,27.9,142.6,19.8,90.8,99.5,95.4,83.2
9,36.0,65.0,44.0,1.8,1.2,2.0,1.4,10.0,7.0,5.0,0,920.0,503.0,1207.9,652.2,4105.2,3986.0,3554.0,1383.6,4439.0,1153.0,3350.0,3144.0,25.6,14.0,37.6,11.4,33.6,18.1,42.6,21.7,114.0,110.7,165.2,155.0,98.7,38.4,101.6,42.3,123.3,32.0,160.0,20.0,93.1,87.3,140.8,94.8
10,36.0,57.0,53.0,1.6,1.5,1.6,0.8,8.0,4.0,5.0,0,882.0,643.0,1397.6,667.6,4169.8,3881.6,4378.3,1355.2,5428.0,1437.0,3187.0,3159.0,24.5,17.9,22.0,18.6,38.8,18.5,37.9,17.3,115.8,107.8,94.3,99.1,121.6,37.6,121.3,52.5,150.8,39.9,163.2,21.8,88.5,87.8,75.4,97.4
