team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,24,60.0,19.0,2.5,0.8,2.0,0.8,10.0,4.0,5,0,406.0,178.0,597.0,352.8,2069.2,2613.0,1676.7,486.7,2221.0,426.0,1565.0,1614.0,16.9,7.4,18.4,12.0,24.9,14.7,22.3,12.6,86.2,108.9,87.5,96.8,69.9,20.3,52.4,21.4,92.5,17.8,83.2,7.8,65.2,67.2,71.2,73.0
12,MCI,24,57.0,14.0,2.4,0.6,1.4,0.4,7.0,2.0,5,0,443.0,248.0,529.0,355.3,1939.4,2709.2,1493.5,470.7,1876.0,365.0,1620.0,1868.0,18.5,10.3,19.2,12.2,22.0,14.8,21.5,18.8,80.8,112.9,74.8,129.3,62.2,19.6,60.3,25.3,78.2,15.2,81.4,32.8,67.5,77.8,64.4,81.8
13,MUN,24,37.0,31.0,1.5,1.3,2.0,1.2,10.0,6.0,5,0,543.0,355.0,830.7,422.2,2661.2,2573.6,2492.6,807.3,3154.0,829.0,2029.0,2084.0,22.6,14.8,28.4,17.8,34.6,17.6,43.1,25.3,110.9,107.2,143.9,148.4,103.9,33.6,128.6,47.9,131.4,34.5,158.6,55.6,84.5,86.8,107.0,114.0
14,NEW,24,24.0,44.0,1.0,1.8,1.0,0.4,5.0,2.0,5,0,598.0,408.0,938.4,435.2,2926.2,2423.8,2728.5,1163.4,3724.0,766.0,2278.0,2040.0,24.9,17.0,8.6,6.4,39.1,18.1,19.7,11.4,121.9,101.0,49.8,68.1,113.7,48.5,58.2,22.7,155.2,31.9,88.0,23.0,94.9,85.0,33.8,44.2
15,NOR,24,14.0,46.0,0.6,1.9,1.2,1.4,6.0,7.0,5,0,666.0,612.0,990.4,415.5,3122.2,2237.2,2987.9,956.1,3806.0,962.0,2446.0,2544.0,27.8,25.5,20.6,18.4,41.3,17.3,39.5,14.2,130.1,93.2,110.2,84.6,124.5,39.8,108.6,35.1,158.6,40.1,176.6,22.2,101.9,106.0,83.2,95.8
16,SOU,24,29.0,36.0,1.2,1.5,2.0,1.6,10.0,8.0,5,0,548.0,459.0,825.1,471.8,2660.4,2840.2,2346.7,988.0,3240.0,886.0,2052.0,2258.0,22.8,19.1,24.2,18.6,34.4,19.7,39.9,28.0,110.8,118.3,125.0,157.9,97.8,41.2,123.1,57.5,135.0,36.9,150.2,64.4,85.5,94.1,100.2,110.0
17,TOT,24,28.0,27.0,1.2,1.1,1.4,1.6,7.0,8.0,5,0,450.0,386.0,754.9,384.1,2327.0,2315.0,2267.0,856.8,2962.0,664.0,1781.0,2067.0,18.8,16.1,26.4,15.2,31.4,16.0,38.4,15.1,97.0,96.5,136.6,112.2,94.5,35.7,109.5,21.6,123.4,27.7,138.2,17.0,74.2,86.1,105.4,77.8
18,WAT,24,23.0,41.0,1.0,1.7,0.4,2.0,2.0,10.0,5,0,650.0,531.0,917.2,424.2,3031.4,2428.2,2664.3,932.6,3483.0,877.0,2404.0,2398.0,27.1,22.1,36.8,41.4,38.2,17.7,46.0,25.9,126.3,101.2,156.2,153.8,111.0,38.9,134.8,61.0,145.1,36.5,170.4,44.4,100.2,99.9,123.2,158.6
19,WHU,24,42.0,31.0,1.8,1.3,2.4,1.4,12.0,7.0,5,0,573.0,333.0,900.1,427.3,2806.2,2539.2,2686.3,1033.0,3516.0,697.0,2301.0,2054.0,23.9,13.9,29.4,13.0,37.5,17.8,48.5,16.8,116.9,105.8,141.4,107.4,111.9,43.0,155.1,41.4,146.5,29.0,188.4,18.4,95.9,85.6,121.4,95.6
20,WOL,24,19.0,17.0,0.8,0.7,1.2,0.6,6.0,3.0,5,0,435.0,453.0,692.1,338.0,1968.2,1906.4,2205.2,800.6,2758.0,668.0,1643.0,2091.0,18.1,18.9,14.6,12.2,28.8,14.1,24.0,14.5,82.0,79.4,71.1,74.5,91.9,33.4,78.2,24.9,114.9,27.8,90.4,45.2,68.5,87.1,61.6,62.2
