team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,3,7.0,3.0,2.3,1.0,2.3,1.0,7.0,3.0,3,0,65.0,21.0,115.7,50.7,359.6,305.4,393.9,98.3,404.0,103.0,272.0,194.0,21.7,7.0,21.7,7.0,38.6,16.9,38.6,16.9,119.9,101.8,119.9,101.8,131.3,32.8,131.3,32.8,134.7,34.3,134.7,34.3,90.7,64.7,90.7,64.7,105.0,53.0,35.0,17.7,134.1,44.3,44.7,14.8,483.6,314.0,161.2,104.7,356.0,56.4,118.7,18.8,505.0,70.0,168.3,23.3,343.0,275.0,114.3,91.7
12,LIV,3,4.0,5.0,1.3,1.7,1.3,1.7,4.0,5.0,3,0,81.0,29.0,99.8,49.3,412.2,389.6,232.5,75.0,354.0,27.0,304.0,214.0,27.0,9.7,27.0,9.7,33.3,16.4,33.3,16.4,137.4,129.9,137.4,129.9,77.5,25.0,77.5,25.0,118.0,9.0,118.0,9.0,101.3,71.3,101.3,71.3,75.0,22.0,25.0,7.3,145.5,58.6,48.5,19.5,371.8,256.6,123.9,85.5,430.9,199.4,143.6,66.5,667.0,129.0,222.3,43.0,285.0,229.0,95.0,76.3
13,MCI,3,9.0,3.0,3.0,1.0,3.0,1.0,9.0,3.0,3,0,58.0,17.0,68.1,40.3,248.0,286.6,170.4,77.8,267.0,37.0,219.0,183.0,19.3,5.7,19.3,5.7,22.7,13.4,22.7,13.4,82.7,95.5,82.7,95.5,56.8,25.9,56.8,25.9,89.0,12.3,89.0,12.3,73.0,61.0,73.0,61.0,122.0,74.0,40.7,24.7,182.1,44.3,60.7,14.8,596.4,209.2,198.8,69.7,629.7,106.4,209.9,35.5,595.0,128.0,198.3,42.7,492.0,329.0,164.0,109.7
14,MUN,3,3.0,7.0,1.0,2.3,1.0,2.3,3.0,7.0,3,0,100.0,62.0,141.3,50.5,436.8,302.6,389.8,87.4,582.0,114.0,356.0,282.0,33.3,20.7,33.3,20.7,47.1,16.8,47.1,16.8,145.6,100.9,145.6,100.9,129.9,29.1,129.9,29.1,194.0,38.0,194.0,38.0,118.7,94.0,118.7,94.0,60.0,13.0,20.0,4.3,103.5,67.8,34.5,22.6,282.8,320.6,94.3,106.9,351.9,169.0,117.3,56.3,403.0,189.0,134.3,63.0,242.0,200.0,80.7,66.7
15,NEW,3,5.0,3.0,1.7,1.0,1.7,1.0,5.0,3.0,3,0,67.0,37.0,116.9,37.3,345.0,245.8,355.7,54.8,468.0,71.0,279.0,227.0,22.3,12.3,22.3,12.3,39.0,12.4,39.0,12.4,115.0,81.9,115.0,81.9,118.6,18.3,118.6,18.3,156.0,23.7,156.0,23.7,93.0,75.7,93.0,75.7,79.0,91.0,26.3,30.3,122.1,61.5,40.7,20.5,372.0,366.4,124.0,122.1,370.3,156.9,123.4,52.3,476.0,90.0,158.7,30.0,296.0,367.0,98.7,122.3
16,NFO,3,2.0,3.0,0.7,1.0,0.7,1.0,2.0,3.0,3,0,54.0,71.0,136.1,65.4,314.8,323.8,448.8,226.0,598.0,105.0,206.0,297.0,18.0,23.7,18.0,23.7,45.4,21.8,45.4,21.8,104.9,107.9,104.9,107.9,149.6,75.3,149.6,75.3,199.3,35.0,199.3,35.0,68.7,99.0,68.7,99.0,61.0,65.0,20.3,21.7,59.4,69.3,19.8,23.1,195.0,428.2,65.0,142.7,169.4,139.9,56.5,46.6,230.0,126.0,76.7,42.0,200.0,307.0,66.7,102.3
17,SOU,3,5.0,7.0,1.7,2.3,1.7,2.3,5.0,7.0,3,0,76.0,47.0,118.6,60.3,414.0,342.4,360.2,80.0,416.0,180.0,311.0,267.0,25.3,15.7,25.3,15.7,39.5,20.1,39.5,20.1,138.0,114.1,138.0,114.1,120.1,26.7,120.1,26.7,138.7,60.0,138.7,60.0,103.7,89.0,103.7,89.0,79.0,24.0,26.3,8.0,90.9,50.2,30.3,16.7,375.6,294.6,125.2,98.2,277.5,107.3,92.5,35.8,258.0,101.0,86.0,33.7,319.0,181.0,106.3,60.3
18,TOT,3,7.0,3.0,2.3,1.0,2.3,1.0,7.0,3.0,3,0,53.0,31.0,100.2,67.6,260.4,372.6,432.9,136.2,309.0,166.0,231.0,233.0,17.7,10.3,17.7,10.3,33.4,22.5,33.4,22.5,86.8,124.2,86.8,124.2,144.3,45.4,144.3,45.4,103.0,55.3,103.0,55.3,77.0,77.7,77.0,77.7,70.0,92.0,23.3,30.7,109.2,83.1,36.4,27.7,409.6,446.2,136.5,148.7,311.5,148.9,103.8,49.6,372.0,235.0,124.0,78.3,283.0,376.0,94.3,125.3
19,WHU,3,0.0,5.0,0.0,1.7,0.0,1.7,0.0,5.0,3,0,99.0,108.0,99.4,54.2,338.2,328.8,318.2,107.4,338.0,106.0,353.0,380.0,33.0,36.0,33.0,36.0,33.1,18.1,33.1,18.1,112.7,109.6,112.7,109.6,106.1,35.8,106.1,35.8,112.7,35.3,112.7,35.3,117.7,126.7,117.7,126.7,41.0,21.0,13.7,7.0,73.1,45.2,24.4,15.1,190.0,212.6,63.3,70.9,208.4,169.4,69.5,56.5,338.0,70.0,112.7,23.3,143.0,159.0,47.7,53.0
20,WOL,3,1.0,3.0,0.3,1.0,0.3,1.0,1.0,3.0,3,0,61.0,88.0,91.6,46.9,253.4,318.4,275.7,92.0,386.0,56.0,203.0,361.0,20.3,29.3,20.3,29.3,30.5,15.6,30.5,15.6,84.5,106.1,84.5,106.1,91.9,30.7,91.9,30.7,128.7,18.7,128.7,18.7,67.7,120.3,67.7,120.3,51.0,57.0,17.0,19.0,94.7,48.9,31.6,16.3,244.6,301.2,81.5,100.4,390.1,96.1,130.0,32.0,310.0,92.0,103.3,30.7,224.0,286.0,74.7,95.3
