team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,4,11.0,3.0,2.8,0.8,2.8,0.8,11.0,3.0,4,0,66.0,19.0,100.7,59.6,284.2,450.4,333.9,98.2,389.0,44.0,245.0,270.0,16.5,4.8,16.5,4.8,25.2,14.9,25.2,14.9,71.0,112.6,71.0,112.6,83.5,24.6,83.5,24.6,97.2,11.0,97.2,11.0,61.2,67.5,61.2,67.5,137.0,108.0,34.2,27.0,209.3,64.3,52.3,16.1,621.0,418.2,155.2,104.6,577.0,114.1,144.2,28.5,895.0,113.0,223.8,28.2,503.0,448.0,125.8,112.0
2,AVL,4,3.0,7.0,0.8,1.8,0.8,1.8,3.0,7.0,4,0,100.0,96.0,120.9,70.0,442.4,428.8,282.4,156.5,480.0,114.0,331.0,434.0,25.0,24.0,25.0,24.0,30.2,17.5,30.2,17.5,110.6,107.2,110.6,107.2,70.6,39.1,70.6,39.1,120.0,28.5,120.0,28.5,82.8,108.5,82.8,108.5,82.0,38.0,20.5,9.5,129.0,64.0,32.2,16.0,396.6,380.2,99.2,95.0,443.5,166.6,110.9,41.6,449.0,91.0,112.2,22.8,358.0,274.0,89.5,68.5
3,BOU,4,2.0,16.0,0.5,4.0,0.5,4.0,2.0,16.0,4,0,160.0,141.0,215.7,81.8,743.4,425.2,651.7,217.9,759.0,176.0,573.0,553.0,40.0,35.2,40.0,35.2,53.9,20.4,53.9,20.4,185.8,106.3,185.8,106.3,162.9,54.5,162.9,54.5,189.8,44.0,189.8,44.0,143.2,138.2,143.2,138.2,68.0,29.0,17.0,7.2,59.9,55.1,15.0,13.8,252.6,402.2,63.2,100.6,172.1,99.2,43.0,24.8,175.0,47.0,43.8,11.8,245.0,286.0,61.2,71.5
4,BRE,4,9.0,6.0,2.2,1.5,2.2,1.5,9.0,6.0,4,0,88.0,48.0,154.3,82.8,473.0,466.8,439.4,238.8,631.0,122.0,349.0,347.0,22.0,12.0,22.0,12.0,38.6,20.7,38.6,20.7,118.2,116.7,118.2,116.7,109.8,59.7,109.8,59.7,157.8,30.5,157.8,30.5,87.2,86.8,87.2,86.8,128.0,74.0,32.0,18.5,159.8,61.9,40.0,15.5,565.6,398.0,141.4,99.5,446.5,85.7,111.6,21.4,590.0,133.0,147.5,33.2,451.0,350.0,112.8,87.5
5,BHA,4,5.0,1.0,1.2,0.2,1.2,0.2,5.0,1.0,4,0,58.0,53.0,101.3,66.8,244.8,324.6,351.7,163.3,419.0,179.0,211.0,295.0,14.5,13.2,14.5,13.2,25.3,16.7,25.3,16.7,61.2,81.2,61.2,81.2,87.9,40.8,87.9,40.8,104.8,44.8,104.8,44.8,52.8,73.8,52.8,73.8,124.0,104.0,31.0,26.0,164.7,49.1,41.2,12.3,496.0,316.2,124.0,79.0,542.9,92.4,135.7,23.1,606.0,82.0,151.5,20.5,424.0,387.0,106.0,96.8
6,CHE,4,5.0,6.0,1.2,1.5,1.2,1.5,5.0,6.0,4,0,106.0,62.0,134.7,82.9,504.4,464.2,359.7,181.4,484.0,181.0,350.0,340.0,26.5,15.5,26.5,15.5,33.7,20.7,33.7,20.7,126.1,116.0,126.1,116.0,89.9,45.4,89.9,45.4,121.0,45.2,121.0,45.2,87.5,85.0,87.5,85.0,77.0,89.0,19.2,22.2,133.5,99.5,33.4,24.9,390.4,533.4,97.6,133.4,404.1,268.4,101.0,67.1,538.0,191.0,134.5,47.8,257.0,452.0,64.2,113.0
7,CRY,4,6.0,8.0,1.5,2.0,1.5,2.0,6.0,8.0,4,0,114.0,73.0,181.0,85.5,573.6,444.4,569.7,258.0,676.0,154.0,464.0,410.0,28.5,18.2,28.5,18.2,45.2,21.4,45.2,21.4,143.4,111.1,143.4,111.1,142.4,64.5,142.4,64.5,169.0,38.5,169.0,38.5,116.0,102.5,116.0,102.5,85.0,36.0,21.2,9.0,116.2,61.7,29.0,15.4,411.0,447.2,102.8,111.8,320.4,115.5,80.1,28.9,430.0,52.0,107.5,13.0,319.0,289.0,79.8,72.2
8,EVE,4,3.0,5.0,0.8,1.2,0.8,1.2,3.0,5.0,4,0,104.0,76.0,157.2,80.0,460.4,444.8,456.5,220.2,659.0,134.0,362.0,385.0,26.0,19.0,26.0,19.0,39.3,20.0,39.3,20.0,115.1,111.2,115.1,111.2,114.1,55.0,114.1,55.0,164.8,33.5,164.8,33.5,90.5,96.2,90.5,96.2,57.0,62.0,14.2,15.5,123.2,92.6,30.8,23.2,286.6,524.4,71.6,131.1,366.5,207.8,91.6,52.0,578.0,192.0,144.5,48.0,231.0,352.0,57.8,88.0
9,FUL,4,6.0,6.0,1.5,1.5,1.5,1.5,6.0,6.0,4,0,101.0,76.0,169.2,62.1,460.2,397.8,468.4,110.1,768.0,114.0,362.0,349.0,25.2,19.0,25.2,19.0,42.3,15.5,42.3,15.5,115.0,99.4,115.0,99.4,117.1,27.5,117.1,27.5,192.0,28.5,192.0,28.5,90.5,87.2,90.5,87.2,93.0,57.0,23.2,14.2,151.5,54.1,37.9,13.5,450.2,434.2,112.6,108.6,386.5,99.9,96.6,25.0,674.0,5.0,168.5,1.2,313.0,342.0,78.2,85.5
10,LEI,4,6.0,10.0,1.5,2.5,1.5,2.5,6.0,10.0,4,0,121.0,46.0,147.3,54.5,623.8,338.6,397.8,136.1,450.0,71.0,485.0,291.0,30.2,11.5,30.2,11.5,36.8,13.6,36.8,13.6,156.0,84.6,156.0,84.6,99.4,34.0,99.4,34.0,112.5,17.8,112.5,17.8,121.2,72.8,121.2,72.8,90.0,27.0,22.5,6.8,117.9,63.9,29.5,16.0,415.0,364.8,103.8,91.2,395.3,157.8,98.8,39.4,371.0,115.0,92.8,28.8,342.0,300.0,85.5,75.0
