team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,ARS,10,12,13,1.2,1.3,2.0,0.8,10,4,5,0,237.0,207.0,392.3,197.6,1173.2,1052.2,1200.3,579.1,1558.0,344.0,925.0,1048.0,23.7,20.7,18.2,14.8,39.2,19.8,32.0,18.0,117.3,105.2,96.6,100.1,120.0,57.9,105.7,55.8,155.8,34.4,118.6,24.0,92.5,104.8,77.4,94.6
2,AVL,10,14,19,1.4,1.9,1.2,2.4,6,12,5,0,266.0,136.0,413.7,169.1,1278.2,1034.0,1197.9,379.5,1670.0,279.0,974.0,769.0,26.6,13.6,29.4,14.4,41.4,16.9,50.4,20.1,127.8,103.4,137.9,118.8,119.8,38.0,148.1,39.7,167.0,27.9,218.8,42.8,97.4,76.9,105.0,80.0
3,BRE,10,12,12,1.2,1.2,1.4,2.0,7,10,5,0,214.0,194.0,304.3,172.5,1022.2,1036.2,1045.0,392.4,980.0,303.0,766.0,943.0,21.4,19.4,25.6,20.6,30.4,17.2,35.0,21.5,102.2,103.6,131.2,136.8,104.5,39.2,102.3,42.6,98.0,30.3,115.8,36.2,76.6,94.3,95.2,100.2
4,BHA,10,11,11,1.1,1.1,0.8,1.4,4,7,5,0,248.0,162.0,368.5,134.1,1093.2,870.4,1194.5,266.1,1395.0,203.0,915.0,832.0,24.8,16.2,29.0,19.0,36.8,13.4,41.1,13.7,109.3,87.0,124.6,85.5,119.4,26.6,120.0,28.9,139.5,20.3,165.8,22.4,91.5,83.2,105.6,91.4
5,BUR,10,10,16,1.0,1.6,1.4,1.4,7,7,5,0,283.0,210.0,425.3,201.6,1260.8,1115.4,1258.4,442.8,1734.0,459.0,1052.0,1044.0,28.3,21.0,26.2,18.8,42.5,20.2,42.3,17.8,126.1,111.5,118.4,102.2,125.8,44.3,123.0,32.9,173.4,45.9,181.6,43.4,105.2,104.4,102.0,102.8
6,CHE,10,26,3,2.6,0.3,2.8,0.4,14,2,5,0,145.0,87.0,249.2,181.8,629.8,992.6,733.4,472.0,1137.0,350.0,541.0,784.0,14.5,8.7,14.6,10.0,24.9,18.2,21.9,16.6,63.0,99.3,58.5,91.5,73.3,47.2,57.0,41.1,113.7,35.0,105.0,33.6,54.1,78.4,49.2,81.4
7,CRY,10,13,14,1.3,1.4,1.6,1.2,8,6,5,0,227.0,170.0,340.7,173.7,1065.8,1007.8,935.6,403.5,1402.0,328.0,855.0,876.0,22.7,17.0,20.6,8.2,34.1,17.4,30.2,17.2,106.6,100.8,92.4,103.1,93.6,40.4,87.7,33.8,140.2,32.8,121.4,35.6,85.5,87.6,81.0,68.8
8,EVE,10,16,16,1.6,1.6,1.2,1.8,6,9,5,0,230.0,168.0,369.0,179.5,1211.6,1108.8,1128.9,370.8,1349.0,311.0,968.0,891.0,23.0,16.8,24.4,17.6,36.9,18.0,41.0,17.7,121.2,110.9,132.2,112.9,112.9,37.1,120.4,38.2,134.9,31.1,157.2,25.2,96.8,89.1,103.4,92.0
9,LEI,10,15,17,1.5,1.7,2.0,1.8,10,9,5,0,254.0,147.0,418.1,176.9,1267.6,996.2,1402.9,377.0,1513.0,393.0,998.0,845.0,25.4,14.7,23.6,13.6,41.8,17.7,38.5,17.2,126.8,99.6,117.6,109.6,140.3,37.7,138.6,24.6,151.3,39.3,128.4,37.2,99.8,84.5,88.0,80.8
10,LEE,10,10,17,1.0,1.7,1.0,1.0,5,5,5,0,273.0,165.0,395.9,175.1,1253.8,994.0,1157.5,443.8,1555.0,309.0,925.0,787.0,27.3,16.5,21.2,16.4,39.6,17.5,27.9,14.7,125.4,99.4,77.1,97.8,115.8,44.4,87.1,28.7,155.5,30.9,115.8,19.8,92.5,78.7,68.0,74.2
