team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,31,74.0,31.0,2.4,1.0,3.0,1.2,15.0,6.0,5,0,596.0,268.0,817.9,467.6,2814.4,3196.2,2424.2,858.5,2945.0,609.0,2167.0,2156.0,19.2,8.6,17.6,4.2,26.4,15.1,25.5,14.9,90.8,103.1,79.9,78.4,78.2,27.7,76.6,45.1,95.0,19.6,98.6,24.8,69.9,69.6,64.8,53.6,1160.0,667.0,37.4,21.5,1689.7,514.2,54.5,16.6,5399.0,3071.4,174.2,99.1,5100.0,1133.5,164.5,36.6,6406.0,933.0,206.6,30.1,4244.0,3181.0,136.9,102.6
2,AVL,31,44.0,40.0,1.4,1.3,2.2,0.3,13.0,2.0,6,0,729.0,449.0,980.7,461.7,3270.2,3024.8,2960.9,904.8,3608.0,686.0,2533.0,2522.0,23.5,14.5,13.8,9.3,31.6,14.9,20.3,17.0,105.5,97.6,65.9,116.1,95.5,29.2,67.7,37.2,116.4,22.1,70.7,17.5,81.7,81.4,50.7,73.7,753.0,567.0,24.3,18.3,943.1,452.6,30.4,14.6,3346.8,2884.8,108.0,93.1,2736.9,1101.2,88.3,35.5,3356.0,540.0,108.3,17.4,2658.0,2757.0,85.7,88.9
3,BOU,31,31.0,59.0,1.0,1.9,1.2,1.3,7.0,8.0,6,0,915.0,712.0,1403.0,646.0,4270.2,3322.8,4588.8,1749.3,5185.0,1382.0,3443.0,3417.0,29.5,23.0,31.7,19.2,45.3,20.8,48.6,25.3,137.8,107.2,151.6,127.2,148.0,56.4,159.7,81.1,167.3,44.6,176.5,44.5,111.1,110.2,124.2,112.2,682.0,416.0,22.0,13.4,878.8,435.0,28.4,14.0,3284.6,3165.4,106.0,102.1,2494.4,714.7,80.5,23.0,3020.0,466.0,97.4,15.0,2460.0,2465.0,79.4,79.5
4,BRE,31,47.0,42.0,1.5,1.4,1.0,1.4,7.0,10.0,7,0,691.0,488.0,1060.0,520.5,3261.4,2905.0,3391.3,1370.6,3971.0,924.0,2525.0,2665.0,22.3,15.7,21.7,19.7,34.2,16.8,25.6,13.2,105.2,93.7,94.2,84.4,109.4,44.2,83.1,31.2,128.1,29.8,80.0,16.4,81.4,86.0,71.0,89.1,782.0,581.0,25.2,18.7,964.9,501.0,31.1,16.2,3488.2,3380.2,112.5,109.0,2815.2,724.2,90.8,23.4,3356.0,891.0,108.3,28.7,2786.0,2824.0,89.9,91.1
5,BHA,29,54.0,37.0,1.9,1.3,1.8,1.3,11.0,8.0,6,0,647.0,361.0,764.1,418.0,2887.6,2870.8,2132.1,687.6,2633.0,615.0,2295.0,2158.0,22.3,12.4,20.8,10.7,26.4,14.4,21.2,15.6,99.6,99.0,94.8,116.0,73.5,23.7,61.8,17.8,90.8,21.2,56.0,22.0,79.1,74.4,72.8,66.5,790.0,496.0,27.2,17.1,1210.4,415.4,41.7,14.3,3840.2,2390.6,132.4,82.4,4051.4,1050.9,139.7,36.2,4215.0,706.0,145.3,24.3,3036.0,2451.0,104.7,84.5
6,CHE,31,30.0,33.0,1.0,1.1,1.0,1.3,6.0,8.0,6,0,679.0,597.0,956.8,483.5,3242.0,3124.4,2972.1,915.9,3372.0,787.0,2355.0,2774.0,21.9,19.3,16.8,10.0,30.9,15.6,26.0,10.8,104.6,100.8,91.4,72.9,95.9,29.6,89.9,17.3,108.8,25.4,78.7,18.2,76.0,89.5,65.5,56.2,612.0,593.0,19.7,19.1,953.0,577.5,30.7,18.6,2805.2,3477.2,90.5,112.2,3275.4,1376.7,105.7,44.4,3472.0,910.0,112.0,29.4,2186.0,3122.0,70.5,100.7
7,CRY,31,31.0,40.0,1.0,1.3,1.7,1.3,10.0,8.0,6,0,771.0,598.0,1112.2,523.2,3484.6,3015.4,3544.5,1287.0,4108.0,924.0,2752.0,2863.0,24.9,19.3,17.5,9.3,35.9,16.9,25.0,10.4,112.4,97.3,88.9,62.9,114.3,41.5,82.5,24.6,132.5,29.8,79.0,16.7,88.8,92.4,67.8,54.8,714.0,444.0,23.0,14.3,945.1,418.3,30.5,13.5,3291.0,2956.0,106.2,95.4,3093.5,585.7,99.8,18.9,3086.0,630.0,99.6,20.3,2511.0,2442.0,81.0,78.8
8,EVE,31,24.0,46.0,0.8,1.5,1.0,1.6,5.0,8.0,5,0,797.0,576.0,1188.1,521.0,3592.0,2855.2,3769.8,1420.9,4532.0,930.0,2796.0,2805.0,25.7,18.6,23.4,15.0,38.3,16.8,35.3,17.0,115.9,92.1,118.5,88.6,121.6,45.8,115.8,52.2,146.2,30.0,118.2,29.8,90.2,90.5,89.6,80.0,550.0,482.0,17.7,15.6,789.7,533.3,25.5,17.2,2521.0,3513.8,81.3,113.4,2812.1,825.5,90.7,26.6,2581.0,985.0,83.3,31.8,2063.0,2597.0,66.6,83.8
9,FUL,30,42.0,41.0,1.4,1.4,1.0,1.8,4.0,7.0,4,0,798.0,529.0,1187.0,502.9,3798.8,2974.4,3510.8,1107.1,4578.0,949.0,2935.0,2791.0,26.6,17.6,31.8,25.2,39.6,16.8,45.2,17.6,126.6,99.2,158.6,112.1,117.0,36.9,136.5,32.1,152.6,31.6,157.2,31.2,97.8,93.0,115.5,116.5,751.0,470.0,25.0,15.7,1016.4,455.7,33.9,15.2,3150.2,3226.2,105.0,107.5,3162.3,922.8,105.4,30.8,3868.0,398.0,128.9,13.3,2576.0,2611.0,85.9,87.0
10,LEI,31,41.0,55.0,1.3,1.8,0.8,2.0,5.0,12.0,6,0,926.0,588.0,1222.2,509.7,4171.0,3004.0,3793.2,1324.1,4281.0,763.0,3357.0,3021.0,29.9,19.0,33.7,23.8,39.4,16.4,42.4,22.0,134.6,96.9,151.8,133.3,122.4,42.7,136.1,52.0,138.1,24.6,138.3,34.2,108.3,97.4,122.7,114.3,730.0,417.0,23.6,13.4,960.5,476.3,31.0,15.4,3480.8,3227.8,112.3,104.1,2997.6,968.1,96.7,31.2,3152.0,566.0,101.7,18.3,2766.0,2685.0,89.2,86.6
