team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,38.0,56.0,48.0,1.5,1.3,1.4,1.4,7.0,7.0,5.0,0,942.0,559.0,1537.2,655.4,4730.6,3534.8,4806.4,1585.1,5859.0,1426.0,3660.0,3111.0,24.8,14.7,24.8,16.2,40.4,17.2,42.1,18.9,124.5,93.0,120.8,91.0,126.5,41.7,133.8,53.5,154.2,37.5,166.4,44.8,96.3,81.9,101.6,81.6
2,38.0,41.0,67.0,1.1,1.8,1.0,1.0,5.0,5.0,5.0,0,999.0,642.0,1670.6,674.6,4940.8,3652.8,5166.0,1677.3,6644.0,1428.0,3875.0,3224.0,26.3,16.9,23.0,13.0,44.0,17.8,30.0,12.4,130.0,96.1,97.2,81.5,136.0,44.1,102.1,26.7,174.8,37.6,103.4,16.4,102.0,84.8,79.6,76.4
3,38.0,40.0,65.0,1.0,1.7,1.6,1.2,8.0,6.0,5.0,0,1075.0,733.0,1637.1,667.4,5380.4,3724.2,4820.5,1613.9,6193.0,1327.0,4191.0,3619.0,28.3,19.3,23.6,16.0,43.1,17.6,39.8,15.7,141.6,98.0,132.6,102.4,126.9,42.5,110.2,36.2,163.0,34.9,155.4,18.0,110.3,95.2,98.6,102.8
4,38.0,39.0,54.0,1.0,1.4,0.8,2.0,4.0,10.0,5.0,0,932.0,731.0,1423.8,605.0,4422.0,3788.6,4095.8,1402.6,5750.0,854.0,3504.0,3531.0,24.5,19.2,32.6,18.8,37.5,15.9,53.4,18.5,116.4,99.7,152.0,93.1,107.8,36.9,156.5,64.4,151.3,22.5,228.4,28.0,92.2,92.9,126.6,99.6
5,38.0,43.0,50.0,1.1,1.3,1.2,0.8,6.0,4.0,5.0,0,855.0,649.0,1348.4,640.1,3972.2,3529.0,4292.3,1553.6,5234.0,1311.0,3275.0,3298.0,22.5,17.1,18.6,14.2,35.5,16.8,38.6,17.4,104.5,92.9,85.2,99.4,113.0,40.9,126.0,41.1,137.7,34.5,175.6,34.0,86.2,86.8,72.6,76.0
6,38.0,69.0,54.0,1.8,1.4,1.8,2.0,9.0,10.0,5.0,0,859.0,603.0,1102.8,673.9,4172.2,4642.0,3085.1,1045.1,3798.0,1043.0,3295.0,3434.0,22.6,15.9,25.0,17.8,29.0,17.7,25.7,18.9,109.8,122.2,108.9,115.2,81.2,27.5,55.5,37.8,100.0,27.4,92.2,36.0,86.7,90.4,99.8,96.0
7,38.0,31.0,50.0,0.8,1.3,0.6,2.0,3.0,10.0,5.0,0,916.0,787.0,1432.2,671.6,4474.0,3705.6,4442.5,1565.7,5404.0,1441.0,3513.0,3499.0,24.1,20.7,33.6,22.2,37.7,17.7,40.7,14.4,117.7,97.5,163.6,87.9,116.9,41.2,111.6,24.4,142.2,37.9,130.8,31.8,92.4,92.1,130.4,94.4
8,38.0,44.0,56.0,1.2,1.5,0.8,1.6,4.0,8.0,5.0,0,952.0,651.0,1259.3,641.7,4343.4,4038.0,3573.3,1392.2,4689.0,980.0,3613.0,3300.0,25.0,17.1,26.6,18.0,33.1,16.9,36.7,17.3,114.3,106.3,112.1,97.9,94.0,36.6,96.8,56.0,123.4,25.8,160.4,19.0,95.1,86.8,101.2,93.4
9,38.0,67.0,41.0,1.8,1.1,0.8,2.0,4.0,10.0,5.0,0,801.0,577.0,1133.6,638.1,3786.0,4061.4,3466.5,1240.7,4115.0,1071.0,2988.0,3316.0,21.1,15.2,28.4,19.8,29.8,16.8,29.2,14.5,99.6,106.9,115.6,103.5,91.2,32.6,78.3,18.7,108.3,28.2,99.4,21.8,78.6,87.3,96.4,94.8
10,38.0,85.0,33.0,2.2,0.9,2.6,1.6,13.0,8.0,5.0,0,717.0,359.0,928.1,583.7,3366.2,4129.2,2715.0,1042.3,3221.0,654.0,2695.0,2948.0,18.9,9.4,23.8,9.0,24.4,15.4,24.7,16.5,88.6,108.7,120.6,124.2,71.4,27.4,49.2,25.7,84.8,17.2,77.6,15.0,70.9,77.6,87.0,78.0
