team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,33.0,44.0,37.0,1.3,1.1,1.4,1.6,7.0,8.0,5.0,0,711.0,583.0,943.5,486.7,2954.6,2990.8,2894.9,1096.5,3620.0,773.0,2620.0,2880.0,21.6,17.7,27.2,18.4,28.6,14.8,30.1,15.0,89.5,90.6,118.2,96.8,87.7,33.2,61.8,37.5,109.7,23.4,122.4,15.0,79.4,87.3,97.2,91.8
2,33.0,46.0,37.0,1.4,1.1,1.4,1.8,7.0,9.0,5.0,0,724.0,523.0,1155.6,571.9,3414.2,3387.0,3650.2,1156.6,4532.0,1171.0,2732.0,2718.0,21.9,15.8,24.2,15.6,35.0,17.3,37.0,17.4,103.5,102.6,112.9,100.6,110.6,35.0,107.5,40.7,137.3,35.5,150.6,32.6,82.8,82.4,92.6,82.4
3,33.0,33.0,39.0,1.0,1.2,0.8,0.6,4.0,3.0,5.0,0,747.0,698.0,924.2,538.2,3179.0,3642.2,2768.4,928.8,3314.0,807.0,2736.0,3240.0,22.6,21.2,19.4,26.6,28.0,16.3,22.6,15.6,96.3,110.4,82.4,103.7,83.9,28.2,65.7,38.8,100.4,24.4,78.0,13.8,82.9,98.2,67.6,113.2
4,33.0,30.0,45.0,0.9,1.4,1.6,1.6,8.0,8.0,5.0,0,844.0,682.0,1395.5,575.4,3988.4,3048.8,4260.4,1556.5,5720.0,1143.0,3278.0,3220.0,25.6,20.7,26.6,5.2,42.3,17.4,40.6,13.7,120.9,92.4,135.8,77.5,129.1,47.2,89.4,46.6,173.3,34.6,182.0,12.8,99.3,97.6,97.8,58.4
5,33.0,51.0,31.0,1.6,0.9,1.4,1.2,7.0,6.0,5.0,0,790.0,559.0,951.1,516.7,3362.2,3609.0,2935.8,830.9,3234.0,723.0,2845.0,3008.0,23.9,16.9,19.2,12.6,28.8,15.7,22.3,11.3,101.9,109.4,95.1,90.4,89.0,25.2,56.7,16.7,98.0,21.9,71.2,6.0,86.2,91.2,79.0,68.4
6,33.0,34.0,54.0,1.0,1.6,0.6,1.4,3.0,7.0,5.0,0,828.0,693.0,1229.9,660.9,3957.8,3450.4,3869.9,1835.7,4485.0,1314.0,3208.0,3270.0,25.1,21.0,17.0,12.6,37.3,20.0,28.5,14.5,119.9,104.6,91.8,67.6,117.3,55.6,97.6,40.7,135.9,39.8,94.8,36.4,97.2,99.1,69.6,56.8
7,33.0,44.0,40.0,1.3,1.2,0.8,0.6,4.0,3.0,5.0,0,701.0,442.0,1089.6,474.5,3387.2,2689.2,3344.7,1159.1,4159.0,888.0,2810.0,2457.0,21.2,13.4,12.4,9.2,33.0,14.4,26.7,6.4,102.6,81.5,58.8,40.5,101.4,35.1,91.5,11.5,126.0,26.9,115.8,12.0,85.2,74.4,56.6,42.6
8,33.0,25.0,43.0,0.8,1.3,0.6,1.4,3.0,7.0,5.0,0,791.0,757.0,1010.2,516.6,3652.4,3095.2,2784.1,1115.6,3665.0,947.0,2920.0,3204.0,24.0,22.9,24.4,14.8,30.6,15.6,31.2,13.8,110.7,93.8,114.7,79.4,84.4,33.8,93.1,29.3,111.1,28.7,103.6,29.4,88.5,97.1,94.0,65.4
9,33.0,60.0,38.0,1.8,1.2,1.4,1.2,7.0,6.0,5.0,0,768.0,458.0,1026.8,559.4,3407.2,3350.0,3153.3,1177.7,3725.0,1067.0,2767.0,2768.0,23.3,13.9,19.0,12.8,31.1,17.0,19.2,9.3,103.2,101.5,80.2,71.8,95.6,35.7,53.0,12.8,112.9,32.3,59.0,8.2,83.8,83.9,68.4,65.8
10,33.0,50.0,50.0,1.5,1.5,1.4,0.8,7.0,4.0,5.0,0,815.0,600.0,1284.7,621.2,3875.4,3591.4,3985.3,1260.9,4986.0,1356.0,2942.0,2884.0,24.7,18.2,19.8,15.4,38.9,18.8,36.4,23.2,117.4,108.8,87.8,108.6,120.8,38.2,114.4,79.4,151.1,41.1,162.6,44.0,89.2,87.4,69.4,88.0
11,33.0,55.0,39.0,1.7,1.2,1.4,0.6,7.0,3.0,5.0,0,783.0,522.0,974.4,539.8,3833.0,3972.8,2544.4,781.1,3374.0,636.0,2938.0,2958.0,23.7,15.8,15.2,8.8,29.5,16.4,22.6,13.2,116.2,120.4,78.6,100.6,77.1,23.7,66.0,14.7,102.2,19.3,81.6,17.2,89.0,89.6,56.4,53.4
12,33.0,69.0,24.0,2.1,0.7,1.0,0.6,5.0,3.0,5.0,0,619.0,421.0,746.5,483.5,2678.4,3588.6,2203.7,675.6,2596.0,553.0,2441.0,2645.0,18.8,12.8,9.8,7.0,22.6,14.6,10.5,9.5,81.2,108.8,38.0,78.3,66.8,20.5,32.5,11.1,78.7,16.8,34.6,5.6,74.0,80.2,38.0,43.4
13,33.0,64.0,35.0,1.9,1.1,1.6,0.6,8.0,3.0,5.0,0,707.0,480.0,994.2,532.2,3418.2,3403.8,2928.9,1016.0,3601.0,905.0,2719.0,2893.0,21.4,14.6,15.0,11.6,30.1,16.1,20.4,12.3,103.6,103.2,73.1,84.5,88.8,30.8,63.6,11.9,109.1,27.4,66.6,26.8,82.4,87.7,57.6,66.0
14,33.0,36.0,54.0,1.1,1.6,1.6,1.8,8.0,9.0,5.0,0,810.0,546.0,1273.8,574.3,3949.2,3006.0,3980.9,1422.9,4822.0,1302.0,3140.0,2771.0,24.6,16.6,27.4,11.8,38.6,17.4,44.5,22.0,119.7,91.1,142.5,107.8,120.6,43.1,124.1,57.6,146.1,39.4,179.2,54.2,95.2,84.0,115.4,79.0
15,33.0,18.0,56.0,0.6,1.7,0.4,1.2,2.0,6.0,5.0,0,909.0,823.0,1268.2,565.8,3988.0,3354.8,3964.0,1169.9,4731.0,1129.0,3390.0,3500.0,27.6,24.9,23.4,17.0,38.4,17.2,34.8,12.7,120.8,101.7,99.1,69.0,120.1,35.4,113.1,21.2,143.4,34.2,136.8,36.8,102.7,106.1,88.8,77.0
16,33.0,40.0,58.0,1.2,1.8,0.8,1.4,4.0,7.0,5.0,0,767.0,432.0,977.7,433.5,3678.4,2622.8,2529.9,929.9,3573.0,779.0,2764.0,2278.0,23.2,13.1,24.2,15.4,29.6,13.1,30.4,13.9,111.5,79.5,116.9,88.6,76.7,28.2,74.2,25.5,108.3,23.6,112.0,24.0,83.8,69.0,94.0,77.6
17,33.0,56.0,38.0,1.7,1.2,1.8,1.6,9.0,8.0,5.0,0,719.0,422.0,1162.5,507.9,3381.0,2962.6,3548.5,1216.8,4704.0,891.0,2838.0,2582.0,21.8,12.8,26.4,5.8,35.2,15.4,41.3,14.4,102.4,89.8,130.9,88.4,107.5,36.9,113.0,26.7,142.6,27.0,169.0,28.8,86.0,78.2,97.2,62.6
18,33.0,30.0,64.0,0.9,1.9,2.0,1.4,10.0,7.0,5.0,0,930.0,759.0,1423.6,610.5,4530.8,3151.4,4203.5,1635.6,5518.0,1314.0,3585.0,3359.0,28.2,23.0,18.8,11.6,43.1,18.5,32.0,21.2,137.3,95.5,95.4,80.4,127.4,49.6,98.1,74.5,167.2,39.8,127.0,57.8,108.6,101.8,81.0,80.0
19,33.0,53.0,43.0,1.6,1.3,2.2,2.2,11.0,11.0,5.0,0,751.0,445.0,1127.2,527.1,3523.2,3268.2,3615.4,1302.6,4143.0,695.0,3049.0,2776.0,22.8,13.5,27.8,14.4,34.2,16.0,47.6,17.7,106.8,99.0,143.7,102.5,109.6,39.5,150.5,48.1,125.6,21.1,183.6,26.0,92.4,84.1,121.0,91.0
20,33.0,32.0,45.0,1.0,1.4,0.8,1.4,4.0,7.0,5.0,0,807.0,691.0,1131.4,579.0,3619.8,3546.6,3392.5,1271.1,4306.0,977.0,3000.0,3194.0,24.4,20.9,21.0,14.6,34.3,17.6,26.5,14.3,109.7,107.5,99.7,84.0,102.8,38.5,67.9,43.0,130.5,29.6,97.8,15.8,90.9,96.8,78.0,73.4
