team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,22,55.0,18.0,2.5,0.8,1.4,1.0,7.0,5.0,5,0,370.0,166.0,551.6,327.9,1899.0,2394.8,1565.9,458.8,2046.0,423.0,1417.0,1480.0,16.8,7.6,16.6,10.8,25.1,14.9,20.6,11.5,86.3,108.8,79.5,76.0,71.2,20.8,48.2,22.6,93.0,19.2,78.0,17.0,64.4,67.3,58.4,61.4
12,MCI,22,54.0,13.0,2.4,0.6,2.8,0.8,14.0,4.0,5,0,416.0,223.0,497.9,320.1,1824.0,2453.2,1395.1,447.9,1777.0,292.0,1528.0,1739.0,18.9,10.1,24.8,6.4,22.6,14.6,28.6,14.8,82.9,111.5,104.0,105.1,63.4,20.4,78.1,23.2,80.8,13.3,106.2,18.6,69.4,79.0,85.0,76.0
13,MUN,22,35.0,30.0,1.6,1.4,1.8,1.2,9.0,6.0,5,0,509.0,329.0,789.4,396.0,2481.4,2367.2,2391.4,781.8,3022.0,800.0,1887.0,1956.0,23.1,15.0,26.2,14.2,35.9,18.0,41.9,22.6,112.8,107.6,133.6,126.0,108.7,35.5,123.3,47.4,137.4,36.4,162.6,51.4,85.8,88.9,94.6,99.4
14,NEW,22,20.0,43.0,0.9,2.0,0.4,1.2,2.0,6.0,5,0,575.0,389.0,878.2,399.5,2775.6,2204.4,2551.3,1108.4,3452.0,682.0,2177.0,1895.0,26.1,17.7,13.8,16.2,39.9,18.2,26.8,14.3,126.2,100.2,75.4,78.9,116.0,50.4,81.5,36.4,156.9,31.0,110.4,27.4,99.0,86.1,57.4,68.8
15,NOR,22,10.0,45.0,0.4,2.0,0.4,2.2,2.0,11.0,5,0,619.0,563.0,888.5,378.8,2882.2,2009.6,2654.0,846.1,3356.0,933.0,2250.0,2285.0,28.1,25.6,22.0,16.0,40.4,17.2,30.4,10.1,131.0,91.4,108.1,61.8,120.6,38.5,72.8,14.9,152.6,42.4,122.4,24.2,102.3,103.9,82.0,72.4
16,SOU,22,25.0,33.0,1.1,1.5,1.8,1.4,9.0,7.0,5,0,507.0,435.0,751.1,420.0,2459.2,2556.8,2083.9,873.0,2967.0,766.0,1877.0,2075.0,23.0,19.8,20.6,15.6,34.1,19.1,33.7,21.2,111.8,116.2,112.1,120.6,94.7,39.7,93.4,42.3,134.9,34.8,131.6,48.6,85.3,94.3,86.8,89.2
17,TOT,22,26.0,22.0,1.2,1.0,2.0,1.0,10.0,5.0,5,0,379.0,341.0,645.9,353.0,1968.2,2135.8,1925.4,793.6,2573.0,596.0,1501.0,1872.0,17.2,15.5,16.8,11.8,29.4,16.0,26.8,17.8,89.5,97.1,91.9,128.1,87.5,36.1,76.5,30.3,117.0,27.1,100.6,19.6,68.2,85.1,67.2,77.4
18,WAT,22,23.0,37.0,1.0,1.7,0.4,1.2,2.0,6.0,5,0,558.0,394.0,818.1,365.7,2681.8,2029.8,2355.5,828.5,3147.0,795.0,2120.0,1910.0,25.4,17.9,18.4,14.0,37.2,16.6,26.2,14.2,121.9,92.3,86.3,74.1,107.1,37.7,73.1,40.2,143.0,36.1,103.2,28.0,96.4,86.8,66.4,61.0
19,WHU,22,41.0,30.0,1.9,1.4,2.6,1.8,13.0,9.0,5,0,531.0,288.0,836.3,400.4,2639.8,2364.0,2463.0,960.3,3268.0,676.0,2124.0,1857.0,24.1,13.1,27.8,6.8,38.0,18.2,42.2,16.3,120.0,107.4,139.1,104.8,112.0,43.6,127.7,35.0,148.6,30.7,155.6,22.4,96.6,84.4,110.6,72.8
20,WOL,22,17.0,15.0,0.8,0.7,0.8,0.2,4.0,1.0,5,0,396.0,405.0,627.5,299.4,1781.0,1712.2,2007.6,747.8,2497.0,531.0,1488.0,1894.0,18.0,18.4,9.6,10.6,28.5,13.6,16.1,10.9,81.0,77.8,46.6,55.8,91.2,34.0,56.3,26.1,113.5,24.1,58.0,26.6,67.6,86.1,42.6,54.6
