team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,21,45.0,16.0,2.1,0.8,2.4,1.0,12.0,5.0,5,0,374.0,159.0,501.3,291.4,1743.8,2041.6,1449.2,518.5,1825.0,345.0,1348.0,1363.0,17.8,7.6,22.8,13.6,23.9,13.9,31.0,19.3,83.0,97.2,114.6,126.8,69.0,24.7,88.0,39.6,86.9,16.4,107.6,26.4,64.2,64.9,83.4,95.8,761.0,447.0,36.2,21.3,1142.3,295.9,54.4,14.1,3535.0,1800.0,168.3,85.7,3271.5,601.5,155.8,28.6,4618.0,557.0,219.9,26.5,2717.0,2020.0,129.4,96.2
2,AVL,21,23.0,27.0,1.1,1.3,1.4,1.0,7.0,5.0,5,0,469.0,351.0,649.6,309.0,2029.8,1942.2,1930.1,620.8,2553.0,523.0,1564.0,1768.0,22.3,16.7,20.4,11.8,30.9,14.7,31.2,17.9,96.7,92.5,98.5,116.9,91.9,29.6,107.4,31.4,121.6,24.9,108.0,30.8,74.5,84.2,67.0,73.8,427.0,303.0,20.3,14.4,579.5,286.6,27.6,13.6,1934.6,1812.6,92.1,86.3,1687.1,698.6,80.3,33.3,2174.0,351.0,103.5,16.7,1512.0,1571.0,72.0,74.8
3,BOU,21,19.0,42.0,0.9,2.0,0.2,2.0,1.0,10.0,5,0,587.0,518.0,861.8,396.0,2682.2,2086.0,2756.8,956.5,3186.0,913.0,2140.0,2294.0,28.0,24.7,36.2,28.2,41.0,18.9,43.2,15.9,127.7,99.3,156.9,95.2,131.3,45.6,128.1,33.5,151.7,43.5,149.8,29.6,101.9,109.2,118.0,115.8,441.0,234.0,21.0,11.1,557.5,260.2,26.6,12.4,2128.6,1889.2,101.4,90.0,1522.2,483.5,72.5,23.0,1929.0,225.0,91.9,10.7,1574.0,1492.0,75.0,71.0
4,BRE,21,32.0,28.0,1.5,1.3,1.8,0.6,9.0,3.0,5,0,467.0,324.0,797.3,382.3,2298.6,2031.0,2537.2,1058.9,3152.0,728.0,1763.0,1813.0,22.2,15.4,16.8,12.8,38.0,18.2,31.2,21.4,109.5,96.7,86.4,97.2,120.8,50.4,109.7,63.9,150.1,34.7,116.4,53.2,84.0,86.3,71.6,85.4,516.0,384.0,24.6,18.3,627.8,318.5,29.9,15.2,2276.2,2136.6,108.4,101.7,1669.1,496.8,79.5,23.7,2340.0,539.0,111.4,25.7,1828.0,1856.0,87.0,88.4
5,BHA,21,37.0,27.0,1.8,1.3,2.8,1.6,14.0,8.0,5,0,457.0,232.0,569.0,261.2,2063.6,1681.4,1546.3,505.1,2090.0,422.0,1659.0,1427.0,21.8,11.0,23.4,4.6,27.1,12.4,31.4,13.5,98.3,80.1,110.0,86.0,73.6,24.0,83.9,27.1,99.5,20.1,120.8,21.8,79.0,68.0,86.0,61.2,508.0,281.0,24.2,13.4,716.1,241.7,34.1,11.5,2339.0,1498.2,111.4,71.3,2316.4,536.3,110.3,25.5,2506.0,379.0,119.3,18.0,1884.0,1470.0,89.7,70.0
6,CHE,21,22.0,21.0,1.0,1.0,1.0,0.8,5.0,4.0,5,0,479.0,401.0,678.4,343.2,2224.0,2172.4,2062.2,693.7,2518.0,558.0,1619.0,1880.0,22.8,19.1,32.4,31.2,32.3,16.3,44.9,23.3,105.9,103.4,146.8,162.4,98.2,33.0,148.7,34.7,119.9,26.6,155.6,34.8,77.1,89.5,104.8,135.8,403.0,394.0,19.2,18.8,621.6,362.7,29.6,17.3,1794.2,2257.2,85.4,107.5,2074.3,724.1,98.8,34.5,2348.0,635.0,111.8,30.2,1420.0,1982.0,67.6,94.4
7,CRY,21,18.0,27.0,0.9,1.3,0.6,1.8,3.0,9.0,5,0,555.0,450.0,780.7,377.9,2416.2,2183.0,2364.4,922.1,3041.0,672.0,1935.0,2088.0,26.4,21.4,39.8,36.4,37.2,18.0,54.9,27.0,115.1,104.0,177.6,160.5,112.6,43.9,159.5,67.8,144.8,32.0,212.4,41.2,92.1,99.4,132.2,154.4,452.0,281.0,21.5,13.4,640.8,266.0,30.5,12.7,2119.4,1940.6,100.9,92.4,2089.6,335.3,99.5,16.0,2199.0,379.0,104.7,18.0,1571.0,1564.0,74.8,74.5
8,EVE,21,15.0,28.0,0.7,1.3,0.8,2.2,4.0,11.0,5,0,549.0,407.0,854.5,365.2,2459.8,1905.6,2701.6,995.8,3401.0,745.0,1858.0,1905.0,26.1,19.4,32.0,19.0,40.7,17.4,41.8,14.7,117.1,90.7,141.2,96.0,128.6,47.4,134.0,26.2,162.0,35.5,143.8,24.4,88.5,90.7,107.8,91.4,340.0,305.0,16.2,14.5,463.8,352.7,22.1,16.8,1474.4,2334.4,70.2,111.2,1561.1,570.0,74.3,27.1,1615.0,615.0,76.9,29.3,1296.0,1693.0,61.7,80.6
9,FUL,21,32.0,30.0,1.5,1.4,1.6,0.8,8.0,4.0,5,0,551.0,336.0,847.5,343.5,2657.4,1997.4,2383.5,785.9,3445.0,658.0,2047.0,1805.0,26.2,16.0,26.2,24.0,40.4,16.4,39.1,19.5,126.5,95.1,116.6,127.3,113.5,37.4,129.3,42.5,164.0,31.3,146.0,24.8,97.5,86.0,103.6,120.6,539.0,310.0,25.7,14.8,758.3,307.1,36.1,14.6,2278.4,2239.8,108.5,106.7,2274.4,535.6,108.3,25.5,3038.0,287.0,144.7,13.7,1835.0,1754.0,87.4,83.5
10,LEI,21,28.0,35.0,1.3,1.7,0.6,2.0,3.0,10.0,5,0,528.0,303.0,726.6,297.2,2393.6,1718.4,2182.2,789.8,2696.0,459.0,1953.0,1669.0,25.1,14.4,24.0,20.4,34.6,14.2,29.8,13.8,114.0,81.8,107.1,75.4,103.9,37.6,84.9,47.8,128.4,21.9,107.4,14.8,93.0,79.5,87.8,89.4,500.0,300.0,23.8,14.3,655.9,283.7,31.2,13.5,2335.8,1909.0,111.2,90.9,1994.4,569.3,95.0,27.1,2236.0,356.0,106.5,17.0,1872.0,1810.0,89.1,86.2
