team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,15.0,21.0,23.0,1.4,1.5,1.2,1.8,6.0,9.0,5.0,0,376.0,204.0,642.3,284.2,2013.2,1536.6,1939.8,666.2,2480.0,635.0,1467.0,1197.0,25.1,13.6,27.6,14.6,42.8,19.0,52.5,19.6,134.2,102.4,157.6,107.8,129.3,44.4,161.9,35.0,165.3,42.3,206.2,53.4,97.8,79.8,107.0,83.0
2,15.0,22.0,24.0,1.5,1.6,1.4,1.6,7.0,8.0,5.0,0,349.0,229.0,723.2,306.5,1845.6,1599.0,2363.1,774.8,3030.0,699.0,1401.0,1236.0,23.3,15.3,23.2,12.4,48.2,20.4,48.8,21.5,123.0,106.6,128.7,108.4,157.5,51.6,155.6,53.5,202.0,46.6,204.2,53.6,93.4,82.4,93.2,69.8
3,15.0,18.0,21.0,1.2,1.4,1.0,1.6,5.0,8.0,5.0,0,366.0,251.0,618.5,265.1,1911.4,1530.8,1901.0,614.7,2374.0,503.0,1475.0,1289.0,24.4,16.7,25.0,16.2,41.2,17.7,39.9,17.9,127.4,102.0,133.4,110.4,126.7,41.0,128.5,25.7,158.3,33.5,138.0,42.4,98.3,85.9,98.6,80.4
4,15.0,18.0,22.0,1.2,1.5,1.2,1.6,6.0,8.0,5.0,0,390.0,266.0,598.6,220.0,1846.4,1462.6,1739.3,467.4,2406.0,267.0,1439.0,1350.0,26.0,17.7,24.8,17.2,39.9,14.7,42.9,15.8,123.1,97.5,120.8,107.1,116.0,31.2,123.7,27.0,160.4,17.8,183.8,24.0,95.9,90.0,99.0,88.4
5,15.0,21.0,24.0,1.4,1.6,1.4,1.8,7.0,9.0,5.0,0,405.0,241.0,582.1,255.8,1895.4,1491.8,1755.8,633.5,2180.0,432.0,1516.0,1343.0,27.0,16.1,27.8,22.0,38.8,17.0,35.9,19.4,126.4,99.4,127.8,106.6,117.0,42.2,107.3,40.3,145.3,28.8,124.2,46.6,101.1,89.5,101.6,104.2
6,15.0,30.0,21.0,2.0,1.4,1.4,1.0,7.0,5.0,5.0,0,333.0,193.0,433.6,259.3,1635.0,1835.2,1236.2,437.6,1474.0,312.0,1266.0,1270.0,22.2,12.9,19.8,15.2,28.9,17.3,29.8,17.7,109.0,122.4,107.8,124.9,82.4,29.2,86.0,29.5,98.3,20.8,104.2,21.4,84.4,84.7,85.8,83.6
7,15.0,14.0,18.0,0.9,1.2,0.8,1.2,4.0,6.0,5.0,0,327.0,319.0,541.8,292.7,1554.8,1548.6,1792.4,676.5,2077.0,704.0,1199.0,1433.0,21.8,21.3,24.6,22.0,36.1,19.5,37.0,18.2,103.6,103.2,108.6,92.8,119.5,45.1,128.6,34.4,138.5,46.9,132.6,54.8,79.9,95.5,88.8,93.0
8,15.0,16.0,27.0,1.1,1.8,1.2,2.2,6.0,11.0,5.0,0,407.0,286.0,483.3,247.9,1853.8,1726.8,1208.5,448.9,1770.0,302.0,1495.0,1407.0,27.1,19.1,31.0,16.4,32.2,16.5,35.6,15.9,123.6,115.1,147.3,111.1,80.6,29.9,84.7,32.2,118.0,20.1,123.8,15.0,99.7,93.8,116.8,88.2
9,15.0,35.0,9.0,2.3,0.6,2.0,0.2,10.0,1.0,5.0,0,261.0,141.0,379.9,241.8,1272.2,1486.4,1217.3,538.7,1323.0,392.0,1006.0,1173.0,17.4,9.4,14.0,6.8,25.3,16.1,20.6,17.3,84.8,99.1,58.6,108.3,81.2,35.9,70.3,37.5,88.2,26.1,78.2,27.4,67.1,78.2,58.0,69.8
10,15.0,37.0,14.0,2.5,0.9,2.8,1.2,14.0,6.0,5.0,0,274.0,124.0,389.8,273.0,1364.4,1733.0,1201.2,578.9,1354.0,416.0,1032.0,1112.0,18.3,8.3,20.2,8.2,26.0,18.2,32.6,17.6,91.0,115.5,112.3,108.0,80.1,38.6,100.8,35.9,90.3,27.7,115.2,31.6,68.8,74.1,82.8,76.6
