team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,25.0,32.0,34.0,1.3,1.4,1.2,0.8,6.0,4.0,5.0,0,596.0,371.0,986.3,438.7,3099.6,2375.0,2983.0,1039.1,3796.0,969.0,2281.0,2021.0,23.8,14.8,20.2,13.4,39.4,17.6,33.7,17.7,124.0,95.0,97.8,83.1,119.3,41.6,112.0,45.9,151.8,38.8,128.2,47.8,91.2,80.8,73.2,75.4
2,25.0,32.0,47.0,1.3,1.9,1.4,2.2,7.0,11.0,5.0,0,656.0,395.0,1196.1,500.8,3423.4,2602.8,3627.1,1246.2,4936.0,1170.0,2642.0,2094.0,26.2,15.8,31.8,9.2,47.8,20.0,46.4,17.0,136.9,104.1,162.6,98.0,145.1,49.8,126.4,45.8,197.4,46.8,178.0,25.8,105.7,83.8,123.6,69.8
3,25.0,25.0,38.0,1.0,1.5,1.0,2.0,5.0,10.0,5.0,0,679.0,465.0,1099.9,420.8,3392.6,2369.4,3339.8,991.4,4278.0,843.0,2653.0,2271.0,27.2,18.6,32.2,21.2,44.0,16.8,49.6,15.9,135.7,94.8,157.6,83.0,133.6,39.7,146.0,41.2,171.1,33.7,193.6,34.4,106.1,90.8,123.0,99.6
4,25.0,30.0,37.0,1.2,1.5,1.2,1.8,6.0,9.0,5.0,0,615.0,450.0,939.9,391.4,2975.8,2609.4,2634.1,790.8,3799.0,509.0,2308.0,2262.0,24.6,18.0,24.8,18.6,37.6,15.7,38.0,17.9,119.0,104.4,119.7,125.5,105.4,31.6,105.6,25.3,152.0,20.4,155.2,28.4,92.3,90.5,88.6,92.2
5,25.0,28.0,38.0,1.1,1.5,1.0,1.2,5.0,6.0,5.0,0,659.0,476.0,969.2,422.2,3087.6,2377.4,2978.8,1088.9,3636.0,750.0,2511.0,2386.0,26.4,19.0,23.4,19.0,38.8,16.9,45.2,17.1,123.5,95.1,122.4,90.3,119.2,43.6,147.3,47.8,145.4,30.0,182.6,32.6,100.4,95.4,101.0,92.8
6,25.0,43.0,34.0,1.7,1.4,1.6,1.2,8.0,6.0,5.0,0,551.0,380.0,731.7,424.5,2761.8,3034.6,2010.9,643.2,2564.0,560.0,2098.0,2173.0,22.0,15.2,20.0,18.4,29.3,17.0,29.3,17.1,110.5,121.4,110.5,121.3,80.4,25.7,88.2,16.9,102.6,22.4,95.4,32.8,83.9,86.9,80.6,88.0
7,25.0,22.0,29.0,0.9,1.2,0.8,1.4,4.0,7.0,5.0,0,555.0,509.0,937.9,445.3,2713.8,2437.2,3011.5,1064.2,3658.0,952.0,2127.0,2291.0,22.2,20.4,25.0,19.2,37.5,17.8,44.0,15.3,108.6,97.5,128.2,90.3,120.5,42.6,135.5,43.1,146.3,38.1,175.4,20.0,85.1,91.6,100.6,83.0
8,25.0,31.0,37.0,1.2,1.5,1.6,1.4,8.0,7.0,5.0,0,603.0,428.0,785.3,450.7,2774.0,2902.0,2214.9,884.3,2864.0,717.0,2251.0,2188.0,24.1,17.1,20.6,14.2,31.4,18.0,27.9,20.8,111.0,116.1,96.2,119.2,88.6,35.4,79.5,46.1,114.6,28.7,103.4,42.0,90.0,87.5,83.6,73.6
9,25.0,54.0,26.0,2.2,1.0,2.2,1.4,11.0,7.0,5.0,0,512.0,289.0,768.7,442.4,2542.6,2733.0,2330.0,976.9,2833.0,712.0,1994.0,2044.0,20.5,11.6,23.0,13.2,30.8,17.7,30.5,18.5,101.7,109.3,112.2,127.7,93.2,39.1,83.0,25.0,113.3,28.5,110.8,33.0,79.8,81.8,86.0,82.0
10,25.0,60.0,15.0,2.4,0.6,2.6,0.2,13.0,1.0,5.0,0,396.0,185.0,579.1,392.6,1883.8,2653.2,1842.9,771.7,2084.0,496.0,1543.0,1827.0,15.8,7.4,14.6,7.0,23.2,15.7,25.4,13.0,75.4,106.1,63.3,93.0,73.7,30.9,87.8,25.2,83.4,19.8,103.2,12.2,61.7,73.1,62.6,79.8
11,25.0,65.0,29.0,2.6,1.2,2.2,1.2,11.0,6.0,5.0,0,551.0,230.0,658.3,404.6,2702.6,3040.4,1619.9,558.3,2266.0,443.0,2139.0,2051.0,22.0,9.2,20.2,14.4,26.3,16.2,20.8,16.8,108.1,121.6,88.3,125.0,64.8,22.3,45.5,26.9,90.6,17.7,74.0,15.6,85.6,82.0,71.4,97.0
12,25.0,36.0,29.0,1.4,1.2,0.8,1.2,4.0,6.0,5.0,0,504.0,519.0,742.3,427.1,2499.6,2842.8,2229.4,667.6,2709.0,764.0,1945.0,2382.0,20.2,20.8,20.8,34.0,29.7,17.1,31.4,18.3,100.0,113.7,105.0,121.8,89.2,26.7,97.1,25.4,108.4,30.6,111.4,36.4,77.8,95.3,85.2,135.2
13,25.0,24.0,36.0,1.0,1.4,0.8,1.2,4.0,6.0,5.0,0,628.0,490.0,1083.3,495.5,3102.8,2535.0,3592.8,1286.0,4146.0,1131.0,2494.0,2424.0,25.1,19.6,25.2,22.8,43.3,19.8,41.1,18.8,124.1,101.4,120.1,91.8,143.7,51.4,140.8,41.2,165.8,45.2,151.2,55.4,99.8,97.0,93.4,105.8
14,25.0,24.0,47.0,1.0,1.9,0.6,1.4,3.0,7.0,5.0,0,681.0,510.0,1125.8,473.8,3538.2,2591.2,3223.0,1128.4,4496.0,1015.0,2736.0,2395.0,27.2,20.4,26.0,19.4,45.0,19.0,39.4,16.5,141.5,103.6,132.7,92.4,128.9,45.1,100.9,44.4,179.8,40.6,160.2,27.2,109.4,95.8,98.0,90.2
15,25.0,26.0,23.0,1.0,0.9,0.6,0.8,3.0,4.0,5.0,0,528.0,423.0,752.4,364.8,2262.4,2285.6,2561.5,760.4,2720.0,588.0,2108.0,2181.0,21.1,16.9,20.6,19.8,30.1,14.6,27.3,10.4,90.5,91.4,71.2,64.6,102.5,30.4,104.7,16.8,108.8,23.5,97.6,21.6,84.3,87.2,89.4,93.0
16,25.0,31.0,46.0,1.2,1.8,1.4,1.6,7.0,8.0,5.0,0,676.0,391.0,1007.1,438.9,3508.6,2784.4,2803.5,834.6,3768.0,761.0,2623.0,2102.0,27.0,15.6,29.4,12.4,40.3,17.6,36.9,13.3,140.3,111.4,148.1,101.2,112.1,33.4,89.9,12.2,150.7,30.4,131.4,19.6,104.9,84.1,104.6,81.8
17,25.0,40.0,32.0,1.6,1.3,0.8,0.6,4.0,3.0,5.0,0,558.0,381.0,1018.0,474.6,3019.4,2813.0,3022.0,1117.5,4156.0,810.0,2221.0,2208.0,22.3,15.2,19.6,22.0,40.7,19.0,54.1,19.6,120.8,112.5,131.0,116.3,120.9,44.7,171.1,51.1,166.2,32.4,240.0,28.4,88.8,88.3,80.4,101.4
18,25.0,23.0,39.0,0.9,1.6,1.6,1.2,8.0,6.0,5.0,0,607.0,564.0,917.8,470.0,2906.8,2768.2,2782.9,925.7,3494.0,1004.0,2376.0,2609.0,24.3,22.6,18.8,18.6,36.7,18.8,30.5,24.4,116.3,110.7,84.5,131.3,111.3,37.0,111.4,49.9,139.8,40.2,110.6,63.6,95.0,104.4,71.4,99.4
19,25.0,30.0,43.0,1.2,1.7,1.8,2.2,9.0,11.0,5.0,0,635.0,434.0,938.9,490.8,3134.4,2835.4,2659.6,1141.2,3599.0,924.0,2468.0,2298.0,25.4,17.4,23.6,18.4,37.6,19.6,38.5,23.6,125.4,113.4,123.9,141.8,106.4,45.6,113.9,53.1,144.0,37.0,148.0,40.8,98.7,91.9,90.4,99.8
20,25.0,35.0,32.0,1.4,1.3,1.2,1.4,6.0,7.0,5.0,0,594.0,350.0,865.7,449.8,2926.8,2863.6,2608.1,956.7,3117.0,681.0,2396.0,2106.0,23.8,14.0,32.6,21.6,34.6,18.0,37.6,20.5,117.1,114.5,140.4,127.1,104.3,38.3,104.5,56.7,124.7,27.2,130.6,21.2,95.8,84.2,119.6,105.4
