team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,14.0,12.0,18.0,0.9,1.3,0.6,1.6,3.0,8.0,5.0,0,324.0,306.0,414.4,224.6,1219.0,1387.0,1318.1,500.8,1628.0,355.0,1146.0,1388.0,23.1,21.9,26.4,22.0,29.6,16.0,27.2,14.9,87.1,99.1,98.1,108.8,94.2,35.8,82.4,16.8,116.3,25.4,92.8,22.6,81.9,99.1,83.8,93.2
2,14.0,24.0,13.0,1.7,0.9,1.0,0.4,5.0,2.0,5.0,0,244.0,152.0,362.7,194.8,1182.8,1333.0,1095.8,323.8,1367.0,288.0,911.0,927.0,17.4,10.9,12.0,14.4,25.9,13.9,16.5,12.3,84.5,95.2,51.8,96.2,78.3,23.1,53.8,9.4,97.6,20.6,60.8,17.4,65.1,66.2,44.2,64.2
3,14.0,16.0,22.0,1.1,1.6,0.6,1.4,3.0,7.0,5.0,0,338.0,254.0,378.7,205.1,1435.6,1449.4,1134.4,287.6,1233.0,309.0,1197.0,1218.0,24.1,18.1,23.6,23.4,27.0,14.6,27.8,16.3,102.5,103.5,96.2,114.2,81.0,20.5,84.6,25.4,88.1,22.1,98.6,23.4,85.5,87.0,75.2,101.0
4,14.0,8.0,19.0,0.6,1.4,0.8,1.4,4.0,7.0,5.0,0,333.0,320.0,547.6,230.2,1584.4,1194.6,1761.8,563.7,2129.0,543.0,1305.0,1358.0,23.8,22.9,23.6,20.0,39.1,16.4,48.9,17.4,113.2,85.3,125.8,91.0,125.8,40.3,165.4,45.0,152.1,38.8,198.4,38.2,93.2,97.0,98.6,96.4
5,14.0,29.0,14.0,2.1,1.0,1.4,0.8,7.0,4.0,5.0,0,297.0,205.0,364.2,199.6,1274.6,1357.4,1194.0,325.0,1180.0,308.0,1117.0,1181.0,21.2,14.6,22.2,19.0,26.0,14.3,24.3,13.8,91.0,97.0,92.6,101.8,85.3,23.2,72.9,19.8,84.3,22.0,78.0,16.6,79.8,84.4,76.2,98.2
6,14.0,19.0,25.0,1.4,1.8,1.4,2.4,7.0,12.0,5.0,0,368.0,272.0,486.5,268.8,1781.8,1472.0,1407.7,752.3,1678.0,459.0,1418.0,1365.0,26.3,19.4,32.8,19.4,34.8,19.2,35.4,17.7,127.3,105.1,167.4,101.2,100.6,53.7,79.3,55.1,119.9,32.8,106.2,20.4,101.3,97.5,129.0,92.6
7,14.0,25.0,19.0,1.8,1.4,1.2,0.6,6.0,3.0,5.0,0,343.0,156.0,516.1,222.8,1729.0,1304.6,1470.9,583.6,1960.0,336.0,1334.0,1052.0,24.5,11.1,20.0,14.2,36.9,15.9,33.6,18.3,123.5,93.2,91.0,103.1,105.1,41.7,107.1,52.9,140.0,24.0,137.6,26.8,95.3,75.1,81.4,81.0
8,14.0,13.0,23.0,0.9,1.6,0.8,1.0,4.0,5.0,5.0,0,393.0,300.0,520.8,228.1,1869.4,1372.2,1333.7,508.0,2001.0,400.0,1454.0,1391.0,28.1,21.4,25.2,17.6,37.2,16.3,35.7,14.1,133.5,98.0,119.2,83.1,95.3,36.3,103.2,27.9,142.9,28.6,134.6,30.2,103.9,99.4,102.6,80.6
9,14.0,26.0,17.0,1.9,1.2,1.6,1.0,8.0,5.0,5.0,0,307.0,218.0,441.4,233.5,1383.8,1343.8,1360.8,546.9,1673.0,445.0,1060.0,1176.0,21.9,15.6,22.4,12.2,31.5,16.7,28.9,16.0,98.8,96.0,104.3,99.9,97.2,39.1,86.1,25.9,119.5,31.8,98.4,34.0,75.7,84.0,78.0,72.4
10,14.0,24.0,30.0,1.7,2.1,2.0,2.6,10.0,13.0,5.0,0,392.0,234.0,630.9,256.2,2056.2,1630.6,1837.5,425.6,2415.0,505.0,1456.0,1154.0,28.0,16.7,32.0,14.2,45.1,18.3,55.4,22.3,146.9,116.5,181.2,136.9,131.2,30.4,158.8,40.9,172.5,36.1,213.6,45.0,104.0,82.4,121.0,75.4
