team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,ARS,17,23.0,22.0,1.4,1.3,2.0,1.0,10.0,5.0,5,0,404.0,304.0,623.1,306.4,1967.0,1768.2,1795.1,789.1,2472.0,509.0,1533.0,1633.0,23.8,17.9,22.6,7.4,36.6,18.0,30.2,13.2,115.7,104.0,108.2,97.2,105.6,46.4,85.6,20.5,145.4,29.9,107.8,14.8,90.2,96.1,88.6,65.0
2,AVL,17,23.0,25.0,1.4,1.5,1.4,1.0,7.0,5.0,5,0,397.0,265.0,627.5,313.7,1877.8,1847.6,1895.0,698.5,2515.0,592.0,1456.0,1466.0,23.4,15.6,19.2,15.8,36.9,18.4,32.9,23.1,110.5,108.7,85.7,122.8,111.5,41.1,104.0,58.1,147.9,34.8,139.8,50.4,85.6,86.2,63.0,95.2
3,BRE,17,21.0,22.0,1.2,1.3,1.0,1.0,5.0,5.0,5,0,332.0,245.0,495.9,267.0,1662.8,1584.6,1640.0,597.9,1665.0,490.0,1217.0,1297.0,19.5,14.4,11.8,5.6,29.2,15.7,20.9,10.4,97.8,93.2,66.4,60.7,96.5,35.2,64.6,24.9,97.9,28.8,77.6,18.4,71.6,76.3,48.2,43.6
4,BHA,17,14.0,17.0,0.8,1.0,0.4,0.6,2.0,3.0,5,0,376.0,308.0,513.4,244.7,1632.4,1471.4,1542.5,528.3,1964.0,446.0,1330.0,1402.0,22.1,18.1,17.2,18.0,30.2,14.4,21.9,13.3,96.0,86.6,74.4,72.2,90.7,31.1,59.4,29.5,115.5,26.2,85.8,31.4,78.2,82.5,55.8,70.4
5,BUR,17,14.0,21.0,0.8,1.2,0.0,0.2,0.0,1.0,5,0,381.0,356.0,631.1,316.7,1698.8,1618.2,2034.3,703.0,2581.0,845.0,1442.0,1624.0,22.4,20.9,11.0,21.4,37.1,18.6,23.5,8.8,99.9,95.2,42.2,49.8,119.7,41.4,87.8,14.3,151.8,49.7,105.8,23.8,84.8,95.5,40.0,76.8
6,CHE,17,39.0,12.0,2.3,0.7,1.8,1.6,9.0,8.0,5,0,293.0,158.0,425.0,282.1,1370.0,1745.8,1202.1,574.2,1687.0,498.0,1084.0,1231.0,17.2,9.3,23.0,11.4,25.0,16.6,27.5,15.6,80.6,102.7,114.2,111.6,70.7,33.8,71.0,16.3,99.2,29.3,90.2,27.8,63.8,72.4,84.4,66.8
7,CRY,17,24.0,24.0,1.4,1.4,1.2,1.4,6.0,7.0,5,0,391.0,292.0,570.2,293.4,1820.8,1799.0,1616.1,586.8,2270.0,550.0,1411.0,1487.0,23.0,17.2,25.4,19.0,33.5,17.3,35.2,16.1,107.1,105.8,113.5,103.8,95.1,34.5,103.2,30.0,133.5,32.4,137.0,27.8,83.0,87.5,81.8,90.4
8,EVE,17,21.0,29.0,1.2,1.7,1.0,2.0,5.0,10.0,5,0,419.0,354.0,636.9,317.7,2129.6,1876.6,1886.8,739.8,2358.0,558.0,1661.0,1699.0,24.6,20.8,27.6,21.8,37.5,18.7,39.5,20.4,125.3,110.4,138.0,112.4,111.0,43.5,107.2,53.1,138.7,32.8,150.6,39.2,97.7,99.9,102.0,102.6
9,LEI,17,27.0,27.0,1.6,1.6,2.2,1.2,11.0,6.0,5,0,390.0,253.0,642.9,300.2,1929.0,1632.8,2155.3,588.0,2352.0,778.0,1515.0,1365.0,22.9,14.9,16.4,8.8,37.8,17.7,29.4,17.2,113.5,96.0,84.3,86.2,126.8,34.6,101.8,23.5,138.4,45.8,107.2,62.2,89.1,80.3,69.2,54.0
10,LEE,17,17.0,32.0,1.0,1.9,1.0,2.4,5.0,12.0,5,0,467.0,323.0,677.1,315.3,2223.2,1842.8,1930.1,747.8,2625.0,558.0,1578.0,1510.0,27.5,19.0,29.4,24.0,39.8,18.6,44.8,19.3,130.8,108.4,146.9,113.7,113.5,44.0,128.9,48.3,154.4,32.8,171.8,31.0,92.8,88.8,98.6,108.2
11,LIV,17,48.0,13.0,2.8,0.8,2.6,0.4,13.0,2.0,5,0,287.0,112.0,448.7,270.3,1501.6,2014.6,1325.1,345.9,1656.0,338.0,1125.0,1173.0,16.9,6.6,14.0,7.8,26.4,15.9,18.3,12.8,88.3,118.5,75.8,102.9,78.0,20.4,42.7,15.3,97.4,19.9,64.4,9.6,66.2,69.0,55.6,69.2
12,MCI,17,40.0,9.0,2.4,0.5,3.0,0.6,15.0,3.0,5,0,292.0,191.0,354.9,246.1,1303.8,1927.6,1004.6,331.7,1246.0,199.0,1103.0,1359.0,17.2,11.2,15.4,7.4,20.9,14.5,21.0,16.4,76.7,113.4,79.2,128.4,59.1,19.5,62.8,19.5,73.3,11.7,67.6,16.0,64.9,79.9,66.2,72.0
13,MUN,17,26.0,24.0,1.5,1.4,1.2,0.6,6.0,3.0,5,0,378.0,258.0,579.7,283.2,1813.6,1737.2,1775.0,544.8,2209.0,543.0,1414.0,1459.0,22.2,15.2,15.4,9.2,34.1,16.7,27.2,15.8,106.7,102.2,69.7,78.7,104.4,32.0,86.3,35.5,129.9,31.9,116.4,43.0,83.2,85.8,54.4,65.2
14,NEW,17,18.0,37.0,1.1,2.2,0.6,2.0,3.0,10.0,5,0,506.0,308.0,744.2,328.0,2398.6,1810.0,2143.6,926.3,2900.0,545.0,1890.0,1551.0,29.8,18.1,30.0,22.6,43.8,19.3,44.1,18.6,141.1,106.5,136.5,104.2,126.1,54.5,123.5,57.3,170.6,32.1,181.0,24.8,111.2,91.2,111.6,95.2
15,NOR,17,8.0,34.0,0.5,2.0,0.2,1.4,1.0,7.0,5,0,509.0,483.0,736.6,328.3,2341.6,1700.4,2289.9,771.4,2744.0,812.0,1840.0,1923.0,29.9,28.4,25.6,34.8,43.3,19.3,33.3,18.3,137.7,100.0,110.2,109.7,134.7,45.4,110.5,30.1,161.4,47.8,113.4,44.0,108.2,113.1,89.8,124.6
16,SOU,17,16.0,26.0,0.9,1.5,1.0,2.4,5.0,12.0,5,0,404.0,357.0,582.7,314.1,1898.8,1954.0,1617.1,661.3,2309.0,523.0,1443.0,1629.0,23.8,21.0,28.6,25.6,34.3,18.5,39.6,22.4,111.7,114.9,130.8,140.7,95.1,38.9,102.9,41.5,135.8,30.8,161.8,41.8,84.9,95.8,99.2,114.2
