team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,35,83.0,39.0,2.4,1.1,2.2,2.0,11.0,10.0,5,0,705.0,307.0,958.5,543.9,3360.6,3682.0,2816.1,991.9,3414.0,750.0,2585.0,2451.0,20.1,8.8,27.4,9.4,27.4,15.5,33.8,19.5,96.0,105.2,131.6,115.6,80.5,28.3,91.5,44.2,97.5,21.4,115.0,33.8,73.9,70.0,102.6,70.4,1293.0,731.0,36.9,20.9,1870.5,572.9,53.4,16.4,5975.8,3454.6,170.7,98.7,5696.6,1247.5,162.8,35.6,7041.0,1023.0,201.2,29.2,4703.0,3554.0,134.4,101.5
2,AVL,35,46.0,43.0,1.3,1.2,1.0,0.6,5.0,3.0,5,0,836.0,556.0,1169.6,539.5,3841.8,3599.6,3640.6,1026.0,4249.0,766.0,2841.0,2966.0,23.9,15.9,24.2,22.6,33.4,15.4,40.8,18.7,109.8,102.8,121.9,133.8,104.0,29.3,147.8,34.5,121.4,21.9,139.4,18.0,81.2,84.7,70.4,103.8,821.0,644.0,23.5,18.4,1037.4,513.4,29.6,14.7,3606.6,3230.8,103.0,92.3,3132.0,1253.8,89.5,35.8,3642.0,649.0,104.1,18.5,2865.0,3113.0,81.9,88.9
3,BOU,35,37.0,67.0,1.1,1.9,1.8,2.0,9.0,10.0,5,0,1036.0,781.0,1535.5,701.7,4791.8,3670.8,4931.3,1865.7,5645.0,1475.0,3913.0,3795.0,29.6,22.3,29.0,15.6,43.9,20.0,35.7,15.9,136.9,104.9,132.8,88.2,140.9,53.3,95.0,45.9,161.3,42.1,129.2,24.8,111.8,108.4,111.2,93.0,789.0,475.0,22.5,13.6,1029.7,493.8,29.4,14.1,3805.4,3555.0,108.7,101.6,3005.3,798.0,85.9,22.8,3501.0,580.0,100.0,16.6,2874.0,2800.0,82.1,80.0
4,BRE,35,52.0,45.0,1.5,1.3,1.0,1.0,5.0,5.0,5,0,774.0,544.0,1170.2,586.1,3617.6,3275.8,3826.5,1552.2,4280.0,1031.0,2807.0,3013.0,22.1,15.5,22.8,18.0,33.4,16.8,29.9,15.2,103.4,93.6,101.2,91.9,109.3,44.4,104.7,37.4,122.3,29.5,92.4,23.4,80.2,86.1,77.0,95.0,882.0,656.0,25.2,18.7,1074.5,548.0,30.7,15.7,3867.6,3675.0,110.5,105.0,3201.9,800.2,91.5,22.9,3687.0,988.0,105.3,28.2,3118.0,3135.0,89.1,89.6
5,BHA,33,63.0,45.0,1.9,1.4,2.2,1.8,11.0,9.0,5,0,734.0,383.0,870.1,464.8,3374.0,3203.8,2414.5,744.2,2924.0,693.0,2613.0,2367.0,22.2,11.6,21.8,6.4,26.4,14.1,25.0,13.0,102.2,97.1,115.9,94.4,73.2,22.6,64.5,17.6,88.6,21.0,69.8,18.0,79.2,71.7,77.0,58.4,924.0,565.0,28.0,17.1,1430.2,478.7,43.3,14.5,4512.4,2728.6,136.7,82.7,4843.4,1247.3,146.8,37.8,4949.0,810.0,150.0,24.6,3582.0,2808.0,108.6,85.1
6,CHE,34,34.0,39.0,1.0,1.2,1.2,2.0,5.0,8.0,4,0,765.0,665.0,1061.4,528.5,3597.8,3417.4,3326.4,982.6,3709.0,877.0,2650.0,3068.0,22.5,19.6,29.2,19.0,31.2,15.5,41.9,14.0,105.8,100.5,139.7,88.4,97.8,28.9,144.4,21.1,109.1,25.8,134.5,30.2,77.9,90.2,108.5,84.0,685.0,621.0,20.2,18.3,1056.2,629.6,31.1,18.5,3151.6,3795.2,92.7,111.6,3644.5,1478.6,107.2,43.5,3791.0,1015.0,111.5,29.8,2514.0,3364.0,73.9,98.9
7,CRY,35,35.0,46.0,1.0,1.3,1.2,1.2,6.0,6.0,5,0,839.0,703.0,1172.1,575.5,3728.0,3310.0,3703.2,1452.0,4304.0,986.0,2949.0,3270.0,24.0,20.1,17.0,21.4,33.5,16.4,17.7,11.9,106.5,94.6,65.1,70.0,105.8,41.5,54.1,34.2,123.0,28.2,57.2,14.6,84.3,93.4,52.6,89.6,796.0,494.0,22.7,14.1,1067.1,478.0,30.5,13.7,3670.4,3298.2,104.9,94.2,3544.3,740.4,101.3,21.2,3479.0,731.0,99.4,20.9,2806.0,2771.0,80.2,79.2
8,EVE,35,32.0,53.0,0.9,1.5,1.8,2.0,9.0,10.0,5,0,906.0,640.0,1307.9,576.1,3925.8,3196.6,4252.7,1554.2,4916.0,1006.0,3241.0,3155.0,25.9,18.3,29.8,14.8,37.4,16.5,33.7,14.9,112.2,91.3,105.0,93.5,121.5,44.4,126.5,37.4,140.5,28.7,105.6,17.6,92.6,90.1,121.2,84.0,659.0,537.0,18.8,15.3,946.8,594.0,27.0,17.0,3141.4,3959.6,89.8,113.1,3253.8,910.7,93.0,26.0,3087.0,1059.0,88.2,30.3,2467.0,2922.0,70.5,83.5
9,FUL,35,50.0,49.0,1.4,1.4,1.8,1.5,11.0,9.0,6,0,940.0,621.0,1361.1,583.5,4395.8,3462.0,4097.5,1319.4,5135.0,1055.0,3423.0,3265.0,26.9,17.7,27.5,16.2,38.9,16.7,34.2,16.1,125.6,98.9,119.3,95.9,117.1,37.7,115.5,41.3,146.7,30.1,107.7,24.0,97.8,93.3,95.0,90.2,892.0,529.0,25.5,15.1,1148.7,530.6,32.8,15.2,3760.6,3795.4,107.4,108.4,3507.0,1056.4,100.2,30.2,4240.0,449.0,121.1,12.8,3053.0,3011.0,87.2,86.0
10,LEI,35,49.0,64.0,1.4,1.8,1.8,2.4,9.0,12.0,5,0,1049.0,634.0,1430.3,581.5,4975.2,3501.2,4482.6,1441.9,4871.0,869.0,3804.0,3298.0,30.0,18.1,32.0,13.0,40.9,16.6,49.2,17.6,142.2,100.0,190.1,123.9,128.1,41.2,163.7,29.0,139.2,24.8,138.0,23.8,108.7,94.2,121.2,74.6,823.0,467.0,23.5,13.3,1119.0,544.8,32.0,15.6,4041.0,3706.4,115.5,105.9,3487.4,1078.5,99.6,30.8,3687.0,659.0,105.3,18.8,3139.0,2979.0,89.7,85.1
