team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,11.0,16.0,15.0,1.4,1.4,1.0,1.0,5.0,5.0,5.0,0,261.0,142.0,436.5,209.3,1367.0,1099.2,1289.8,544.0,1716.0,446.0,1026.0,859.0,23.7,12.9,21.6,17.6,39.7,19.0,34.8,17.8,124.3,99.9,105.7,99.8,117.2,49.4,106.0,38.6,156.0,40.6,137.6,39.8,93.3,78.1,79.2,86.8
2,11.0,16.0,18.0,1.4,1.6,2.0,1.8,10.0,9.0,5.0,0,258.0,188.0,539.6,229.9,1329.0,1197.2,1792.0,598.4,2279.0,509.0,1036.0,975.0,23.4,17.1,24.0,16.8,49.0,20.9,57.1,22.4,120.8,108.8,135.0,122.0,162.9,54.4,181.0,48.2,207.2,46.3,255.2,53.4,94.2,88.6,99.8,89.6
3,11.0,14.0,13.0,1.3,1.2,0.6,0.6,3.0,3.0,5.0,0,254.0,180.0,454.5,190.5,1330.6,1073.6,1412.4,530.7,1801.0,299.0,1038.0,956.0,23.1,16.4,18.6,24.6,41.3,17.3,35.1,15.4,121.0,97.6,98.3,99.5,128.4,48.2,125.8,22.7,163.7,27.2,127.2,31.4,94.4,86.9,72.2,101.0
4,11.0,14.0,14.0,1.3,1.3,1.8,1.2,9.0,6.0,5.0,0,282.0,185.0,409.4,148.4,1310.4,994.0,1222.6,336.5,1569.0,149.0,1021.0,962.0,25.6,16.8,23.8,13.6,37.2,13.5,41.7,14.8,119.1,90.4,115.4,98.5,111.2,30.6,119.0,37.7,142.6,13.6,183.8,10.6,92.8,87.4,92.0,84.0
5,11.0,14.0,18.0,1.3,1.6,1.2,2.2,6.0,11.0,5.0,0,295.0,188.0,435.2,190.7,1389.0,1105.0,1316.9,496.8,1653.0,306.0,1109.0,1017.0,26.8,17.1,30.0,20.8,39.6,17.3,41.2,20.2,126.3,100.4,144.8,112.0,119.7,45.2,124.8,52.2,150.3,27.8,142.4,38.0,100.8,92.4,109.8,103.6
6,11.0,25.0,17.0,2.3,1.6,2.6,0.8,13.0,4.0,5.0,0,250.0,124.0,315.5,193.4,1183.2,1348.2,912.2,342.5,1067.0,237.0,921.0,925.0,22.7,11.3,17.8,6.2,28.7,17.6,24.7,18.2,107.6,122.6,82.2,123.4,82.9,31.1,81.9,36.1,97.0,21.6,84.2,21.8,83.7,84.1,69.2,73.6
7,11.0,10.0,14.0,0.9,1.3,1.2,1.4,6.0,7.0,5.0,0,236.0,249.0,394.2,224.7,1144.8,1203.6,1308.9,520.9,1492.0,523.0,873.0,1096.0,21.4,22.6,24.6,18.8,35.8,20.4,41.2,19.0,104.1,109.4,124.6,98.7,119.0,47.4,142.2,40.1,135.6,47.6,145.2,51.4,79.4,99.6,102.8,86.8
8,11.0,11.0,17.0,1.0,1.6,1.2,1.6,6.0,8.0,5.0,0,272.0,222.0,322.6,182.3,1201.6,1268.6,830.0,318.5,1195.0,235.0,976.0,1053.0,24.7,20.2,27.2,14.6,29.3,16.6,32.0,16.0,109.2,115.3,114.1,109.2,75.4,29.0,91.8,35.6,108.6,21.4,113.6,15.0,88.7,95.7,101.6,81.8
9,11.0,27.0,8.0,2.4,0.7,3.8,0.6,19.0,3.0,5.0,0,205.0,112.0,298.8,164.5,1032.6,1018.2,936.7,356.0,1031.0,268.0,759.0,883.0,18.6,10.2,17.6,0.8,27.2,15.0,26.6,13.6,93.9,92.6,89.1,87.2,85.2,32.4,73.7,28.8,93.7,24.4,103.4,19.6,69.0,80.3,62.2,64.4
10,11.0,25.0,9.0,2.3,0.8,1.6,0.8,8.0,4.0,5.0,0,195.0,94.0,253.1,199.4,931.8,1319.4,752.7,414.9,862.0,258.0,699.0,813.0,17.7,8.6,18.6,11.0,23.0,18.1,21.7,18.2,84.7,120.0,86.0,125.6,68.4,37.7,57.6,37.6,78.4,23.4,74.6,18.6,63.6,73.9,64.4,78.4
